Código BDNS,Mecanismo de Recuperación y Resiliencia,Administración,Departamento,Órgano,Fecha de registro,Título de la convocatoria,Título cooficial
327973,NO,CATALUÑA,DEPARTAMENT DAGRICULTURA, RAMADERIA, PESCA I ALIMENTACIÓ,,30/12/2016,RESOLUCIÓN ARP/2974/2016, de 22 de diciembre, por la que se convocan las ayudas al sector agrícola en materia de sanidad vegetal correspondientes a 2017,
327970,NO,CATALUÑA,DEPARTAMENT DEMPRESA I TREBALL  ,,30/12/2016,RESOLUCIÓN EMC/2970/2016, de 27 de diciembre, por la que se abre la convocatoria para la asignación de cofinanciación procedente del Fondo Europeo de Desarrollo Regional (FEDER) para la realización de proyectos de las unidades de valorización y trans,RESOLUCIÓ EMC/2970/2016, de 27 de desembre, per la qual sobre la convocatòria per a lassignació de cofinançament procedent del Fons Europeu de Desenvolupament Regional (FEDER) per a la realització de projectes de les unitats de valorització i trans
327968,NO,COMUNIDAD FORAL DE NAVARRA,DEPARTAMENTO DE EDUCACION,,30/12/2016,convocatoria de Becas de Educación Especial y Ayudas para alumnado con Necesidades Específicas de Apoyo Educativo para el curso 2016/2017.,
327961,NO,COMUNIDAD FORAL DE NAVARRA,INSTITUTO NAVARRO DE DEPORTE,,30/12/2016,Concesión ayudas alimentación deportistas Residencia FP,
327956,NO,CATALUÑA,INSTITUT CATALÀ DE LES EMPRESES CULTURALS (ICEC),,30/12/2016,RESOLUCIÓN CLT/2969/2016, de 22 de diciembre, de convocatoria anticipada para la concesión de subvenciones, en régimen de concurrencia no competitiva, a la amortización de largometrajes cinematográficos detentores de méritos artísticos y culturales,
327950,NO,GALICIA,AGENCIA TURISMO DE GALICIA,,30/12/2016,Bolsas formación mercados emisores Axencia Turismo Galicia 2017-2018,
327945,NO,COMUNIDAD FORAL DE NAVARRA,DEPARTAMENTO DE EDUCACION,,30/12/2016,CONVENIO ENTRE EL DEPARTAMENTO DE EDUCACIÓN Y LA FUNDACIÓN SECRETARIADO GITANO NAVARRA PARA EL DESARROLLO DEL PROGRAMA DE APOYO Y ORIENTACION EDUCATIVA PROMOCIONA PARA JOVENES GITANOS Y SUS FAMILIAS.,
327943,NO,GALICIA,AGENCIA TURISMO DE GALICIA,,30/12/2016,Bolsas formación áreas Axencia Turismo Galicia 2017-2018,
327933,NO,ANDALUCÍA,CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E INNOVACIÓN,,30/12/2016,SN 2016. COMISIÓN FULBRIGHT. Programa Fulbright,
327931,NO,COMUNIDAD DE MADRID,CONSEJERÍA DE MEDIO AMBIENTE, AGRICULTURA E INTERIOR,,30/12/2016,CONVENIO MANCOMUNIDAD SUR. GESTIÓN DE RESIDUOS URBANOS 2015.,
327928,NO,ANDALUCÍA,CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E INNOVACIÓN,,30/12/2016,SUBVENCION NOMINATIVA A BIONAND ANUALIDAD 2016,
327926,NO,CASTILLA-LA MANCHA,DIRECCIÓN GENERAL DE AGRICULTURA Y GANADERÍA,,30/12/2016,AYUDAS PLAN NACIONAL APICOLA CONV 2017,
327918,NO,ANDALUCÍA,CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E INNOVACIÓN,,30/12/2016,SUBVENCION NOMINATIVA AL CENTRO ANDALUZ DE LA PIEDRA CTAP 2016 INFRAESTRUCTURAS,
