Código BDNS,Mecanismo de Recuperación y Resiliencia,Administración,Departamento,Órgano,Fecha de registro,Título de la convocatoria,Título cooficial
840137,NO,ESTADO,MINISTERIO DE JUVENTUD E INFANCIA,INSTITUTO DE LA JUVENTUD,13/06/2025,Resolución de la Dirección General del Instituto de la Juventud, por la que se convocan ayudas para la realización de actividades financiadas por la Comisión Europea del Programa «Cuerpo Europeo de Solidaridad», para 2025,
839989,NO,ESTADO,MINISTERIO DE DERECHOS SOCIALES, CONSUMO Y AGENDA 2030,DIRECCIÓN GENERAL DE DIVERSIDAD FAMILIAR Y SERVICIOS SOCIALES,13/06/2025,Resolución de 13 de junio de 2025, de la Secretaría de Estado de Derechos Sociales, por la que se convocan subvenciones para la realización de actividades de interés general consideradas de interés social,
839428,NO,ESTADO,MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES,SECRETARÍA DE ESTADO DE EDUCACIÓN,11/06/2025,Resolución de la Secretaría de Estado de Educación por la que se convocan ayudas destinadas a sufragar los servicios de comedor escolar para alumnado matriculado en centros públicos docentes no universitarios en las Ciudades de Ceuta y Melilla 2025/2026,
839152,NO,ESTADO,MINISTERIO DE CULTURA,DIRECCIÓN GENERAL DEL LIBRO, DEL CÓMIC Y DE LA LECTURA,11/06/2025,Resolución del Secretario de Estado de Cultura por la que se convocan subvenciones a la digitalización y preservación del Patrimonio Bibliográfico y su difusión mediante repositorios,
839004,NO,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,FUNDACIÓN BIODIVERSIDAD,10/06/2025,CONVENIO ENTRE LA FUNDACIÓN BIODIVERSIDAD F.S.P. Y EL FORO DE REDES Y ENTIDADES DE CUSTODIA DEL TERRITORIO FRECT PARA LA EJECUCIÓN DE ACCIONES INCLUIDAS EN EL PROYECTO LIFE STEWARDSHIP (LIFE23-GIE-ES-LIFE STEWARDSHIP),
838939,NO,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,FUNDACIÓN BIODIVERSIDAD,10/06/2025,CONVENIO ENTRE LA FUNDACIÓN BIODIVERSIDAD F.S.P. Y EEUROSITE THE EUROPEAN LAND CONSERVATION NETWORK PARA LA EJECUCIÓN DE ACCIONES INCLUIDAS EN EL PROYECTOLIFE STEWARDSHIP (LIFE23-GIE-ES-LIFE STEWARDSHIP),PARTNERSHIP AGREEMENT REGARDING THE LIFE PROJECT LIFE STEWARDSHIP (LIFE23-GIE-ES-LIFE STEWARDSHIP), FUNDACION BIODIVERSIDAD F.S.P. AND EUROSITE THE EUROPEAN LAND CONSERVATION NETWORK
838836,NO,ESTADO,MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES,CONSEJO SUPERIOR DE DEPORTES,10/06/2025,Resolución de la Presidencia del Consejo Superior de Deportes, por la que se convocan ayudas para el desarrollo de Planes Especiales que complementen la financiación de los proyectos deportivos de las Federaciones Deportivas Españolas en el año 2025.,
838601,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,09/06/2025,Convocatoria Instrumental ECUADOR, PERU ARAUCLIMA 2025 Cambio climático, adaptación y conservación de la biodiversidad. SAP: 2025/SPE/*68,
838589,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,09/06/2025,Convocatoria instrumental COLOMBIA, ECUADOR, PERU ARAUCLIMA 2025 Agua sostenible, conservación e igualdad en la región andina. sap: 2025/SPE/67,
838569,SI,ESTADO,MINISTERIO DE HACIENDA,SEPIDES E.P.E.- SOCIEDAD ESTATAL DE PROMOCIÓN INDUSTRIAL Y DESARROLLO EMPRESARIAL ENTIDAD PÚBLICA EMPRESARIAL,09/06/2025,Resolución de 9 de junio de 2025 de SEPIDES EPE por la que se efectúa la convocatoria de concesión de ayudas a proyectos de producción de baterías del vehículo eléctrico dentro del PRTR en el año 2025,
838497,NO,ESTADO,MINISTERIO DE HACIENDA,INSTITUTO DE ESTUDIOS FISCALES,09/06/2025,Resolución del Instituto de Estudios Fiscales, por la que se convocan becas de formación en investigación para titulados universitarios.,
838479,NO,ESTADO,MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES,DIRECCIÓN GENERAL DE PLANIFICACIÓN Y GESTIÓN EDUCATIVA,09/06/2025,Convocatoria de ayudas para cursos de formación dirigidos a profesores de Filipinas y Polonia, participantes en el programa EUROPROF 2025,
838276,NO,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,INSTITUTO PARA LA TRANSICIÓN JUSTA, O.A.,06/06/2025,RESOLUCIÓN DE LA PRESIDENCIA DEL ITJ, O.A., POR LA QUE SE CONVOCAN LAS AYUDAS DIRIGIDAS A PEQUEÑOS PROYECTOS DE INVERSIÓN QUE GENEREN O MANTENGAN EL EMPLEO, PROMOVIENDO EL DESARROLLO ALTERNATIVO DE LAS ZONAS DE TRANSICIÓN JUSTA, EJERCICIO 2025.,
838273,NO,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,INSTITUTO PARA LA TRANSICIÓN JUSTA, O.A.,06/06/2025,RESOLUCIÓN DE LA PRESIDENCIA DEL INSTITUTO PARA LA TRANSICIÓN JUSTA,O.A., POR LA QUE SE CONVOCAN LAS AYUDAS DIRIGIDAS A PROYECTOS EMPRESARIALES GENERADORES DE EMPLEO, QUE PROMUEVAN EL DESARROLLO ALTERNATIVO DE LAS ZONAS DE TRANSICIÓN JUSTA, EJERCICIO 2025,
838050,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,06/06/2025,Convocatoria instrumental Salud Mozambique 2025 Viabilizar el impacto de la investigación clínica en la calidad de la asistencia sanitaria en Mozambique,
838004,NO,ESTADO,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,DIRECCIÓN PROVINCIAL DEL SEPE DE VALLADOLID,06/06/2025,PROGRAMA DE FOMENTO DE EMPLEO AGRARIO 2025,
837868,NO,ESTADO,MINISTERIO PARA LA TRANSFORMACIÓN DIGITAL Y DE LA FUNCIÓN PÚBLICA,INSTITUTO NACIONAL DE ADMINISTRACIÓN PÚBLICA,05/06/2025,RESOLUCIÓN DEL INAP POR LA QUE SE CONCEDE A LA FEDERACIÓN ESPAÑOLA DE MUNICIPIOS Y PROVINCIAS LA SUBVENCIÓN PREVISTA PARA LA FINANCIACIÓN DEL PLAN DE FORMACIÓN INTERADMINISTRATIVO A EJECUTAR EN EL EJERCICIO 2025, EN EL MARCO DEL AFEDAP,
837823,NO,ESTADO,MINISTERIO DE POLÍTICA TERRITORIAL Y MEMORIA DEMOCRÁTICA,SECRETARÍA DE ESTADO DE MEMORIA DEMOCRÁTICA,05/06/2025,Subvención directa a la Fundación Pedro Zerolo para la recuperación, promoción y divulgación de la memoria histórica de las personas LGTB+.,
837818,NO,ESTADO,MINISTERIO DE POLÍTICA TERRITORIAL Y MEMORIA DEMOCRÁTICA,SECRETARÍA DE ESTADO DE MEMORIA DEMOCRÁTICA,05/06/2025,Subvención directa al Ateneo de Madrid para el desarrollo de sus actividades de promoción, difusión y conocimiento de la memoria democrática,
837801,NO,ESTADO,MINISTERIO DE POLÍTICA TERRITORIAL Y MEMORIA DEMOCRÁTICA,SECRETARÍA DE ESTADO DE MEMORIA DEMOCRÁTICA,05/06/2025,Subvención directa a la Diputación de Cuenca para desarrollar un Centro de Interpretación de la guerrilla antifascista.,
837756,NO,ESTADO,MINISTERIO DE CULTURA,INSTITUTO DE LA CINEMATOGRAFÍA Y DE LAS ARTES AUDIOVISUALES,05/06/2025,Resolución de 4 de Junio de 2025, de la Dirección General del Instituto de la Cinematografía y de las Artes Audiovisuales por la que se convocan para el año 2025 ayudas selectivas para la producción de largometrajes sobre proyecto,
837729,NO,ESTADO,MINISTERIO DE POLÍTICA TERRITORIAL Y MEMORIA DEMOCRÁTICA,SECRETARÍA DE ESTADO DE MEMORIA DEMOCRÁTICA,05/06/2025,Subvención directa a la Fundación Gregorio Peces Barba para el desarrollo del programa divulgación y promoción de la memoria democrática en los ámbitos académicos y educativos,
837688,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,05/06/2025,Resolución de 2 de junio de 2025 de la Presidencia de la Agencia Española de Cooperación Internacional para el Desarrollo, por la que se aprueba la convocatoria de Becas MAEC-AECID para residencias en la Real Academia de España en Roma, 2025-2026.,
837625,NO,ESTADO,MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES,DIRECCIÓN GENERAL DE PLANIFICACIÓN Y GESTIÓN EDUCATIVA,04/06/2025,Extracto de la Resolución de 2 de junio de 2025 de la Secretaría de Estado de Educación por la que se convocan 2.431 Becas de Colaboración en Departamentos universitarios para el curso académico 2025-2026,
837449,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,04/06/2025,Resolución de la Presidencia de la Agencia Española de Cooperación Internacional para el Desarrollo, por la que se aprueba la convocatoria de Becas MAEC-AECID para ciudadanos de países de América Latina, África y Asia 2025-2026: Programa ESCUELA DIPLOMATI,
837393,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,04/06/2025,Convocatoria instrumental Honduras 2025 Ciudades y comunidades sostenibles Apoyo a la municipalidad de Trujillo, Honduras,
837378,NO,ESTADO,MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES,CONSEJO SUPERIOR DE DEPORTES,04/06/2025,Resolución de la Presidencia del Consejo Superior de Deportes, por la que se convocan subvenciones para los gastos de organización de los Campeonatos de España Universitarios realizados en el 2025.,
837198,NO,ESTADO,MINISTERIO DE INDUSTRIA Y TURISMO,FUNDACIÓN EOI, F.S.P.,03/06/2025,Convocatoria Decimoctava Edición de los Premios Nacionales de Artesanía,
837090,NO,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,ORGANISMO AUTÓNOMO PARQUES NACIONALES,03/06/2025,Subvenciones para la realización de Programas de Voluntariado en el Marco del Plan de Sensibilización y Voluntariado en la Red de Parques Nacionales, y Centros y Fincas adscritos al OAPN-2025,
837037,NO,ESTADO,MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES,CENTRO DE ESTUDIOS JURÍDICOS,03/06/2025,Res 3/6/2024 de la Dirección del Centro de Estudios Jurídicos por la que se convocan en el 2025 ayudas para la preparación de oposiciones para el ingreso en las Carreras Judicial y Fiscal, Cuerpos de Letrados de la Admón Justicia y Abogados del Estado,
836845,NO,ESTADO,MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN,SECRETARÍA GENERAL DE PESCA,02/06/2025,Orden APA/558/2025, de 27 de mayo, por la que se establecen las bases reguladoras de las ayudas para la adquisición de copos para la mejora de la selectividad en los buques de la modalidad de arrastre de fondo del caladero mediterráneo,
836811,NO,ESTADO,MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES,DIRECCIÓN GENERAL DE PLANIFICACIÓN Y GESTIÓN EDUCATIVA,02/06/2025,Resolución de Secretaría de Estado de Educación que convoca ayudas para adquisición de material didáctico en los centros con secciones bilingües de español de Bulgaria, China, Eslovaquia, Hungría, Moldavia, Polonia, República Checa y Rumanía, 2025,
836761,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,SECRETARÍA DE ESTADO DE COOPERACIÓN INTERNACIONAL,02/06/2025,Contribución PNUD INFF,
836756,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,SECRETARÍA DE ESTADO DE COOPERACIÓN INTERNACIONAL,02/06/2025,Contribución PNUD SDG Push,
836753,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,SECRETARÍA DE ESTADO DE COOPERACIÓN INTERNACIONAL,02/06/2025,Contribución UNDESA a través del Fondo Fiduciario,
836750,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,SECRETARÍA DE ESTADO DE COOPERACIÓN INTERNACIONAL,02/06/2025,Contribución Centro de Desarrollo de la OCDE DEV,
836744,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,SECRETARÍA DE ESTADO DE COOPERACIÓN INTERNACIONAL,02/06/2025,Contribución Alianza G20,
836742,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,SECRETARÍA DE ESTADO DE COOPERACIÓN INTERNACIONAL,02/06/2025,Contribución Special Purpose Trust Fund SPTF,
836737,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,SECRETARÍA DE ESTADO DE COOPERACIÓN INTERNACIONAL,02/06/2025,Contribución ONU Hábitat CORE,
836734,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,SECRETARÍA DE ESTADO DE COOPERACIÓN INTERNACIONAL,02/06/2025,Contribución ONU Mujeres CORE,
836731,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,SECRETARÍA DE ESTADO DE COOPERACIÓN INTERNACIONAL,02/06/2025,Contribución CORE PNUD,
836730,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,SECRETARÍA DE ESTADO DE COOPERACIÓN INTERNACIONAL,02/06/2025,Contribución CORE UNICEF,
836727,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,SECRETARÍA DE ESTADO DE COOPERACIÓN INTERNACIONAL,02/06/2025,Contribución CORE FNUAP,
836723,NO,ESTADO,MINISTERIO DE IGUALDAD,INSTITUTO DE LAS MUJERES,02/06/2025,Resolución de la Directora del Instituto de las Mujeres, por la que se convoca la octava edición de los Premios  LILÍ ALVAREZ.,
836694,NO,ESTADO,MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES,DIRECCIÓN GENERAL DE EVALUACIÓN Y COOPERACIÓN TERRITORIAL,02/06/2025,Ayudas para la realización de cursos tutorizados en línea para la formación permanente del profesorado y del curso sobre el desarrollo de la función directiva. Segunda convocatoria 2025.,
836676,NO,ESTADO,MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES,DIRECCIÓN GENERAL DE EVALUACIÓN Y COOPERACIÓN TERRITORIAL,02/06/2025,I Premios Nacionales a Experiencias Educativas que fomentan la Competencia Digital del alumnado,
836669,NO,ESTADO,MINISTERIO DE CULTURA,DIRECCIÓN GENERAL DE DERECHOS CULTURALES,02/06/2025,Ayudas en concurrencia competitiva para proyectos de cooperación cultural en el medio rural,
836588,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,30/05/2025,APS Respuesta integral para salvar vidas y proteger los derechos de mujeres y niñas afectadas por la emergencia en la Franja de Gaza,
836584,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,30/05/2025,CRUZ ROJA ESPAÑOLA Respuesta de emergencia a las necesidades humanitarias diferenciales de población afectada por la escalada de violencia en la Franja de Gaza y Cisjordania,
836581,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,30/05/2025,ACCIÓN CONTRA EL HAMBRE Respuesta multisectorial para las comunidades desplazadas en el norte de Cisjordania,
836550,NO,ESTADO,MINISTERIO PARA LA TRANSFORMACIÓN DIGITAL Y DE LA FUNCIÓN PÚBLICA,DIRECCIÓN GENERAL DE LA FUNCIÓN PÚBLICA,30/05/2025,Resolución de 23 de mayo de 2025 de Secretaría de Estado de Función Pública, por la que se convocan subvenciones a las organizaciones sindicales presentes en las Mesas Generales Negociación TREBEP, como apoyo instrumental a su participación en 2025,
836508,NO,ESTADO,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,DIRECCIÓN PROVINCIAL DEL SEPE DE SEVILLA,30/05/2025,PROGRAMA DE FOMENTO DE EMPLEO AGRARIO 2025 (Garantía de Rentas),
836506,NO,ESTADO,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,DIRECCIÓN PROVINCIAL DEL SEPE DE SEVILLA,30/05/2025,PROGRAMA DE FOMENTO DE EMPLEO AGRARIO 2025 (Empleo Estable),
836498,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,30/05/2025,CONVOCATORIA INSTRUMENTAL. APOYO PRESUPUESTARIO CABO VERDE,
836486,NO,ESTADO,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,DIRECCIÓN GENERAL DE LA ECONOMÍA SOCIAL Y DE LA RESPONSABILIDAD SOCIAL DE LAS EMPRESAS,30/05/2025,Resolución de 27 de mayo de 2025 de la Secretaría de Estado de Economía Social por la que se aprueba la convocatoria para la concesión de subvenciones a las actividades de promoción y gastos de funcionamiento de la Economía Social y de la RSE,
836428,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,30/05/2025,OCHA 2025 - CONTRIBUCIÓN VOLUNTARIA - CLT 1,
836423,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,30/05/2025,SAVE THE CHILDREN Acceso Seguro a Servicios de Protección y Apoyo Psicosocial en Contextos de Emergencia para Niños y Niñas en Gaza,
836415,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,30/05/2025,MEDICOS DEL MUNDO Mejora de la accesibilidad de la población vulnerable de la Franja de Gaza, a servicios de calidad de atención integral de salud,
836400,NO,ESTADO,MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES,CONSEJO SUPERIOR DE DEPORTES,30/05/2025,Resolución de la Presidencia del Consejo Superior de Deportes, por la que se convocan en el año 2025 ayudas para la protección social de las personas deportistas de alto nivel y el apoyo a las personas deportistas y sus entrenadores que participen en comp,
836311,NO,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,INSTITUTO PARA LA DIVERSIFICACIÓN Y AHORRO DE LA ENERGÍA (IDAE),29/05/2025,Convocatoria de ayudas para proyectos innovadores de almacenamiento energético cofinanciada con Fondos FEDER 21-27,
836106,NO,ESTADO,MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN,SECRETARÍA GENERAL DE PESCA,29/05/2025,Orden por la que se convoca el XXIV Premio Jacumar de Investigación en Acuicultura.,
836068,NO,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,FUNDACIÓN BIODIVERSIDAD,29/05/2025,Convocatoria de subvenciones  para la adquisición o mejora de competencias vinculadas a la transición ecológica, en el marco del Programa Empleaverde+, cofinanciado por el Fondo Social Europeo Plus (FSE+), en 2025,
835992,NO,ESTADO,MINISTERIO DE IGUALDAD,INSTITUTO DE LAS MUJERES,28/05/2025,Resolución de 28 de mayo de 2025, de la Dirección del Instituto de las Mujeres, por la que se convocan subvenciones para el fomento de la igualdad de género, destinadas a la promoción de la creación, producción y difusión artística y cultural.,
835988,NO,ESTADO,MINISTERIO DE INDUSTRIA Y TURISMO,EMPRESA NACIONAL DE INNOVACIÓN,28/05/2025,Real Decreto-ley 8/2024, de 28 de noviembre, por el que se adoptan medidas urgentes complementarias en el marco del Plan de respuesta inmediata, reconstrucción y relanzamiento frente a los daños causados por la Depresión Aislada en Niveles Altos (DANA),
835985,NO,ESTADO,MINISTERIO DE DERECHOS SOCIALES, CONSUMO Y AGENDA 2030,DIRECCIÓN GENERAL DE AGENDA 2030,28/05/2025,Convocatoria de las subvenciones destinadas a acciones para el impulso de la Agenda 2030 en las Entidades Locales,Convocatoria de las subvenciones destinadas a acciones para el impulso de la Agenda 2030 en las Entidades Locales
835930,NO,ESTADO,MINISTERIO DE DERECHOS SOCIALES, CONSUMO Y AGENDA 2030,DIRECCIÓN GENERAL DE AGENDA 2030,28/05/2025,Convocatoria de las subvenciones para la realización de actividades relacionadas con la promoción e implementación de la Agenda 2030 para el Desarrollo Sostenible.,Convocatoria de las subvenciones para la realización de actividades relacionadas con la promoción e implementación de la Agenda 2030 para el Desarrollo Sostenible.
835912,NO,ESTADO,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,DIRECCIÓN PROVINCIAL DEL SEPE DE HUESCA,28/05/2025,CONVOCATORIA PLAN DE FOMENTO DEL EMPLEO AGRARIO ARAGÓN 2025 - HUESCA,
835849,NO,ESTADO,MINISTERIO DE CULTURA,DIRECCIÓN GENERAL DEL LIBRO, DEL CÓMIC Y DE LA LECTURA,28/05/2025,Resolución de la Secretaría de Estado de Cultura por la que se convoca el concurso a proyectos innovadores de bibliotecas SELLO CCB,
835840,SI,ESTADO,MINISTERIO DE VIVIENDA Y AGENDA URBANA,DIRECCIÓN GENERAL DE AGENDA URBANA Y ARQUITECTURA,28/05/2025,Transferencias directas en el marco del Plan de Impulso para la Rehabilitación de Edificios de Titularidad Pública del Ministerio de Transportes, Movilidad y Agenda Urbana (ahora MIVAU),
