Código BDNS,Mecanismo de Recuperación y Resiliencia,Administración,Departamento,Órgano,Fecha de registro,Título de la convocatoria,Título cooficial
589458,NO,OTROS,UNIVERSIDAD DE LA RIOJA,,11/10/2021,Convocatoria para cubrir un puesto de trabajo mediante contratación laboral temporal de un administrativo con cargo al proyecto de referencia 2019-1-FR01-KA203-062999, titulado: SDGs4u  Sustainable Development Goals for Universities,
589442,NO,OTROS,UNIVERSIDAD DE LA LAGUNA,,11/10/2021,RESOLUCIÓN DEL VICERRECTORADO DE ESTUDIANTES, EMPLEABILIDAD Y CAMPUS GUAJARA DE LA UNIVERSIDAD DE LA LAGUNA POR LA QUE SE CONVOCAN, EN RÉGIMEN DE CONCESIÓN DIRECTA Y CON CARÁCTER DE URGENCIA, AYUDAS DESTINADAS A ALUMNADO CON VECINDAD EN LOS MUNICIPIOS DE,
589386,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,10/10/2021,Convocatoria de ayudas para estancias docentes de Profesores Doctores y Profesionales de reconocido prestigio invitados a participar en Másteres Universitarios Oficiales de la Universidad de Castilla-La Mancha, en el año 2022,
589320,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,08/10/2021,Segunda edición bolsas de viaje prácticas curriculares del grado Mestro/a Infantil  y Maestro/a Primaria 2021(Impuls Rural),
589224,NO,OTROS,UNIVERSIDAD DE CANTABRIA,,08/10/2021,Res.del VR de Investigación y Pol.Científica de la U.Cantabria por la que se establecen las BB.RR. y se convocan ayudas para contratos predoctorales del Prog.Pers.Invest. en formación Predoc. en el área de la biomedicina, biotecnología y cc de la salud.,
589192,NO,OTROS,UNIVERSIDAD DE ALICANTE,,08/10/2021,II CONCURSO FOTOGRÁFICO TITULADO ELDA EN FOTOGRAFÍAS,
589170,NO,OTROS,UNIVERSIDAD DE CANTABRIA,,08/10/2021,Resolución del Vicerrector de Investigación y Política Científica por la que se establecen las BB.RR. y se convocan ayudas para contratos predoctorales Concepción Arenal del Programa de Personal Investigador en formación Predoctoral de la U.de Cantabria,
589159,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,08/10/2021,DESIERTA Concurso para la selección del logo de la Cátedra de Economía Circular de la Universidad de Castilla-La Mancha,
589111,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,08/10/2021,Convocatoria de beca de colaboración para apoyar a las actividades realizadas por el grupo de prevención de riesgos que apoya al decanato de la Facultad de Ciencias y Tecnologías Químicas. Universidad de Castilla-La Mancha. Año 2021.,
589110,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,07/10/2021,Convocatoria de beca de colaboración para apoyar a las actividades realizadas por la Unidad de Garantía de Calidad de la Facultad de Ciencias y Tecnologías Químicas. Universidad de Castilla-La Mancha. Año 2021,
589108,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,07/10/2021,DESIERTA Convocatoria de beca de colaboración para apoyar a las actividades realizadas por el grupo de redes sociales que apoya al decanato de la Facultad de Ciencias y Tecnologías Químicas. Universidad de Castilla-La Mancha. Año 2021,
589107,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,07/10/2021,Convocatoria de beca de colaboración para apoyar a las actividades realizadas por el grupo de grupo de preparación de tour virtuales 3D que apoya al decanato de la Facultad de Ciencias y Tecnologías Químicas. Universidad de Castilla-La Mancha. Año 2021,
589066,NO,OTROS,CÁMARA DE COMERCIO DE ALCOY,,07/10/2021,Ayudas al autoempleo PICE. Cámara de Comercio de Alcoy. 2021,Ajudes a lauto-ocupació PICE: Cambra de Comerç dAlcoi. 2021
589049,NO,OTROS,CÁMARA DE COMERCIO DE SORIA,,07/10/2021,Ayudas a la contratación PICE Cámara de Comercio de Soria 2021,
589046,NO,OTROS,CÁMARA DE COMERCIO DE ALCOY,,07/10/2021,Ayudas a la contratación PICE. Cámara de Comercio de Alcoy. 2021,Ajudes a la contractació PICE: Cambra de Comerç dAlcoi. 2021
588970,NO,OTROS,UNIVERSIDAD DE LA RIOJA,,07/10/2021,Convocatoria para cubrir un puesto de trabajo mediante contratación laboral temporal de un investigador con cargo al proyecto de referencia PGC2018-093824-B-C42, titulado: Raíces ecofisiológicas y evolutivas de la tolerancia a estreses...,
588958,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,07/10/2021,Premios HACKATHON Agrotec-Alumni a las mejores soluciones innovadoras en agroalimentación, 2021-2022,Premis HACKATHON Agrotec-Alumni a les millors solucions innovadores en agroalimentació , 2021-2022
588936,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,07/10/2021,Ayudas al estudio de la UV para alumnado ganador de la fase local de la Olimpiada Española de Química, curso 2021-2022,Ajudes a lestudi de la UV per a lalumnat guanaydor de la fase local de lOlimpíada Espanuola de Química, curs 2021-2022
588920,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,07/10/2021,Ayudas al estudio de la Universitat de València para el alumnado ganador de la fase local de la Olimpiada Española de Física, curso 2021-2022,Ajudes a lestudi de la Universitat de València per a lalumnat guanyador de la fase local de lOlimpíada Espanyola de Física, curs 2021-2022
588892,NO,OTROS,UNIVERSIDAD DE ALICANTE,,07/10/2021,IX CONCURSO INTERNACIONAL DE CREACIÓN DE VIDEOJUEGOS RETRO (#CPCRetroDev 2021),
588832,NO,OTROS,UNIVERSIDAD DE ALICANTE,,07/10/2021,II PREMIOS A LA INVESTIGACIÓN JOVEN PARA TRABAJOS FIN DE GRADO Y TRABAJOS FIN DE MÁSTER DE  LA  SEDE  UNIVERSITARIA  DE  ELDA DE LA UNIVERSIDAD DE ALICANTE,
588663,NO,OTROS,CÁMARA DE COMERCIO DE SALAMANCA,,06/10/2021,Convocatoria Programa TICCámaras 2021 - Cámara Salamanca,
588454,NO,OTROS,UNIVERSIDAD DE CANTABRIA,,06/10/2021,Subvención nominativa a la Fundación Santa María la Real,
588276,NO,OTROS,UNIVERSIDAD DE VALLADOLID,,06/10/2021,Resolución de 4 de octubre de 2021, del Rectorado de la Universidad de Valladolid, por la que se convocan 12 becas de colaboración y formación en el Servicio de Relaciones Internacionales para el curso 2021/2022.,
588163,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,05/10/2021,Concurso de parchís 2021 de la Delegación de Alumnos de la ETSID,Concurs de parchís 2021 de la Delegació dAlumnes de la ETSID
588162,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,05/10/2021,Concurso de truc 2021 de la Delegación de Alumnos de la ETSID,Concurs de truc 2021 de la Delegació dAlumnes de la ETSID
588161,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,05/10/2021,Concurso de dibujo 2021 de la Delegación de Alumnos de la ETSID,Concurs de dibuix 2021 de la Delegació dAlumnes de la ETSID
588160,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,05/10/2021,Concurso de poesía de la Delegación de Alumnos de la ETSID,Concurs de poesia 2021 de la Delegació dAlumnes de la ETSID
588159,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,05/10/2021,Concurso de fotografía 2021 de la Delegación de Alumnos de la ETSID,Concurs de fotografia 2021 de la Delegació dAlumnes de la ETSID
588158,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,05/10/2021,DESIERTA Convocatoria de beca de formación. Máster En Cumplimiento Normativo En Materia Penal 4ªEd. Universidad de Castilla-La Mancha,
588153,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,05/10/2021,Convocatoria de ayudas de matrícula para estudiantes del grupo 1 del Título Propio de Especialista en Fisioterapia Respiratoria. Curso académico 2021/2022,
588151,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,05/10/2021,Convocatoria de beca de formación en gestión y difusión de actividades de un proyecto para estudiantes de máster o de doctorado en la Cátedra de Economía Circular de la Universidad de Castilla-La Mancha. Año 2021,
588103,NO,OTROS,CÁMARA DE COMERCIO DE TENERIFE,,05/10/2021,Convocatoria PIP 2021 misión comercial directa a Portugal para empresas de la provincia de Santa Cruz de Tenerife,
588081,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,05/10/2021,Ayudas de mobilidad para la realización de estancias en grupos de investigación de la Universitat Jaume I para personas provenientes de países y poblaciones prioritarias para la cooperación valenciana (Convenio UJI-GVA, ref. SOLCIF/2020/000,
588076,NO,OTROS,CÁMARA DE COMERCIO DE JEREZ,,05/10/2021,Ayudas a la Contratación PICE Cámara de comercio de Jerez. 2º semestre 2021,Ayudas a la Contratación PICE Cámara de comercio de Jerez. 2º semestre 2021
588075,NO,OTROS,CÁMARA DE COMERCIO DE ANDÚJAR,,05/10/2021,Convocatoria de ayudas económicas destinadas al fomento del autoempleo de 2021. Línea 2. Cámara de Comercio de Andújar PROGRAMA INTEGRAL DE CUALIFICACIÓN Y EMPLEO - PLAN DE CAPACITACIÓN,
588027,NO,OTROS,CÁMARA DE COMERCIO DE ANDÚJAR,,05/10/2021,Convocatoria de ayudas económicas destinadas al fomento del empleo de 2021. Línea 1. Cámara de Comercio de Andújar PROGRAMA INTEGRAL DE CUALIFICACIÓN Y EMPLEO - PLAN DE CAPACITACIÓN,
587933,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,05/10/2021,Convocatoria premios Prueba de acceso a la Universidad en el marco del 2Aula Fundació Banc Sabadell de Promoció del Talent,
587931,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,05/10/2021,Convocatoria de ayudas de matrícula Efi para estudios de grado 2021/2022,
587923,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,05/10/2021,Resolución de 3 de septiembre de 2021, del Vicerrectorado de Investigación y Transferencia de la Universitat Jaume I, por la que se convoca la cuarta edición de ayudas UJI Emprèn OnSocial, que se rigen por las bases que figuran en el anexo,
587870,NO,OTROS,UNIVERSIDAD DE LA RIOJA,,05/10/2021,Resolución nº 1115/2021, de 5 de octubre, del Rector de la Universidad de La Rioja, por la que se convocan siete becas del Programa Becas Santander Estudios | Progreso para los estudiantes de la Universidad de La Rioja de Grado y Máster.,
587855,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,05/10/2021,Convocatoria de becas-colaboración en servicios de la Universidad de Castilla-La Mancha. Año 2022,
587827,NO,OTROS,CÁMARA DE COMERCIO DE CIUDAD REAL,,05/10/2021,Convocatoria PIP 2021 Misión Comercial Directa a Guatemala, Honduras y El Salvador,
587688,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,05/10/2021,XVIII edición del premio de poesia César Simón,XVIII edició del premi de poesia César Simón
587549,NO,OTROS,UNIVERSIDAD DE LA LAGUNA,,04/10/2021,Resolución del Rectorado de la Universidad de La Laguna de 30 de septiembre de 2021, por la que se convocan 6 Becas Santander Estudios / Progreso 2021-2022, para estudiantes de la Universidad de La Laguna que en el curso académico 2021-2022 cursen enseñ,
587515,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,04/10/2021,I Edición Concurso Aula Emprende UPV 2021,
587514,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,04/10/2021,I Edición de los premios ¿Concurso GENNERA¿,
587063,NO,OTROS,CÁMARA DE COMERCIO DE PONTEVEDRA, VIGO Y VILAGARCÍA DE AROUSA,,04/10/2021,CONVOCATORIA AYUDAS A LA CONTRATACIÓN PICE 2021.CÁMARA DE COMERCIO DE PONTEVEDRA, VIGO Y VILAGARCIA DE AROUSA,
587002,NO,OTROS,UNIVERSIDAD DE VALLADOLID,,04/10/2021,Acuerdo de 30/09/2021 del Consejo Social de la Uva por la que se convocan 35 Becas de Colaboración en tareas de formación e investigación  para alumnos de Grado y Master.,
586871,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,03/10/2021,Convocatoria de beca de formación. Máster en Negocios Internacionales. Facultad de Ciencias Jurídicas y Sociales. Toledo. Universidad de Castilla-La Mancha,
586617,NO,OTROS,CÁMARA DE COMERCIO DE PONTEVEDRA, VIGO Y VILAGARCÍA DE AROUSA,,01/10/2021,CONVOCATORIA PIP 2021 - MISIÓN COMERCIAL A ITALIA DE VINOS DO RIAS BAIXAS,
586444,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,01/10/2021,RESOLUCIÓN RECTORAL DE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE POR LA QUE SE CONVOCAN LAS AYUDAS COMPROMISO SOCIAL UMH 2021, EN EL MARCO DE LA PROMOCIÓN DE LOS OBJETIVOS DE DESARROLLO SOSTENIBLE DE LA AGENDA 2030 DE LAS NACIONES UNIDAS,
586339,NO,OTROS,CÁMARA DE COMERCIO DE MÁLAGA,,30/09/2021,Ayudas a la contratación PICE Cámara de Comercio de Málaga. 2021 2º semestre,
586338,NO,OTROS,UNIVERSIDAD DE SALAMANCA,,30/09/2021,Resolución de 30 de septiembre de 2021, del Vicerrectorado de Estudiantes, por la que se convoca 1 beca de colaboración en la Unidad de Apoyo Social, perteneciente al Servicio de Asuntos Sociales, para el curso académico 2021/2022,
586323,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,30/09/2021,Bases XI IDEAS UPV CHALLENGE,
586322,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,30/09/2021,Convocatoria Prácticas Formativas Santander 2021,
586315,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,30/09/2021,Convocatoria del Premio Máquina de Turing a los mejores Trabajos Fin de Estudios de la Escuela Superior de Informática de la UCLM. Curso 2020/2021,
586308,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,30/09/2021,Convocatoria del Premio Alpinia al mejor Trabajo Fin de Grado en el Grado en Ingeniería Informática de la Escuela Superior de Ingeniería Informática de Albacete de la Universidad de Castilla-La Mancha (Edición 2020/21),
586299,NO,OTROS,CÁMARA DE COMERCIO DE TOLEDO,,30/09/2021,Convocatoria Programa Int-eComm 2021 Cámara Toledo,
586256,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,30/09/2021,RESOLUCIÓN RECTORAL DE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE POR LA QUE SE CONVOCAN LAS BECAS ESPECIALES A ESTUDIANTADO CON DISCAPACIDAD Y ESTUDIANTE COLABORADOR/A PARA LA INCLUSIÓN DE ESTUDIANTADO CON DISCAPACIDAD, MATRICULADO EN LA UNIVERSIDAD MIGUEL,
586228,NO,OTROS,UNIVERSIDAD DE OVIEDO,,30/09/2021,Ayudas económicas de movilidad de excelencia para docentes e investigadores de la Universidad de Oviedo, año 2021-2022, en régimen de concurrencia competitiva, financiadas por el Banco Santander,
586159,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,30/09/2021,Resolución del 23 de octubre del Vicerrectorado de Internacionalización y Cooperación de la Universitat Jaume I, por la que se convoca el programa Drac de ayudas a la movilidad en la región Vives. Acciones PDI, PAS, FORMACIÓN AVANZADA e INV,
586152,NO,OTROS,CÁMARA DE COMERCIO DE SEVILLA,,30/09/2021,Convocatoria Programa Int-Ecomm 2021 - Cámara Sevilla,
586102,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,29/09/2021,DESIERTA - I Edición del premio al mejor Trabajo fin de Máster sobre Transición Verde en Turismo,I Edició del premi al millor Treball fi de Màster sobre Transició Verda en Turisme
586091,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,29/09/2021,DESIERTA - I Edición del premio al mejor Trabajo fin de Grado sobre Transición Verde en Turismo,I Edició del premi al millor Treball fi de Grau sobre Transició Verda en Turisme
586040,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,29/09/2021,DESIERTA - I Edición del certamen creativo de concienciación hacia un Turismo sostenible de la Cátedra Nueva Transición Verde,I Edició del certamen creatiu de conscienciació cap a un Turisme sostenible de la Càtedra Nova Transició Verda
586013,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,29/09/2021,Convocatoria Prácticas Formativas Ayuntamiento de Valencia 2021,
586011,NO,OTROS,UNIVERSIDAD DE VIGO,,29/09/2021,Resolución rectoral de 28 de julio de 2021 por la que se publican las bases de las ayudas para la contratación de personal investigador predoctoral en formación de la Universidade de Vigo, 2021,Resolución reitoral de 28 de xullo de 2021 pola que se publican as bases das axudas para a contratacion de persoal investigador predoutoral en formación da Universidade de Vigo, 2021
585995,NO,OTROS,CÁMARA DE COMERCIO DE SEVILLA,,29/09/2021,Convocatoria Competitividad Turística - 2021- Bollullos de la Mitación - Cámara de Sevilla,
585894,NO,OTROS,UNIVERSIDAD DE LA RIOJA,,29/09/2021,Convocatoria para cubrir un puesto de trabajo mediante contratación laboral temporal de un técnico de laboratorio con cargo al proyecto de referencia NOPEST, titulado: Novel Pesticides for a Sustainable Agriculture,
585851,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,28/09/2021,Premios TFM-TFG 2021. Aula Cemex,
585828,NO,OTROS,CÁMARA DE COMERCIO DE MÁLAGA,,28/09/2021,Convocatoria PIP 2021 VISITA A LA FERIA WORLD TRAVEL MARKET (WTM) para empresas de Málaga.,
585777,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,28/09/2021,Beca de col·laboració en els projectes del CENT daplicació de noves tecnologies a la docència(id 604/1),
585756,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,28/09/2021,Convocatoria de una beca de colaboración para evaluar la conveniencia del urbanismo táctico para el rediseño de los campus universitarios. Departamento de Ingeniería Civil y de la Edificación de la Universidad de Castilla-La Mancha. Año 2021,
585753,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,28/09/2021,Colaboración con el CENT en proyectos de evaluación y formación relacionados con el impulso digital de la Universitat Jaume I(id 691/1),
585751,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,28/09/2021,Convocatoria de una beca de colaboración para analizar estrategias de conservación en carreteras de valor histórico y patrimonial. Departamento de Ingeniería Civil y de la Edificación de la Universidad de Castilla-La Mancha. Año 2021,
585732,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,28/09/2021,Tres becas de iniciación a la investigación (Proyecto 19I583 «Aspectes psicosocials de la interpretació i mediació amb sol·licitants dasil i refugi (psimar): estratègies i riscos ..») Directora: Esther Monzó Nebot, Departamento de Traducci,
585691,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,28/09/2021,I edición del Concurso Activa Cultura Nau Gran,I edició del Concurs Activa Cultura Nau Gran
585687,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,28/09/2021,Convocatoria premios Estudia e Investiga en el marco del Aula Fundació Banc Sabadell de Promoció del Talent,
585684,NO,OTROS,CÁMARA DE COMERCIO DE SEVILLA,,28/09/2021,PROGRAMA TICCÁMARAS ANUALIDAD 2021 PYMES Y AUTONOMOS,
585658,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,28/09/2021,RESOLUCIÓN RECTORAL DE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE POR LA QUE SE CONVOCA EL PROGRAMA BECAS SANTANDER IDIOMAS - VALENCIANO PARA EL AÑO 2021 (código de subvención: 11-131-4-0021-0109).,
585598,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,28/09/2021,Ayudas para la adquisición de equipamiento informático para el alumnado de la Universitat de València, curso 2021-2022,Ajudes per a l¿adquisició d¿equipament informàtic per a l¿estudiantat de la Universitat de València, curs 2021-22.
585589,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,28/09/2021,RESOLUCIÓN RECTORAL DE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE POR LA QUE SE CONVOCA EL PROGRAMA BECAS SANTANDER IDIOMAS - INGLÉS PARA EL AÑO 2021 (código de subvención: 11-131-4-0021-0109),
585549,NO,OTROS,CÁMARA DE COMERCIO DE SEVILLA,,27/09/2021,Convocatoria Programa Xpande Digital 2021 - Cámara Sevilla,
585507,SI,OTROS,UNIVERSIDAD DE VIGO,,27/09/2021,Resolución rectoral de 2 de julio de 2021 por la que se convocan ayudas para la recualificación del sistema universitario español para 2021-2023,Resolución reitoral de 2 de xullo de 2021 pola que se convocan axudas para a recualificación do sistema universitario español para 2021-2023
585432,NO,OTROS,CÁMARA DE COMERCIO DE SEVILLA,,27/09/2021,Convocatoria Innocámaras 2021. Cámara de Sevilla,
585369,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,27/09/2021,Convocatoria de siete becas de colaboración. Facultad de Bellas Artes de Cuenca. Universidad de Castilla-La Mancha. para el curso académico 2021/22.,
585353,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,26/09/2021,Convocatoria ayudas movilidad doctorado FPI UPV-Cotutela-2021,Convocatòria dajudes per a estades de recerca destudiants de doctorat amb contracte FPI-UPV o Cotutela
585340,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,25/09/2021,Convocatoria de ayuda de idiomas CDL 2020/21 UFASU,
585299,SI,OTROS,UNIVERSIDAD DE CÓRDOBA,,24/09/2021,Resolución de 1 de julio de 2021, de la Universidad de Córdoba, por la que se convocan Ayudas para la recualificación del sistema universitario español para 2021-2023.,
585294,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,24/09/2021,Convocatoria de dos becas de colaboración para el desarrollo de actividades vinculadas a la gestión de relaciones institucionales. Facultad de Derecho y Ciencias Sociales. Universidad de Castilla-La Mancha. Año 2022,
585290,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,24/09/2021,Convocatoria de una beca de colaboración para la gestión de relaciones internacionales en entornos educativos universitarios con destino en la Facultad de Derecho y Ciencias Sociales. Universidad de Castilla-La Mancha. Año 2022,
585286,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,24/09/2021,Convocatoria de dos becas de colaboración en gestión de tecnologías de la información y las comunicaciones en ciencias sociales con destino en la Facultad de Derecho y Ciencias Sociales. Universidad de Castilla-La Mancha. Año 2022,
585218,NO,OTROS,CÁMARA DE COMERCIO DE LEÓN,,24/09/2021,CONVOCATORIA XPANDE DIGITAL 2021 PARA EL DESARROLLO DE PLANES DE MARKETING DIGITAL INTERNACIONAL DE LAS PYMES DE LEON, A TRAVÉS DE LA PRESTACIÓN DE SERVICIOS DE ASESORAMIENTO Y DE LA CONCESIÓN DE AYUDAS ECONÓMICAS, COMO MEDIDA PARA HACER FRENTE AL IMPACTO,
585132,NO,OTROS,CÁMARA DE COMERCIO DE CIUDAD REAL,,24/09/2021,Convocatoria Plan Internacional de Promoción 2021 - Cámara de Comercio e Industria de Ciudad Real,
585107,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,23/09/2021,Premios concurso de ping pong,Premis concurs de ping pong de la Delegació d´Alumnes de la ETSID
585106,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,23/09/2021,Premios concurso ajedrez de la Delegación de Alumnos de la ETSID,Premis concurs escacs  de la  ETSID
585035,NO,OTROS,CÁMARA DE COMERCIO DE GRAN CANARIA,,23/09/2021,Convocatoria PIP 2021, Visita a la feria EICMA-AEMOTO, que tendrá lugar en Milán, Italia, del 23 al 29 de noviembre del 2021, para empresas de Gran Canaria.,
585032,NO,OTROS,CÁMARA DE COMERCIO DE GRAN CANARIA,,23/09/2021,ANULADA Convocatoria PIP2021, Visita a la feria World Travel Market, que tendrá lugar en Londres, Reino Unido, del 31 de octubre al 4 de noviembre del 2021, para empresas de Gran Canaria - CONVOCATORIA CANCELADA,ANULADA
584947,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,23/09/2021,Dos becas de iniciación a la investigación (Proyecto 18I385 «TECNOLOGÍAS DE VIDEOJUEGOS PARA JUEGOS SERIOS»)  Director: Miguel Chover Sellés, Instituto de Nuevas Tecnologías de la Imagen,
584811,NO,OTROS,CÁMARA DE COMERCIO DE PONTEVEDRA, VIGO Y VILAGARCÍA DE AROUSA,,22/09/2021,Convocatoria PIP 2021 Visita Feria BIFE de Busan (Corea del Sur) para empresas de Pontevedra,
584791,NO,OTROS,CÁMARA DE COMERCIO DE SEVILLA,,22/09/2021,Convocatoria Programa Ciberseguridad 2021. Provincia de Sevilla. Septiembre 2021 - Cámara de Sevilla,
584780,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,22/09/2021,Beca de col·laboració per a la modelització de bessons digitals en sistemes ciberfísics de producció.(id 729/1),
584761,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,22/09/2021,I Premio de Investigación para Trabajos de Final de Grado en Materia de Transparencia, Buen Gobierno y Participación Ciudadana,
584728,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,22/09/2021,Resolución del Vicerrectorado de Internacionalización y Cooperación de la Universitat Jaume I por la que se convoca el Programa de ayudas UJI-SICUE para estancias largas en el curso 2021/22,
584726,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,22/09/2021,Beca de colaboración para colaborar en los talleres de fotografía, radio, video y producción en el LabCom (Máster).  DESERTA    (id 728/1),
584721,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,22/09/2021,Beca de iniciación a la investigación (referencia Grado) (Proyecto19I573 «CORRELATOS PSICOFISIOLÓGICOS Y EVALUACIONES SUBJETIVAS DE INDUCCIÓN...») Directora: M. Carmen Pastor Verchili, Departamento de Psicología Básica, Clínica y Psicobiolo,
584680,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,22/09/2021,(id 53/1),
584637,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,21/09/2021,VIII edición del «Concurso 5UCV Startup» CATEGORIA JUNIOR de la UJI para el año 2021 DESIERTA,
584633,NO,OTROS,CÁMARA DE COMERCIO DE SEVILLA,,21/09/2021,Convocatoria Programa Xpande 2021 - Arahal - Cámara Sevilla,
584613,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,21/09/2021,RESOLUCIÓN RECTORAL DE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE POR LA QUE SE CONVOCA EL PROGRAMA DE MOVILIDAD INTERNACIONAL Erasmus + CON PAÍSES ASOCIADOS (KA107) PARA ESTUDIANTES, CURSO ACADÉMICO 2021/2022 (código subvención: 11-131-4-2021-0104),
584576,NO,OTROS,CÁMARA DE COMERCIO DE BARCELONA,,21/09/2021,Convocatoria Programa InnoCámaras 2021 (septiembre) - Cámara de Comercio de Barcelona,
584552,NO,OTROS,UNIVERSIDAD DE ALICANTE,,21/09/2021,CONVOCATORIA DE AYUDAS DENTRO DEL PROGRAMA DE APOYO AL DEPORTE FEDERADO UNIVERSITARIO DE ALTO NIVEL PARA DEPORTISTAS DE LA UNIVERSIDAD DE ALICANTE 2021/22,
584474,NO,OTROS,CÁMARA DE COMERCIO DE SEVILLA,,20/09/2021,PROGRAMA TICCÁMARAS 2021 CONVOCATORIA PARA EMPRESAS Y AUTÓNOMOS DE HERRERA (SEVILLA),
584380,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,20/09/2021,Ayudas para la colaboración en la investigación para estudiantes de la Universitat de València. Curso 2021-2022,Ajudes per a la col·laboración en la investigació per a estudiants de la Universitat de València. Curs 2021-2022
