Código BDNS,Mecanismo de Recuperación y Resiliencia,Administración,Departamento,Órgano,Fecha de registro,Título de la convocatoria,Título cooficial
665978,NO,OTROS,CÁMARA DE COMERCIO DE CÁDIZ,,23/12/2022,Convocatoria PIP 2023 - Visita a la Feria MTB Marine Asia 2023 (Seúl) para empresas y autónomos de la provincia de Cádiz,
665967,NO,OTROS,CÁMARA DE COMERCIO DE MANRESA,,23/12/2022,Convocatoria Plan Internacional de Promoción 2023 - Misión empresarial Japón del 24 al 28 de abril para empresas de Catalunya.,
665966,NO,OTROS,CÁMARA DE COMERCIO DE CÁDIZ,,23/12/2022,Convocatoria PIP 2023 - Visita a la Feria SEATRADE Cruise Global 2023 (Fort Lauderdale) para empresas y autónomos de la provincia de Cádiz,
665959,NO,OTROS,CÁMARA DE COMERCIO DE CÁDIZ,,23/12/2022,Convocatoria PIP 2023 - Visita a la Feria ITB 2023 (Berlín) para empresas y autónomos de la provincia de Cádiz,
665825,NO,OTROS,UNIVERSIDAD DE LAS PALMAS DE GRAN CANARIA,,22/12/2022,Convocatoria de becas a estudiantes universitarios con discapacidad para la realización de prácticas académicas externas en el programa de becas de prácticas académicas Fundación ONCE - CRUE, convocatoria 2022/2023.,
665822,NO,OTROS,CÁMARA DE COMERCIO DE ALMERÍA,,22/12/2022,Convocatoria Programa INNOCÁMARAS 2023 SORTEO - Cámara Almeria,
665785,NO,OTROS,UNIVERSIDAD DE LAS PALMAS DE GRAN CANARIA,,22/12/2022,Convocatoria de becas de excelencia académica del programa Santander Progreso para estudiantes de Grado y Máster de la Universidad de Las Palmas de Gran Canaria para el curso 2022-2023.,
665753,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,22/12/2022,Beca de colaboración para el programa UJI Hàbitat Saludable(id 742/1),
665751,NO,OTROS,CÁMARA DE COMERCIO DE CÓRDOBA,,22/12/2022,Convocatoria programa InnoCámaras 2023 - Cámara de Comercio de Córdoba,
665741,NO,OTROS,UNIVERSIDAD DE LEÓN,,22/12/2022,Resolución Rectoral de 2 ª Convocatoria de ayudas a la movilidad Erasmus+ con fines de Formación del PDI y del PAS de la ULE 2022/2023,
665737,NO,OTROS,CÁMARA DE COMERCIO DE MADRID,,22/12/2022,Convocatoria programa de ayudas a empresas madrileñas desarrollar actividad internacional contratación de técnicos de comercio exterior,
665729,NO,OTROS,UNIVERSIDAD DE LEÓN,,22/12/2022,Resolución Rectoral de 2ª Convocatoria de ayudas a la movilidad Erasmus+ para estancias europeas de Docencia 2022/2023,
665725,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,22/12/2022,ANULADA Beca de colaboración para el aprendizaje en comunicación y difusión en actividades emprendedoras y de innovación para el estudiantado.(id 744/1),ANULADA null
665688,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,22/12/2022,Convocatoria de 2 becas de colaboración para labores de difusión de la Escuela de Arquitectura de la Universidad de Castilla-La Mancha 2022,
665679,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,22/12/2022,Convocatoria de 3 becas de colaboración para la sala de plóteres de la Escuela de Arquitectura de la Universidad de Castilla-La Mancha 2022,
665661,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,22/12/2022,CONVENIO ESPECÍFICO PARA EL CURSO ACADÉMICO 2022 2023 SUSCRITO ENTRE FUNDACIÓN CAROLINA Y UMN MASTER UNIVERSITARIO EN NEUROCIENCIA: DE LA INVESTIGACIÓN A LA CLÍNICA,
665659,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,22/12/2022,CONVENIO ESPECÍFICO PARA EL CURSO ACADEMICO 2022 2023 SUSCRITO ENTRE FUNDACION CAROLINA Y UMH MASTER OFICIAL EN BIOTECNOLOGÍA Y BIOINGENIERIA,
665655,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,22/12/2022,Convocatoria de una beca de colaboración para Taller Impresión 3D de la Escuela de Arquitectura de la Universidad de Castilla-La Mancha,
665652,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,22/12/2022,RESOLUCIÓN RECTORAL DE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE POR LA QUE SE CONVOCA EL PROGRAMA DE COMEDOR UNIVERSITARIO PARA ESTUDIANTES DE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE, EN EL CURSO ACADÉMICO 2022/2023,
665629,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,22/12/2022,Beca de colaboración proyecto(id 743/1),
665591,NO,OTROS,UNIVERSIDAD DE HUELVA,,22/12/2022,Convocatoria de ayuda al fomento de las relaciones Universidad-Sociedad,
665581,NO,OTROS,UNIVERSIDAD DE LA RIOJA,,22/12/2022,Convocatoria de proceso selectivo para la contratación como personal indefinido de un investigador con cargo a financiación externa de carácter finalista del Proyecto de referencia PID2021-127622OB-I00,
665573,NO,OTROS,UNIVERSIDAD DE LA RIOJA,,22/12/2022,Convocatoria de proceso selectivo para la contratación como personal indefinido de un investigador con cargo a financiación externa de carácter finalista del proyecto de referencia PID2021-123162OB-I00,
665416,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,21/12/2022,XV edición del concurso Proyecto Empresarial Ana M. Aroca Mengual, en Ciclos Formativos y Bachillerato,XV edició del concurs Projecte Empresarial Ana M. Aroca Mengual, en cicles formatius i batxillerat
665337,NO,OTROS,UNIVERSIDAD DE ALICANTE,,21/12/2022,CONVOCATORIA QUE REGULA LA CONCESIÓN DE AYUDAS PARA EL ESTUDIANTADO UCRANIANO DE EDUCACIÓN SUPERIOR MATRICULADO EN GRADOS, MÁSTERES OFICIALES Y DOCTORADOS DE LA UNIVERSIDAD DE ALICANTE Y AFECTADO POR EL CONFLICTO DE UCRANIA.,CONVOCATORIA QUE REGULA LA CONCESIÓN DE AYUDAS PARA EL ESTUDIANTADO UCRANIANO DE EDUCACIÓN SUPERIOR MATRICULADO EN GRADOS, MÁSTERES OFICIALES Y DOCTORADOS DE LA UNIVERSIDAD DE ALICANTE Y AFECTADO POR EL CONFLICTO DE UCRANIA.
665325,NO,OTROS,CÁMARA DE COMERCIO DE BARCELONA,,21/12/2022,CONVOCATORIA PIP 2023 FRUITLOGISTICA BUSINESS MEETINGS BERLIN 2023 para empresas de la Comunidad Autónoma de Cataluña (Cámara de Comercio de Barcelona),
665320,NO,OTROS,UNIVERSIDAD DE GRANADA,,21/12/2022,DESIERTA Resolución del Decano de la Facultad de Ciencias Económicas y Empresariales por la que se convoca el II Concurso de Intervención Mural en la Facultad de Ciencias Económicas y Empresariales de la Universidad de Granada,
665317,NO,OTROS,UNIVERSIDAD DE GRANADA,,21/12/2022,RESOLUCION DE LA VICERRECTORA DE INTERNACIONALIZACION DE LA UNIVERSIDAD DE GRANADA POR LA QUE SE CONVOCAN PLAZAS Y AYUDAS DE ESTANCIA FORMATIVA INTERNACIONAL DE ESTUDIANTES, CURSO 2022/2023,
665270,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,21/12/2022,Convocatoria de una beca de colaboración para asunto internacional. Escuela de Ingeniería Minera e Industrial de Almadén (EIMIA) de la Universidad de Castilla La Mancha. Año 2023,
665130,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,20/12/2022,RESOLUCIÓN RECTORAL DE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE POR LA QUE SE CONVOCAN AYUDAS Y BOLSAS DE VIAJE PARA LA DIFUSIÓN DE RESULTADOS DE  INVESTIGACIÓN EN EL MARCO DEL PROGRAMA DE DOCTORADO EN RECURSOS Y TECNOLOGÍAS AGRARIAS, AGROAMBIENTALES Y AL,
665106,NO,OTROS,UNIVERSIDAD DE LEÓN,,20/12/2022,Resolución Rectoral de Convocatoria de participación en Actividad Formativa en el marco del proyecto Erasmus+ DEMAIN dirigida a alumnado vinculado a viticultura y enología de la Universidad de León,
665100,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,20/12/2022,RESOLUCIÓN RECTORAL DE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE POR LA QUE SE CONVOCAN AYUDAS Y BOLSAS DE VIAJE PARA LA PROMOCIÓN DE LA MOVILIDAD INTERNACIONAL Y NACIONAL EN EL MARCO DEL PROGRAMA DE DOCTORADO EN DEPORTE Y SALUD (CURSO 2022/2023),
665094,NO,OTROS,UNIVERSIDAD DE LEÓN,,20/12/2022,Resolución Rectoral de Convocatoria Erasmus+ KA107 de financiación de plazas de movilidad internacional para estancias de formación durante el curso académico 2022/2023,
665081,NO,OTROS,UNIVERSIDAD DE LEÓN,,20/12/2022,Resolución Rectoral de Convocatoria Erasmus+ KA107 de financiación de plazas de movilidad internacional para estancias de docencia durante el curso académico 2022/2023,
665069,NO,OTROS,UNIVERSIDAD DE LEÓN,,20/12/2022,Convocatoria de ayudas para la acreditación de idioma Inglés del PAS y PDI de la Universidad de León,
665023,NO,OTROS,UNIVERSIDAD DE BURGOS,,20/12/2022,Resolución de 16 de diciembre de 2022 del Vicerrectorado de Internacionalización y Cooperación de la Universidad de Burgos, por la que se convoca una plaza de movilidad dentro del Programa Erasmus+ KA107/Movilidad entre Países del Programa y Países Asocia,Erasmus+ KA107/Higher Education Staff Mobility between Programme and Partner Countries. University of Burgos. Call for applications for incoming staff mobility for training.
664981,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,20/12/2022,X premio al mejor Trabajo Final de Máster de la Facultat de Economia, 2022,X premi al millor treball final de màster de la Facultat dEconomia, 2022
664804,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,19/12/2022,Resolución Rectoral de la Universidad Miguel Hernández de Elche por la que se convocan las Ayudas a la Promoción de la Innovación en Construcción 2022 de la Cátedra Krystaline-UMH de Economía y Eficiencia en Construcción,
664760,NO,OTROS,UNIVERSIDAD DE BURGOS,,19/12/2022,Convocatoria de Plazas de Movilidad Erasmus-Estudios SMS para estudiantes de Grado o Máster. Curso 2023-24,
664739,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,19/12/2022,Convocatoria de movilidad Erasmus+ con fines de formación. Proyecto 2022-KA131 movilidad con Estados miembros de la UE y terceros países asociados al programa. Fase 1. (PAS),
664728,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,19/12/2022,Convocatoria Erasmus+ con fines de docencia. Proyecto 2022-KA131 movilidad con Estados miembros de la UE y terceros países asociados al programa. Fase 1.,
664725,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,19/12/2022,Programa de movilidad de corta duración Erasmus para estudiantes, en programas intensivos combinados BIP, curso 2022-2023,Programa de mobilitat de curta duració Erasmus per a estudiants, en programes intensius combinats BIP, curs 2022-2023
664713,NO,OTROS,UNIVERSIDAD DE VIGO,,19/12/2022,RESOLUCIÓN RECTORAL POR LA QUE SE CONVOCAN BECAS COMEDOR EN EL CURSO ACADÉMICO 2022/2023,RESOLUCIÓN REITORAL POLA QUE SE CONVOCAN BOLSAS COMEDOR NO CURSO ACADÉMICO 2022/2023
664708,NO,OTROS,CÁMARA DE COMERCIO DE CÓRDOBA,,19/12/2022,Convocatoria PIP 2023 Visita a la feria GULFOOD para empresas de la provincia de Córdoba,
664702,NO,OTROS,UNIVERSIDAD DE VIGO,,19/12/2022,RESOLUCIÓN RECTORAL POR LA QUE SE CONVOCAN AYUDAS AL ESTUDIO PROPIAS DE LA UNIVERSIDAD DE VIGO EN EL CURSO 2022/2023,RESOLUCIÓN REITORAL POLA QUE SE CONVOCAN AXUDAS AO ESTUDO PROPIAS DA UNIVERSIDADE DE VIGO NO CURSO 2022/2023
664635,NO,OTROS,UNIVERSIDAD DE GRANADA,,19/12/2022,Resolución de la Vicerrectora de Internacionalización por la que se convocan ayudas para el desplazamiento internacional para realizar actividades conducentes a la elaboración de Prácticum, TFG y TFM en proyectos de cooperación al desarrollo. Curso 22/23,
664634,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,19/12/2022,Beca de colaboración Juan Murga Clausell(id 709/1),
664630,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,19/12/2022,CONVOCATORIA DE BECAS-PRÁCTICAS FUNDACION ONCE-CRUE UNIVERSIDADES ESPAÑOLAS CURSO 2022-23,
664625,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,19/12/2022,Beca de colaboración en investigación e investigación musicológica.(id 740/1),
664600,NO,OTROS,CÁMARA DE COMERCIO DE CÓRDOBA,,19/12/2022,Convocatoria PIP 2023 Visita a la feria BIOFACH 2023 para empresas de la provincia de Córdoba,
664593,NO,OTROS,UNIVERSIDAD DE ALCALÁ,,19/12/2022,Bolsas de Viaje (I) 2023,
664589,NO,OTROS,UNIVERSIDAD DE ALCALÁ,,19/12/2022,Ayudas para Estancias de Científicos y Tecnólogos Extranjeros en la Universidad de Alcalá 2023,
664588,NO,OTROS,UNIVERSIDAD DE ALCALÁ,,19/12/2022,Ayudas de Movilidad de Personal Docente y Personal Investigador 2023,
664581,NO,OTROS,UNIVERSIDAD DE ALCALÁ,,19/12/2022,Ayudas de Movilidad de Personal Investigador en Formación 2023,
664467,NO,OTROS,CÁMARA DE COMERCIO DE CÁDIZ,,16/12/2022,Convocatoria PIP 2023 - Visita al INDUSTRY DAY RIYADH (Riad) para empresas y autónomos de la provincia de Cádiz,
664419,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,16/12/2022,Beca de colaboración para el Museo Pedagógico de Castelló (MPdC)(id 741/1),
664415,NO,OTROS,UNIVERSIDAD DE GRANADA,,16/12/2022,Convocatoria de movilidad internacional de estudiantes de Grado curso 2023/2024,
664388,NO,OTROS,UNIVERSIDAD DE OVIEDO,,16/12/2022,RESOLUCIÓN DEL VICERRECTOR DE ESTUDIANTES DE LA UNIVERSIDAD DE OVIEDO, POR LA QUE SE AUTORIZA EL GASTO Y SE APRUEBA LA CONVOCATORIA DEL PROGRAMA BECAS-PRÁCTICAS FUNDACIÓN ONCE-CRUE 2022-2023, EN RÉGIMEN DE CONCURRENCIA COMPETITIVA.,
664384,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,16/12/2022,Ayudas Aprender inglés para el estudiantado de los grados del campus de Ontinyent del curso 2021¿2022,Ajudes Aprendre anglès per a l¿estudiantat dels graus del campus d¿Ontinyent del curs 2021¿2022
664291,NO,OTROS,UNIVERSIDAD DE HUELVA,,16/12/2022,Convocatoria ERASMUS + (KA131 y KA171) de plazas para la movilidad de estudiantes de grado en Instituciones Extranjeras de Educación Superior, con acuerdos interinstitucionales, Curso Académico 2023/2024.,
664139,NO,OTROS,UNIVERSIDAD DE LA LAGUNA,,15/12/2022,RESOLUCIÓN 82/2022 del Vicerrectorado de Proyección, Internacionalización y Cooperación por la que se convocan plazas y ayudas para participar en acciones de movilidad internacional de formación (STT) y movilidad docente (STA) del profesorado en el marco,
664130,NO,OTROS,UNIVERSIDAD DE LA LAGUNA,,15/12/2022,RESOLUCIÓN 83/2022 del Vicerrectorado de Proyección, Internacionalización y Cooperación por la que se convocan plazas y ayudas económicas para participar en acciones de movilidad internacional de formación (STT) del Personal de Administración y Servicios,
664061,NO,OTROS,UNIVERSIDAD DE GRANADA,,15/12/2022,Resolución del Vicerrector de Estudiantes y Empleabilidad de la Universidad de Granada, de 14 de diciembre de 2022, por la que se publica la convocatoria para la concesión de ayudas a empresas y entidades sin ánimo de lucro o de marcado interés social,
664055,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,15/12/2022,Concurso universitario 2022/2023 para implementar soluciones urbanas sostenibles para las ciudades del futuro Ford Fund Smart Mobility Challenge,Concurs universitari 2022/2023 per a implementar solucions urbanes sostenibles per a les ciutats del futur Ford Fund Smart Mobility Challenge
664005,NO,OTROS,UNIVERSIDAD DE BURGOS,,15/12/2022,Convocatoria de plazas Erasmus+ para movilidad del personal docente para impartir docencia- Erasmus+STA- Proyectos Erasmus 2021 y 2022,
664004,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,15/12/2022,II concurso universitario ARTemprén de emprendimiento universitario en arte contemporáneo y patrimonio cultural de la UV,II concurs universitari *ARTemprén demprenedoria universitària en art contemporani i patrimoni cultural de la UV
663995,NO,OTROS,UNIVERSIDAD DE GRANADA,,15/12/2022,Convocatoria de ayudas a la iniciación a la investigación en Patología Médica del Departamento de Medicina de la Universidad de Granada para el año 2022/2023,
663837,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,14/12/2022,BECAS ONCE-CRUE 2023,Extracte de la Resolució de 12 de desembre del Rector de la Universitat Politècnica de València, per la qual es convoca BecasPrácticas FUNDACIÓN ONCE-CRUE- UPV para la realización de prácticas académicas externas de estudiantes con disc
663766,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,14/12/2022,DESIERTA Convocatoria de Premios de Investigación para estudiantes de la Facultad de Derecho de la Universidad de Castilla-La Mancha. Curso académico 2022/2023,
663684,NO,OTROS,UNIVERSIDAD DE OVIEDO,,14/12/2022,Resolución de 28-11-2022, de la Vicerrectora de Extensión Universitaria y Proyección Cultural de la Universidad de Oviedo, por la que se convoca, en régimen de concurrencia competitiva, V certamen musical de la Universidad de Oviedo,
663508,NO,OTROS,UNIVERSIDAD DE BURGOS,,13/12/2022,Resolución de 13 de diciembre  de 2022, del Rector de la Universidad de Burgos, paro la que se convocan la V edición de los torneos estacionales de videojuegos, en colaboración con Burgos Gaming Club.,
663475,NO,OTROS,UNIVERSIDAD DE BURGOS,,13/12/2022,RESOLUCIÓN de 12 de diciembre de 2022 del Vicerrectorado de Internacionalización y Cooperación de la Universidad de Burgos, por la que se convocan dos plazas de movilidad internacional para miembros del personal de la UBU (PDI o PAS).,
663467,NO,OTROS,CÁMARA DE COMERCIO DE CÓRDOBA,,13/12/2022,Convocatoria PIP 2023 Visita a la feria VICENZAORO para empresas de la provincia de Córdoba,
663446,NO,OTROS,CÁMARA DE COMERCIO DE ALMERÍA,,13/12/2022,Convocatoria Programa CIBERSEGURIDAD 2023 - Cámara Almería,
663444,NO,OTROS,CÁMARA DE COMERCIO DE ALMERÍA,,13/12/2022,Convocatoria PIP 2023 Fruit Logistica para empresas de Almería,
663443,NO,OTROS,CÁMARA DE COMERCIO DE ALMERÍA,,13/12/2022,Convocatoria Programa TICCámaras 2023 SORTEO - Cámara Almeria,
663226,NO,OTROS,UNIVERSIDAD DE GRANADA,,12/12/2022,Resolución de 12 de diciembre de 2022 de la Vicerrectora de Internacionalización de la Universidad de Granada, por la que se convoca Convocatoria de selección de estudiantes para programas de título doble o múltiple internacional de grado,
663210,NO,OTROS,CÁMARA DE COMERCIO DE SEVILLA,,12/12/2022,Convocatoria PIP 2023 Visita Feria Biofach para empresas de Sevilla,
663016,NO,OTROS,UNIVERSIDAD DE OVIEDO,,09/12/2022,Res. 2-12-2022 vicerrector de Internacionalización, de ayudas de movilidad internacional destinadas a estudiantes de grado, máster universitario o doctorado para participar en Cursos Tándem de Alemán con la Ruhr-Universität Bochum (Alemania) en el año 2,
662991,NO,OTROS,UNIVERSIDAD DE GRANADA,,08/12/2022,RESOLUCIÓN de 1 de diciembre de 2022, de la Vicerrectora de Igualdad, Inclusión y Sostenibilidad de la Universidad de Granada, por la que se autoriza el gasto y se convocan el Concurso de fotografía YES WOMEN CAN, WE COULD, WE CAN (curso académico 22-23,
662960,NO,OTROS,UNIVERSIDAD DE BURGOS,,07/12/2022,Convocatoria de  practicas académicas externas  Programa Becas Prácticas Fundación ONCE- CRUE universidades españolas 2022/2023 para estudiantes con discapacidad,
662940,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,07/12/2022,Convocatoria de una beca de colaboración en la gestión y difusión de actividades en el Aula de Educación Ambiental. Aula de Educación Ambiental de la Universidad de Castilla la Mancha. Año 2022-23,
662777,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,05/12/2022,Convocatoria de seis ayudas de matrícula de 360  para estudiantes del Título Propio de Máster en Prevención y Tratamiento de la Violencia de Género. Curso Académico 2022/23,
662774,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,05/12/2022,Convocatoria de 2 ayudas de matrícula de 600  para estudiantes del Título Propio de Máster en Prevención y Tratamiento de la Violencia de Género. Curso Académico 2022/23,
662755,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,05/12/2022,Convocatoria de 1 ayuda de matrícula de 1.200  para estudiantes del Título Propio de Máster en Prevención y Tratamiento de la Violencia de Género. Curso Académico 2022/23,
662687,NO,OTROS,UNIVERSIDAD DE BURGOS,,05/12/2022,Resolución del Rector de la Universidad de Burgos de 5 de diciembre de 2022 por la que se convocan ayudas para trabajos de fin de grado/máster, practicum y prácticas universitarias curriculares, en el ámbito de  cooperación internacional al desarrollo,
662675,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,05/12/2022,Convocatoria de becas de colaboración en tareas de investigación en caracterización de fármacos con capacidad radiosensibilizante. Centro Regional de Investigaciones Biomédicas de la Universidad de Castilla la Mancha. Año 2023,
662619,NO,OTROS,UNIVERSIDAD DE BURGOS,,05/12/2022,Resolución del Rector de la Universidad de Burgos, por la que se convocan ayudas para estudiantes que tengan que realizar las prácticas obligatorias forzosamente, fuera de la ciudad de Burgos y del domicilio familiar en el curso 2022/2023,
662545,NO,OTROS,UNIVERSIDAD DE BURGOS,,05/12/2022,Resolución de 1 de diciembre del Rector de la Universidad de Burgos, por la que se convocan ayudas para estudiantes de la UBU que realicen el practicum de maestro de educación infantil o primaria en centros de carácter innovador del medio rural,
662417,NO,OTROS,UNIVERSIDAD REY JUAN CARLOS,,02/12/2022,RESOLUCIÓN RECTOR MAGFCO. DE LA UNIVERSIDAD REY JUAN CARLOS POR LA QUE SE APRUEBA Y SE HACE PÚBLICA LA CONVOCATORIA, Y SUS CORRESPONDIENTES BASES REGULADORAS, DE MOVILIDAD INTERNACIONAL DE ESTUDIANTES PARA REALIZAR ESTUDIOS EN EL CURSO ACADÉMICO 2023/2024,
662363,NO,OTROS,UNIVERSIDAD DE MURCIA,,02/12/2022,Convocatoria de plazas de movilidad y ayudas económicas para estudiantes de la Universidad de Murcia en el marco del programa ERASMUS+ ESTUDIOS para el curso 2023/2024,
662359,NO,OTROS,UNIVERSIDAD DE MURCIA,,02/12/2022,Convocatoria de plazas de movilidad Student Exchange Program (ISEP) para el intercambio de estudiantes de grado de la Univ. de Murcia con instituciones pertenecientes a la red ISEP en EE.UU., Australia y Canadá para el curso 2023/24,
662306,NO,OTROS,UNIVERSIDAD DE OVIEDO,,02/12/2022,Resolución de 15 de noviembre de 2022 del Vicerrector de Investigación de la Universidad de Oviedo por la que se aprueba la convocatoria pública de Ayudas para la realización de tesis doctorales, en régimen de concurrencia competitiva,
662230,NO,OTROS,CÁMARA DE COMERCIO DE LEÓN,,01/12/2022,VISITA A LA FERIA GULFOOD DUBAI 2023,
662204,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,01/12/2022,II edición del Concurso Activa Cultura Nau Gran,II edició del Concurs Activa Cultura Nau Gran
662182,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,01/12/2022,Ayudas al estudio de la UV para alumnado ganador de la fase local de la Olimpiada de Filosofía, curso 2022-2023,Ajudes a lestudi de la UV per a alumnat guanyador de la fase local de lOlimpíada de Filosofia, curs 2022-2023
