Código BDNS,Mecanismo de Recuperación y Resiliencia,Administración,Departamento,Órgano,Fecha de registro,Título de la convocatoria,Título cooficial
486969,NO,OTROS,UNIVERSIDAD REY JUAN CARLOS,,16/12/2019,RESOLUCIÓN DEL RECTOR MAGFCO. DE LA UNIVERSIDAD REY JUAN CARLOS, POR LA QUE SE APRUEBA LA CONVOCATORIA DE MOVILIDAD DE PERSONAL CON FINES DOCENTES (STA), Y CON FINES DE FORMACIÓN (STT), CURSO 2019- 2020 DENTRO DEL PROGRAMA ERASMUS+, PROMOVIDO POR LA UNIÓN,
486957,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,16/12/2019,VI edición del Concurso Comprendre la Societat amb Ciències Socials, curso 2019-2020.,
486711,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,13/12/2019,Resolución de 12 de diciembre de 2019 del Rector de la Universitat Politécnica de València por la que se convocan 2 becas de ayudas a matrícula para estudiar el Máster Universitario en Ingeniería de Caminos, Canales y Puertos, por la Cátedra Fundación Jua,
486648,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,13/12/2019,Resolución de 28 de noviembre de 2019, del Rector de la Universitat Politécnica de València, por la que se convocan 40 becas de ayuda a la matrícula para cursar las actividades formativas promovidas por la Cátedra Consum UPV.,
485953,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,11/12/2019,X Concurs de Debats Les Regles del Joc de la Facultat de Dret, curso 2019/20,
485906,NO,OTROS,UNIVERSIDAD DE ALICANTE,,11/12/2019,CONVOCATORIA DE LA UNIVERSIDAD DE ALICANTE PARA LA REALIZACIÓN DE UNAS PRÁCTICAS BECADAS EN EL SERVICIO DE LENGUAS DE LA UNIVERSIDAD DE ALICANTE. REFERENCIA: PRA- 17/ 2019-2020,
485902,NO,OTROS,UNIVERSIDAD DE ALICANTE,,11/12/2019,CONVOCATORIA DE AYUDAS PARA ESTUDIANTES DEL PROGRAMA DE DOCTORADO EN FILOSOFÍA Y LETRAS. CURSO 2019-2020,
485896,NO,OTROS,UNIVERSIDAD DE ALICANTE,,11/12/2019,CONVOCATORIA DE BECAS PARA SUFRAGAR GASTOS DE MATRÍCULA DE LAS ASIGNATURAS REALIZADAS DENTRO DEL PROGRAMA DIPLOMA SENIOR DE LA UNIVERSIDAD PERMANENTE DE LA UNIVERSIDAD DE ALICANTE DURANTE EL CURSO ACADÉMICO 20192020,
485893,NO,OTROS,UNIVERSIDAD DE ALICANTE,,11/12/2019,CONVOCATORIA DE AYUDAS PARA ESTUDIANTES DE LA FACULTAD DE CIENCIAS DE LA SALUD DE LA UNIVERSIDAD DE ALICANTE POR LA PRESENTACIÓN DE COMUNICACIONES ORALES O PÓSTERES EN CONGRESOS O JORNADAS DE CARÁCTER CIENTÍFICO,
485889,NO,OTROS,UNIVERSIDAD DE ALICANTE,,11/12/2019,CONVOCATORIA DE AYUDA ECONÓMICA PARA REALIZAR MOVILIDAD INTERNACIONAL POR ESTUDIANTES DE GRADO DE LA FACULTAD DE CIENCIAS DE LA SALUD DE LA UNIVERSIDAD DE ALICANTE,
485887,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,11/12/2019,Ayudas al estudio para el alumnado ganador de la fase local de la Olimpiada de Filosofía de la Universitat de València que tendrá lugar durante el curso académico 2019-2020,
485886,NO,OTROS,UNIVERSIDAD DE ALICANTE,,11/12/2019,CONVOCATORIA DE AYUDAS PARA LA MOVILIDAD INTERNACIONAL DE ESTUDIANTES DE DOCTORADO EN CIENCIAS DE LA SALUD DE LA UNIVERSIDAD DE ALICANTE,
485655,NO,OTROS,UNIVERSIDAD DE ALICANTE,,10/12/2019,AYUDAS A ESTUDIANTES DEL EXPERTO EN FOTOGRAFÍA CONTEMPORÁNEA Y PROYECTO DE AUTOR PARA SUFRAGAR GASTOS REALIZADOS DE MATRÍCULA. CURSO ACADÉMICO 2018/19,
485652,NO,OTROS,UNIVERSIDAD DE ALICANTE,,10/12/2019,AYUDAS A ESTUDIANTES DEL MASTER EN MARKETING PARA SUFRAGAR GASTOS REALIZADOS DE MATRÍCULA. CURSO ACADÉMICO 2019/20,
485650,NO,OTROS,UNIVERSIDAD DE ALICANTE,,10/12/2019,AYUDAS A ESTUDIANTES DEL EXPERTO EN DIRECCIÓN COMERCIAL Y VENTAS PARA SUFRAGAR GASTOS REALIZADOS DE MATRÍCULA. CURSO ACADÉMICO 2019/20,
485639,NO,OTROS,UNIVERSIDAD DE ALICANTE,,10/12/2019,AYUDAS A ESTUDIANTES DEL EXPERTO EN REDES SOCIALES, ESTRATEGIA Y COMUNICACIÓN DIGITAL PARA SUFRAGAR GASTOS REALIZADOS DE MATRÍCULA. CURSO ACADÉMICO 2019/20,
485633,NO,OTROS,UNIVERSIDAD DE ALICANTE,,10/12/2019,AYUDAS A ESTUDIANTES DEL EXPERTO EN MARKETING DIGITAL Y ECOMMERCE PARA SUFRAGAR GASTOS REALIZADOS DE MATRÍCULA. CURSO ACADÉMICO 2019/20,
485631,NO,OTROS,UNIVERSIDAD DE ALICANTE,,10/12/2019,CONVOCATORIA DE AYUDA ECONÓMICA PARA ESTUDIANTES SICUE 2019-20 PROPIOS DE LA FACULTAD DE DERECHO DE LA UNIVERSIDAD DE ALICANTE.,
485629,NO,OTROS,UNIVERSIDAD DE ALICANTE,,10/12/2019,BECAS DE COLABORACIÓN CON LA UNIDAD DE MOVILIDAD 2020,
485625,NO,OTROS,UNIVERSIDAD DE ALICANTE,,10/12/2019,CONVOCATORIA DE AYUDAS DEL VICERRECTORADO DE CALIDAD E INNOVACIÓN EDUCATIVA PARA EL DESARROLLO DE TRABAJOS DE FIN DE GRADO Y TRABAJOS DE FIN DE MÁSTER RELACIONADOS CON EL ANÁLISIS Y PROCESO DE DATOS (BIG DATA, SMART DATA, DATA/TEXT MINING¿),
485623,NO,OTROS,UNIVERSIDAD DE ALICANTE,,10/12/2019,CONVOCATORIA DE AYUDAS PARA ESTUDIANTES DEL PROGRAMA DE DOCTORADO EN INFORMÁTICA. CURSO 2019-2020,
485568,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,10/12/2019,Ayudas al estudio  para el alumnado ganador de la fase local de la Olimpiada de Geología de la Universitat de València que tendrá lugar durante el curso académico 2019-2020,
485534,NO,OTROS,UNIVERSIDAD DE ALICANTE,,10/12/2019,CONVOCATORIA DE LA UNIVERSIDAD DE ALICANTE PARA LA REALIZACIÓN DE UNAS PRÁCTICAS BECADAS EN EL INSTITUTO DE CIENCIAS DE LA EDUCACIÓN DE LA UA. REFERENCIA: PRA- 05 / 2019-2020.,
485532,NO,OTROS,UNIVERSIDAD DE ALICANTE,,10/12/2019,CONVOCATORIA DE LA UNIVERSIDAD DE ALICANTE PARA LA REALIZACIÓN DE UNAS PRÁCTICAS BECADAS EN EL INSTITUTO DE CIENCIAS DE LA EDUCACIÓN (ICE) DE LA UNIVERSIDAD DE ALICANTE. REFERENCIA: PRA- 04 / 20192020.,
485530,NO,OTROS,UNIVERSIDAD DE ALICANTE,,10/12/2019,CONVOCATORIA DE LA UNIVERSIDAD DE ALICANTE PARA LA REALIZACIÓN DE UNAS PRÁCTICAS BECADAS EN EL DEPARTAMENTO DE ECOLOGÍA DE LA UNIVERSIDAD DE ALICANTE. REFERENCIA: PRA- 01 / 2019-2020.,
485529,NO,OTROS,UNIVERSIDAD DE ALICANTE,,10/12/2019,XXI PREMIOS JORGE JUAN DE MATEMÁTICAS,
485483,NO,OTROS,UNIVERSIDAD DE ALICANTE,,09/12/2019,4ª EDICIÓN PREMIOS ALAIN AFFLELOU AL TALENTO ÓPTICO UNIVERSITARIO,
485479,NO,OTROS,UNIVERSIDAD DE ALICANTE,,09/12/2019,CONVOCATORIA DE AYUDAS AL TRANSPORTE PARA ESTUDIANTES DE PRÁCTICAS EXTERNAS CURRICULARES DEL GRADO EN TRABAJO SOCIAL DE LA FACULTAD DE CIENCIAS ECONÓMICAS Y EMPRESARIALES. CURSO 2019/20,
485476,NO,OTROS,UNIVERSIDAD DE ALICANTE,,09/12/2019,CONVOCATORIA DE PREMIOS A TRABAJOS FIN DE GRADO (TFG), TRABAJOS FIN DE MÁSTER (TFM) Y TESIS DOCTORAL DE LA CÁTEDRA VECTALIA MOVILIDAD DE LA UNIVERSIDAD DE ALICANTE,
485472,NO,OTROS,UNIVERSIDAD DE ALICANTE,,09/12/2019,CONCURSO DE FOTOGRAFÍA Y MICRORRELATOS DE LA CÁTEDRA VECTALIA-MOVILIDAD DE LA UNIVERSIDAD DE ALICANTE,
485471,NO,OTROS,UNIVERSIDAD DE ALICANTE,,09/12/2019,CONVOCATORIA DE LA UNIVERSIDAD DE ALICANTE PARA LA REALIZACIÓN DE UNAS PRÁCTICAS BECADAS EN EL DEPARTAMENTO DE INGENIERÍA QUÍMICA DE LA UNIVERSIDAD DE ALICANTE. REFERENCIA: PRA- 15 / 20192020,
485467,NO,OTROS,UNIVERSIDAD DE ALICANTE,,09/12/2019,CONVOCATORIA ANUAL DE PREMIOS EXTRAORDINARIOS DE DOCTORADO,
485463,NO,OTROS,UNIVERSIDAD DE ALICANTE,,09/12/2019,BASES PREMIOS DE INVESTIGACIÓN PARA TRABAJOS FIN DE GRADO Y MASTER DE LA UNIVERSIDAD DE ALICANTE EN MATERIA DE TRANSPARENCIA, PARTICIPACIÓN CIUDADANA, BUEN GOBIERNO Y BUENA ADMINISTRACIÓN¿.,
485461,NO,OTROS,UNIVERSIDAD DE ALICANTE,,09/12/2019,CONVOCATORIA DE LA UNIVERSIDAD DE ALICANTE PARA LA REALIZACIÓN DE UNAS PRÁCTICAS BECADAS EN EL DEPARTAMENTO DE FUNDAMENTOS DEL ANÁLISIS ECONÓMICO DE LA UNIVERSIDAD DE ALICANTE. REFERENCIA: PRA- 16 / 2019-2020,
485437,NO,OTROS,UNIVERSIDAD DE ALICANTE,,09/12/2019,CONVOCATORIA DE LA UNIVERSIDAD DE ALICANTE PARA LA REALIZACIÓN DE UNAS PRÁCTICAS BECADAS EN EL CENTRO DE AUTOAPRENDIZAJE DE VALENCIANO (CAU) DEL SERVICIO DE LENGUAS DE LA UNIVERSIDAD DE ALICANTE. REFERENCIA: PRA- 14 / 2019-2020,
485434,NO,OTROS,UNIVERSIDAD DE ALICANTE,,09/12/2019,CONVOCATORIA DE AYUDAS PARA ESTUDIANTES DEL MÁSTER EN ECONOMÍA CUANTITATIVA DE LA UNIVERSIDAD DE ALICANTE,
485431,NO,OTROS,UNIVERSIDAD DE ALICANTE,,09/12/2019,CONCURSO DE IDEAS PARA LA CREACIÓN DEL LOGOTIPO DE LA SEDE UNIVERSITARIA DE VILLAJOYOSA,
485430,NO,OTROS,UNIVERSIDAD DE ALICANTE,,09/12/2019,CONVOCATORIA DE AYUDAS PARA LA ORGANIZACIÓN DE ACTIVIDADES DE FOMENTO DE LA PARTICIPACIÓN ESTUDIANTIL PARA EL CURSO 2019/20,
485427,NO,OTROS,UNIVERSIDAD DE ALICANTE,,09/12/2019,CONVOCATORIA DE PREMIOS FUNDACIÓN TRINIDAD ALFONSO PARA ESTUDIANTES DEPORTISTAS DE LA UNIVERSIDAD DE ALICANTE,
485426,NO,OTROS,UNIVERSIDAD DE ALICANTE,,09/12/2019,CONVOCATORIA DE LA UNIVERSIDAD DE ALICANTE PARA LA REALIZACIÓN DE UNAS PRÁCTICAS BECADAS EN LA UNIDAD DE LABORATORIOS DE LA ESCUELA POLITÉCNICA SUPERIOR DE LA UNIVERSIDAD DE ALICANTE. REFERENCIA: PRA- 11 / 2019-2020.,
485424,NO,OTROS,UNIVERSIDAD DE ALICANTE,,09/12/2019,CONVOCATORIA DE LA UNIVERSIDAD DE ALICANTE PARA LA REALIZACIÓN DE UNAS PRÁCTICAS BECADAS EN EL DEPARTAMENTO DE ENFERMERÍA PARA COLABORAR EN TAREAS DE EDICIÓN Y DIFUSIÓN DE LA REVISTA ¿ENFERMERÍA Y CULTURA DE LOS CUIDADOS¿. REFERENCIA: PRA- 10 / 2019-2020,
485421,NO,OTROS,UNIVERSIDAD DE ALICANTE,,09/12/2019,CONVOCATORIA DE LA UNIVERSIDAD DE ALICANTE PARA LA REALIZACIÓN DE UNAS PRÁCTICAS BECADAS EN EL DEPARTAMENTO DE ENFERMERÍA PARA COLABORAR EN TAREAS DE INVESTIGACIÓN Y DOCENCIA EN SIMULACIÓN CLÍNICA. REFERENCIA: PRA- 09 / 2019-2020.,
485418,NO,OTROS,UNIVERSIDAD DE ALICANTE,,09/12/2019,CONVOCATORIA DE LA UNIVERSIDAD DE ALICANTE PARA LA REALIZACIÓN DE UNAS PRÁCTICAS BECADAS EN EL DEPARTAMENTO DE FUNDAMENTOS DEL ANÁLISIS ECONÓMICO DE LA UNIVERSIDAD DE ALICANTE. REFERENCIA. PRA- 07 / 2019-2020,
485327,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,05/12/2019,Becas Jóvenes Investigadores 2020.,
485316,NO,OTROS,UNIVERSIDAD DE ALCALÁ,,05/12/2019,Copnvocatoria de Bolsas de Viaje (I) para el año 2020,
485311,NO,OTROS,UNIVERSIDAD DE ALCALÁ,,05/12/2019,Convocatoria de Ayudas para Estancias de Científicos y Tecnólogos Extranjeros en la UAH para el año 2020,
485307,NO,OTROS,UNIVERSIDAD DE BURGOS,,05/12/2019,Convocatoria de Ayudas para estudiantes de la Universidad de Burgos que realicen el practicum de maestro educación infantil y primaria en centros de carácter innovador del medio rural,
485300,NO,OTROS,UNIVERSIDAD DE ALCALÁ,,05/12/2019,Convocatoria de Ayudas de Movilidad de Personal Docente y Personal Investigador para el año 2020,
485295,NO,OTROS,UNIVERSIDAD DE ALCALÁ,,05/12/2019,Convocatoria de Ayudas de Movilidad de Personal Investigador en Formación para el año 2020,
485236,NO,OTROS,UNIVERSIDAD DE LAS PALMAS DE GRAN CANARIA,,05/12/2019,RESOLUCIÓN DEL VICERRECTORADO DE ESTUDIANTES Y DEPORTES, POR EL QUE SE APRUEBAN LAS BASES INDEFINIDAS DE AYUDAS DE PRECIOS PÚBLICOS DE MATRÍCULA DEL PROGRAMA DE AYUDAS SOCIALES EXTRAORDINARIAS DE LA ULPGC,
485138,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,04/12/2019,Premios de Investigación Tomás y Valiente  DE LA FACULTAT DE DRET de la Universitat de València,
485132,NO,OTROS,UNIVERSIDAD DE BURGOS,,04/12/2019,Convocatoria de Ayudas para estudiantes de la Universidad de Burgos que deban realizar las prácticas obligatorias forzosamente, fuera de la ciudad de Burgos y del domicilio familiar para el curso 2019/2020,
485110,NO,OTROS,UNIVERSIDAD DE LA RIOJA,,04/12/2019,Convocatoria para cubrir un puesto de trabajo mediante contratación laboral temporal de un investigador con cargo al proyecto de referencia RTI2018-099592-B-C21 titulado: Diseño estructural de Glicopéptidos y proteínas para terapia y diagnostico.,
485045,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,04/12/2019,BASES DE LA CONVOCATÒRIA DE BEQUES DE MATRÍCULA PER A ALUMNAT MATRICULAT EN EL MÀSTER UNIVERSITARI EN IGUALTAT I GÈNERE EN L¿ÀMBIT PÚBLIC I PRIVAT DE LA UNIVERSITAT JAUME I DURANT EL CURS 2018/2019,
485042,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,04/12/2019,Convocatòria del programa de beques «Càtedra Endavant Villarreal CF de l¿Esport» per a persones estudiants i esportistes de la Universitat Jaume I.,
484893,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,03/12/2019,Olimpiades Valencià curs 2018/2019,
484892,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,03/12/2019,Convocatòria dajudes de mobilitat per a lestudiantat de grau i màster per a realització pràctiques curriculars,
484891,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,03/12/2019,Beca d¿iniciació a la investigació (projecte 19I081 «CAUPROTECT») ¿ Director/a: José Vicente García Ortiz, departament d¿Enginyeria Mecànica i Construcció,
484870,NO,OTROS,UNIVERSIDAD DE LA RIOJA,,03/12/2019,Convocatoria para cubrir un puesto de trabajo mediante contratación laboral temporal de un investigador con cargo al proyecto de referencia ADER 2017-I-IDD-00031, titulado: Nanomateriales fotoactivos teranósticos en biomedicina. TERASYSTEM,
484816,NO,OTROS,UNIVERSIDAD DE BURGOS,,03/12/2019,Resolución de 2 de diciembre de 2019 del Rector de la Universidad de Burgos por la que se convocan  Ayudas al Estudio para el curso 2019/2020,
484680,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,02/12/2019,Beca d¿iniciació a la investigació (Projecte 16I347 «MEJORA DE LA APLICABILIDAD DEL PHBV...») ¿ Director/a: Luis Cabedo Mas, departament Enginyeria de Sistemes Industrials i Disseny,
484661,NO,OTROS,UNIVERSIDAD REY JUAN CARLOS,,02/12/2019,Bases reguladoras del programa de apoyo a la realización de Proyectos de I+D para investigadores del programa Beatriz Galindo de la Universidad Rey Juan Carlos,
484418,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Resolució de 15 de setembre del Rectorat de la Universitat Jaume I, per la qual es convoca el programa Drac d¿ajuts a la mobilitat a la regió Vives. Accions PDI, PAS, DRAC FORMACIÓ AVANÇADA i HIVERN curs acadèmic 2018/2019,
484417,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Convocatòria de premis finançats pel Banco Santander adreçats al personal docent i investigador de la Universitat Jaume I,
484414,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Ajudes per a l¿assistència de l¿estudiantat, PAS i PDI de la UJI a la III Universitat d¿Hivern per la Cooperació Universitària pel Desenvolupament,
484413,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Convocatòria dajudes de mobilitat per a la realització del Prácticum Internacional del Màster Universitari en Cooperació al Desenvolupament de la Universitat Jaume I finançades per la Conselleria de Transparència, Responsabilitat Social, P,
484412,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Premis de la Lliga Local de Debat UJI ¿ Xarxa Vives 2018/19,
484411,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Convocatòria dajudes per al foment de la participació i lassociacionisme a la Universitat Jaume I 2019,
484410,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Beca d¿iniciació a la investigació (Projecte 18I116 Codi UJI-A2017-03) «IMPACTE GLOBAL DUN PROGRAMA DAPRENENTATGE-SERVEI APLICAT EN DIDÀCTICA... ¿ Director/a: Oscar Chiva Bartoll, departament d¿Educació i Didàctiques Específiques,
484409,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Beca d¿iniciació a la investigació (Projecte 16I346 «SOLUCIONES INTELIGENTES PARA LA ENERGÍA...») ¿ Directora: Eva Maria Barea Berzosa, departament de Física,
484408,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Beca d¿iniciació a la investigació (Projecte 17I391 «NUEVOS RECUBRIMIENTOS CON PROPIEDADES AISLANTES BASADOS EN AEROGELES...»)-Director/a: Enrique Sánchez Vilches, departament d¿Enginyeria Química,
484407,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Beca d¿iniciació a la investigació (Projecte 18I367 «COMPORTAMIENTO VIBRATORIO DE PUENTES DE FERROCARRIL ISOSTÁTICOS....»  ¿ Directora: Mª Dolores Martínez Rodrigo, departament d¿Enginyeria Mecànica i Construcció.,
484406,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Beca d¿iniciació a la investigació (Projecte 19I125 «PROGRAMA GRUPS DINVESTIGACIO ACTIUS EN CAPTACIÓ DE RECURSOS...»)- Director: Sergio Mestre Beltrán, departament Enginyeria Química.,
484405,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Beca de col·laboració per a realitzar activitats de formació, dadquisició de competències i complement pràctic dels estudis de grau en Mestre o Mestra dEducació Primària sobre el Laboratori Didàctic de lantiga Escola Normal de Castelló,,
484404,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Beca d¿iniciació a la investigació (Projecte 16I344 «EVALUACIÓN DINÁMICA DE LA COMUNICACIÓN SOCIAL...») ¿ Director/a: Clara Andrés Roqueta, departament Psicologia Evolutiva, Educativa, Social i Metodologia,
484403,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Beca d¿iniciació a la investigació (Projecte 18I401 «DESIGN OF CATALYSTS FOR THE DEVELOPMENT OF EFICIENTE ENERGY.... ») ¿ Director: Jose A. Mata, departament de Química Inorgànica i Orgànica.,
484402,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Beca d¿iniciació a la investigació (Projecte 17I408) «HERRAMIENTA DE USO CLÍNICO PARA EVALUACIÓN FUNCIONAL DE MANO....») ¿ Director/a: Joaquín L. Sancho Bru, departament d¿Enginyeria Mecànica i Construcció.,
484401,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Beca dinvestigació (Projecte 18I402 «IDENTIFICACIÓN Y CUANTIFICACIÓN DE ÁCIDOS GRASOS ...») Director: Roque Serrano Gallego, departament de Química Física i Analítica.,
484400,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Beca d¿iniciació a la investigació (Projecte 18I352 «Càtedra BP de Medi Ambient Industrial») ¿ Directora: Ana Gozalbo Nebot, departament dEnginyeria Química,
484399,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Beca d¿iniciació a la investigació (projecte 18I385 «TECNOLOGÍAS DE VIDEOJUEGOS PARA JUEGOS SERIOS» )¿ Director/a: Miguel Chover Sellés.,
484398,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Convocatòria dajudes de matrícula per a màsters oficials del Banco Santander 2018/2019,
484397,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Beca d¿iniciació a la investigació (Projecte 17I411 «APROXIMACIÓN MULTIFACÉTICA A LA IDENTIDAD DE GÉNERO...») ¿ Directora: Eva Cifre Gallego, departament de Psicologia Evolutiva, Educativa, Social i Metodologia,
484395,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Beca d¿iniciació a la investigació (Projecte 17I374 «NANOESTRUCTURAS METALO-ORGÁNICAS PARA CATÁLISIS Y RECONOCIMIENTO MOLECULAR») ¿ Director: Eduardo Peris Fajarnés.,
484394,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Beca d¿iniciació a la investigació (Projecte 19I131 «PROGRAMA GRUPS D¿INVESTIGACIÓ ACTIUS EN CAPTACIÓ DE RECURSOS...» - Director: Eliseo Monfort Gimeno,
484393,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Beca d¿iniciació a la investigació (referència beca 2) projecte 17I055 «NUEVOS RETOS EN EL CAMPO DE LOS PIGMENTOS CERÁMICOS...») ¿ Director/a: Héctor Beltrán Mir, departament Química Inorgànica i Orgànica,
484392,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Beca d¿iniciació a la investigació (Projecte 18I418 «NEW ENHANCED UP-CONVERTING PHOTONIC ARQUITECTURES FOR ADVANCED APPLICATIONS») ¿ Directora: Beatriz Julián López.,
484391,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Dues beques d¿iniciació a la investigació (Projecte 19I123 «PROGRAMA GRUPS D¿INVESTIGACIÓ ACTIUS EN CAPTACIÓ DE RECURSOS...») ¿ Director/a: Santiago V. Luis Lafuente, departament de Química Inorgànica i Orgànica.,
484390,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,29/11/2019,Convocatòria dels Premis Extraordinaris de Doctorat de la Universitat Jaume I,
