Código BDNS,Mecanismo de Recuperación y Resiliencia,Administración,Departamento,Órgano,Fecha de registro,Título de la convocatoria,Título cooficial
431028,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,21/12/2018,III Premis al millor projecte final de grau, projecte final de màster i tesi doctoral de la Càtedra FACSA d´Innovació en el Cicle Integral de l´Aigua la Universitat Jaume I,
430967,NO,OTROS,ADECOAR - ASOCIACIÓN PARA EL DESARROLLO DE LA COMARCA DEL ARLANZA,,21/12/2018,CONVOCATORIA DE AYUDAS PÚBLICAS PARA PROYECTOS EN LA MEDIDA 19 LEADER DEL PROGRAMA DE DESARROLLO RURAL DE CASTILLA Y LEÓN 2014-2020,
430944,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,21/12/2018,V edición del Concurso Comprendre la Societat amb Ciències Socials, curso 2018-2019.,
430918,NO,OTROS,UNIVERSIDAD DE ALCALÁ,,21/12/2018,IV Convocatoria del Premio de la UAH a la mejor Patente Nacional,
430913,NO,OTROS,UNIVERSIDAD DE ALCALÁ,,21/12/2018,VI Convocatoria de Ayudas para la Extensión Internacional de Patentes por el Procedimiento PCT,
430646,NO,OTROS,UNIVERSIDAD DE CÁDIZ,,20/12/2018,CONVOCATORIA GENERAL DE BECAS Y AYUDAS AL ESTUDIO DE LA UNIVERSIDAD DE CÁDIZ. CURSO 2018-2019,
430414,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,20/12/2018,Ayudas económicas para la matrícula de las y los estudiantes que cursan un itinerario, el curso Nau Gran: Estudi General  o realicen actividades de Nau Gran en Obert dentro del programa La Nau Gran de la Universitat de València, curso 2018-2019.,
429916,NO,OTROS,MERINDADES - ASOCIACIÓN CENTRO DE DESARROLLO RURAL MERINDADES,,18/12/2018,CONVOCATORIA DE AYUDAS PÚBLICAS PARA PROYECTOS DE CARÁCTER NO PRODUCTIVO DE LA MEDIDA 19 LEADER DEL PROGRAMA DE DESARROLLO RURAL DE CASTILLA Y LEÓN 2014-2020, A GESTIONAR POR EL GRUPO DE ACCIÓN LOCAL CEDER MERINDADES,
429910,NO,OTROS,FUNDACIÓN DE LA ENERGÍA DE LA COMUNIDAD DE MADRID,,18/12/2018,Convocatoria del Plan Renove de Salas de Calderas,
429838,NO,OTROS,UNIVERSIDAD DE OVIEDO,,18/12/2018,CONVOCATORIA DE 12 BECAS-COLABORACIÓN PARA LOS SERVICIOS UNIVERSITARIOS, CURSO ACADÉMICO 2018-2019,
429663,NO,OTROS,UNIVERSIDAD DE ALCALÁ,,18/12/2018,Acuerdo de Consejo de Gobierno de la Universidad de Alcalá de 13 de diciembre de 2018, por el que se convocan las Bolsas de Viaje (I) para el año 2019,
429661,NO,OTROS,UNIVERSIDAD DE ALCALÁ,,18/12/2018,Acuerdo de Consejo de Gobierno de la Universidad de Alcalá de 13 de diciembre de 2018, por el que se convocan las Ayudas para Estancias de Científicos y Tecnólogos Extranjeros en la UAH para el año 2019,
429650,NO,OTROS,UNIVERSIDAD DE ALCALÁ,,18/12/2018,Acuerdo de Consejo de Gobierno de la Universidad de Alcalá de 13 de diciembre de 2018, por el que se convocan las Ayudas de Movilidad de Personal Docente y Personal Investigador para el año 2019,
429627,NO,OTROS,UNIVERSIDAD DE ALCALÁ,,18/12/2018,Acuerdo de Consejo de Gobierno de la Universidad de Alcalá de 13 de diciembre de 2018, por el que se convocan las Ayudas de Movilidad de Personal Investigador en Formación para el año 2019,
429263,NO,OTROS,UNIVERSIDAD DE OVIEDO,,17/12/2018,ACUERDO DE COLABORACIÓN PARA LA MEJORA DEL TRANSPORTE PÚBLICO ENTRE GIJÓN Y MIERES,
428582,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,12/12/2018,[CONVOCATORIA DESIERTA] VII Concurso de microrrelatos audiovisuales con motivo del 25N:  ¿Día internacional de la eliminación de la violencia contra las mujeres¿.,
428446,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,11/12/2018,RESOLUCIÓN RECTORAL DE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE POR LA QUE SE CONVOCA EL PROGRAMA DE PREMIOS PARA LOS ESTUDIANTES GANADORES DE LAS OLIMPIADAS ACADÉMICAS, PROGRAMA UMH - PROMESAS DEPORTIVAS Y CERTÁMENES CIENTÍFICOS DE LA UNIVERSIDAD MIGUEL,
428428,NO,OTROS,MERINDADES - ASOCIACIÓN CENTRO DE DESARROLLO RURAL MERINDADES,,11/12/2018,CONVOCATORIA DE AYUDAS PÚBLICAS PARA PROYECTOS DE CARÁCTER PRODUCTIVO DE LA MEDIDA 19 LEADER DEL PROGRAMA DE DESARROLLO RURAL DE CASTILLA Y LEÓN 2014-2020, A GESTIONAR POR EL GRUPO DE ACCIÓN LOCAL CEDER MERINDADES,
428266,NO,OTROS,UNIVERSIDAD REY JUAN CARLOS,,11/12/2018,CONVOCATORIA DE 153 BECAS DE COLABORACION PARA ESTUDIANTES DE LA URJC,
428004,NO,OTROS,UNIVERSIDAD REY JUAN CARLOS,,10/12/2018,CONVOCATORIA DE 153 BECAS DE COLABORACION PARA ESTUDIANTES DE LA URJC,
427994,NO,OTROS,FUNDACIÓN DE LA ENERGÍA DE LA COMUNIDAD DE MADRID,,10/12/2018,Convocatoria del Plan de Impulso de Instalaciones de Autoconsumo Fotovoltaico en el Sector Residencial,
427852,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,07/12/2018,Segunda Convocatoria de ayudas para estudiantes participantes en el programa de movilidad internacional Erasmus + con fines de estudios 2018/2019.,
427850,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,07/12/2018,RESOLUCIÓN RECTORAL DE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE POR LA QUE SE CONVOCAN LAS BECAS EN EL MARCO DEL PROGRAMA DE ATENCIÓN AL ESTUDIANTE Y ORIENTACIÓN UNIVERSITARIA EN VIRTUD DEL ACUERDO DE COLABORACIÓN ENTRE LA DELEGACIÓN DE ESTUDIANTES Y EL V,
427764,NO,OTROS,UNIVERSIDAD DE OVIEDO,,07/12/2018,RESOLUCIÓN DEL VICERRECTOR DE INVESTIGACIÓN DE LA UNIVERSIDAD DE OVIEDO, POR LA QUE SE AUTORIZA EL GASTO ANTICIPADO Y SE APRUEBA LA CONVOCATORIA PÚBLICA DE AYUDAS A EMPRESAS PARA LA REALIZACIÓN DE DOCTORADOS INDUSTRIALES OVIEDO SIEMBRA TALENTO DESTINADA,
427508,NO,OTROS,FUNDACIÓN DE LA ENERGÍA DE LA COMUNIDAD DE MADRID,,05/12/2018,Convocatoria del Plan de Movilidad Urbana Sostenible,
427370,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,04/12/2018,Premios de Investigación Tomás y Valiente de la Facultat de Dret de la Universitat de València, a los mejores trabajos de investigación jurídica 2018,
427215,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,04/12/2018,Becas de movilidad  Internacional  para estudiantes de doctorado de la Universitat de València para el año 2019,
427032,NO,OTROS,ADECOAR - ASOCIACIÓN PARA EL DESARROLLO DE LA COMARCA DEL ARLANZA,,03/12/2018,CONVOCATORIA DE AYUDAS PÚBLICAS PARA PROYECTOS EN LA MEDIDA 19 LEADER DEL PROGRAMA DE DESARROLLO RURAL DE CASTILLA Y LEÓN 2014-2020,
426862,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,30/11/2018,IX Concurso de Debates   Les Regles del Joc de la Facultat de Dret,
426841,NO,OTROS,UNIVERSIDAD DE LA LAGUNA,,30/11/2018,RESOLUCIÓN de 29 de noviembre de 2018 por la que se convocan ayudas para participar en acciones de movilidad internacional de formación (STT) y movilidad docente (STA) del profesorado en el marco del Programa Erasmus+, curso académico 2018/2019.,
426710,NO,OTROS,UNIVERSIDAD DE LA LAGUNA,,30/11/2018,Resolución del Rector de la Universidad de La Laguna por la que se convoca el Premio a la Excelencia Investigadora de los/as doctorandos/as de los Institutos Universitarios de la Universidad de La Laguna (Convocatoria 2018),
426593,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,29/11/2018,RESOLUCIÓN RECTORAL DE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE POR LA QUE SE CONVOCAN LAS AYUDAS A LA INVESTIGACIÓN 2018 DE LA CÁTEDRA MISTERI D¿ELX,
426552,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,29/11/2018,RESOLUCIÓN RECTORAL DE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE POR LA QUE SE CONVOCA UNA BECA DE FORMACIÓN UNIVERSITARIA EN PERIODISMO RADIOFÓNICO,
426538,NO,OTROS,ADISAC LA VOZ - ASOCIACIÓN PARA EL DESARROLLO INTEGRADO DE SANABRIA Y CARBALLEDA - LA VOZ,,29/11/2018,CONVOCATORIA PARA LA CONCESIÓN DE SUBVENCIONES A ASOCIACIONES Y ENTIDADES SIN ÁNIMO DE LUCRO DEL ÁMBITO DE ACTUACIÓN DE ADISAC-LA VOZ DESTINADAS A LA REALIZACIÓN DE INVERSIONES DE CARÁCTER NO PRODUCTIVO EN EL MARCO DEL PROGRAMA LEADER (2014  2020),
426531,NO,OTROS,RUTA DEL MUDÉJAR - ASOCIACIÓN PARA EL DESARROLLO RURAL RUTA DE MUDÉJAR,,29/11/2018,CONVOCATORIA DE AYUDAS PARA LA REALIZACIÓN DE OPERACIONES CONFORME A LA ESTRATEGIA DE DESARROLLO LOCAL PARTICIPATIVO DE LA ASOCIACIÓN DE DESARROLLO RURAL RUTA DEL MUDÉJAR, EN EL MARCO DE LA MEDIDA 19 LEADER (SUBMEDIDA 19.2) DEL PROG.DESARR.RURAL DE CYL,
426526,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,29/11/2018,RESOLUCIÓN RECTORAL DE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE POR LA QUE SE CONVOCA UNA BECA DE FORMACIÓN UNIVERSITARIA PARA COLABORAR EN LA GESTIÓN DEL PROGRAMA MIREU.,
426417,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,28/11/2018,Becas Jóvenes Investigadores 2019, destinada a jóvenes investigadores procedentes de países en vías de desarrollo.,
425126,NO,OTROS,UNIVERSIDAD DE LA LAGUNA,,22/11/2018,CONVOCATORIA DE DOS BECAS DE COLABORACIÓN PARA PROYECTOS DE PROMOCIÓN DEL SOFTWARE LIBRE CURSO 2018-2019,
424654,NO,OTROS,UNIVERSIDAD REY JUAN CARLOS,,20/11/2018,SUBVENCION NOMINATIVA A LA ASOCIACION SPANISH ALLIANCE FOR MODEL UNITED NATIONS(SANUM),
424601,NO,OTROS,UNIVERSIDAD DE LA LAGUNA,,20/11/2018,RESOLUCIÓN del Vicerrectorado de Relaciones con la Sociedad de la Universidad de La Laguna, por la que se convoca una Beca de Formación vinculada a la Cátedra de Turismo CajaCanarias  Ashotel  Universidad de La Laguna.,
424472,NO,OTROS,ADEZOS - ASOCIACIÓN PARA EL DESARROLLO DE LA ZONA OESTE DE SALAMANCA,,19/11/2018,Convocatoria específica de ayudas para proyectos orientados a la realización de actividades destinadas a la prevención y control de incendios forestales encuadrados dentro de los proyectos no productivos conforme a las EDLP del Grupo de Acción Local Asoci,
423932,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,15/11/2018,Resolución del 14/11/2018, del Rector de la Universitat Politècnica de València, por la que se convocan las Becas Prácticas Fundación ONCE-CRUE-UPV para la realización de prácticas académicas externas de estudiantes con discapacidad. Convocatoria 2018 -,
423762,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,15/11/2018,(CONVOCATORIA DESIERTA) V  Edición de los Premios Cátedra Divina Pastora de Deporte Adaptado de la Universitat de València a los mejores trabajos fin de Máster y/o Tesis Doctorales relacionadas con la actividad Física y El Deporte Adaptado,
423659,NO,OTROS,UNIVERSIDAD DE OVIEDO,,14/11/2018,Resolución de la Vicerrectora de Estudiantes de la Universidad de Oviedo, por la que se autoriza el gasto anticipado y se aprueba la convocatoria del Programa Becas-Prácticas Fundación ONCE-CRUE, 2018-2019,
