Código BDNS,Mecanismo de Recuperación y Resiliencia,Administración,Departamento,Órgano,Fecha de registro,Título de la convocatoria,Título cooficial
835552,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,27/05/2025,AYUDAS #COMPROMISOSOCIALUMH 2025, EN EL MARCO DE LA PROMOCIÓN DE LOS OBJETIVOS DE DESARROLLO SOSTENIBLE DE LA AGENDA 2030 DE LAS NACIONES UNIDAS Y LA PROYECCIÓN SOCIAL DE LA UNIVERSIDAD CON ENTIDADES CONVENIADAS,AJUDES #COMPROMÍSSOCIALUMH 2025, EN EL MARC DE LA PROMOCIÓ DELS OBJECTIUS DE DESENVOLUPAMENT SOSTENIBLE DE LAGENDA 2030 DE LES NACIONS UNIDES I LA PROJECCIÓ SOCIAL DE LA UNIVERSITAT AMB ENTITATS CONVENIADES
835528,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,27/05/2025,PROGRAMA BECAS SANTANDER COMPLEMENTO A LAS PRÁCTICAS 2025 (1ª EDICIÓN) (Código de subvención: 08-324-4-2025-0049-S),PROGRAMA DE BEQUES SANTANDER COMPLEMENT A LES PRÀCTIQUES 2025 (1a EDICIÓ)(codi de subvenció 08-324-4-2025-0049-S)
835525,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,27/05/2025,BECAS PARA PRÁCTICAS DE  ESTUDIANTES DEL MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,BEQUES PER A PRÀCTIQUES D¿ESTUDIANTS DEL MINISTERI PER A LA TRANSICIÓ ECOLÒGICA I EL REPTE DEMOGRÀFIC
835499,NO,OTROS,UNIVERSIDAD REY JUAN CARLOS,,27/05/2025,Resolución Convocatoria de Voluntariado Internacional de la URJC Convenio de Colaboración entre la CAM (Consejería de Familia, Juventud y Política Social), y las Universidades Públicas Madrileñas Proyecto PROGRAMA DE VOLUNTARIADO INTERNACIONAL,
835490,NO,OTROS,UNIVERSIDAD DE LAS PALMAS DE GRAN CANARIA,,27/05/2025,RESOLUCIÓN DEL VICERRECTOR DE ESTUDIANTES POR LA QUE SE CONVOCAN LAS BECAS DEL PROGRAMA CAMPUS RURAL DE PRÁCTICAS EN EL MEDIO RURAL,
835487,NO,OTROS,CÁMARA DE COMERCIO DE GERONA,,27/05/2025,Ayudas a la Contratación Talento 45+ 2025 - Cámara de Comercio de Girona,
835484,NO,OTROS,UNIVERSIDAD COMPLUTENSE DE MADRID,,27/05/2025,Acuerdo de 26 de mayo de 2025 de la Vicerrectora de Formación Permanente, Empleabilidad y Emprendimiento, por la que se convoca la II Edición de Premios a Iniciativas Emprendedoras en Preincubadoras 2025 de la Universidad Complutense de Madrid,
835460,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,27/05/2025,CONVENIO ENTRE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE Y LA ESCUELA SAINT VICENT DE PAUL G.S. DE NEMBA I DEL DISTRITO DE GAKENKE EN LA PROVINCIA NORTE DE RUANDA PARA LA AYUDA AL COMEDOR DE LA MISMA,
835455,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,27/05/2025,CONVENIO ENTRE LA UNIVERSIDAD MIGUEL HERNANDEZ DE ELCHE Y ESCUELA DE SECUNDARIA DE APEKI-TUMBA (RUANDA) PAA FINANCIAR LA INSTALACIÓN DE DOS TANQUES DE AGUA EN LA ESCUELA,
835396,NO,OTROS,UNIVERSIDAD DE SALAMANCA,,27/05/2025,Convocatoria de Prácticas Erasmus, curso 2025/2026.,
835373,NO,OTROS,UNIVERSIDAD DE SALAMANCA,,27/05/2025,Convocatoria de Becas Erasmus para el Máster Universitario en Textos de la Antigüedad Clásica y su Pervivencia (Máster Europeo de Culturas Clásicas), curso 2025/2026.,
835284,NO,OTROS,CÁMARA DE COMERCIO DE CÁDIZ,,27/05/2025,Convocatoria PYME GLOBAL 2025 - Visita a la Feria DSEI UK (Londres) para empresas y autónomos de la provincia de Cádiz,
835193,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,26/05/2025,Beca de iniciación a la investigación (Proyecto «NUEVAS AYUDAS COMPLEMENTARIAS A LOS PROYECTOS DE INVESTIGACIÓN CAPTADOS POR EL PERSONAL INVESTIGADOR DE LA UNIVERSITAT JAUME I DENTRO DEL PEICTI»  Código 24I630  Dirigido por: Inmaculada Ma,Beca diniciació a la investigació (Projecte «NOVES AJUDES COMPLEMENTÀRIES ALS PROJECTES DINVESTIGACIÓ CAPTATS PEL PERSONAL INVESTIGADOR DE LA UNIVERSITAT JAUME I DINS DEL PEICTI»  Codi 24I630  Dirigit per: Inmaculada Martínez Zarzoso
835182,NO,OTROS,UNIVERSIDAD DE CÓRDOBA,,26/05/2025,Programa para la realización de prácticas de la Cátedra Canitas de animales de compañía 2024/2025,
835134,NO,OTROS,UNIVERSIDAD REY JUAN CARLOS,,26/05/2025,RESOLUCIÓN URJC II CONVOCATORIA DEL CONSEJO SOCIAL DE BOLSAS DE VIAJE DIRIGIDAS A LOS ESTUDIANTES DE DOCTORADO MATRICULADOS EN PROGRAMAS REGULADOS POR RRDD 99/2011 Y 576/2023, PARA PARTICIPACIÓN COMO PONENTE EN CONGRESOS CIENTÍFICOS INTERNACIONALES,
835032,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,26/05/2025,Convocatoria para la concesión de un premio para el fomento de la investigación en materia de transporte internacional,
835028,NO,OTROS,UNIVERSIDAD DE ALICANTE,,26/05/2025,III CONCURSO GENNERA INTERUNIVERSITARIO 5UCV 2025,III CONCURS GENNERA INTERUNIVERSITARI 5UCV 2025
835027,NO,OTROS,CÁMARA DE COMERCIO DE ALICANTE,,26/05/2025,Convocatoria Programa Pyme Digital 2025,Convocatòria Programa Pyme Digital 2025
835003,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,26/05/2025,Convocatoria de Beca de Colaboración para apoyo en funciones de comunicación y difusión. Facultad de Letras de Ciudad Real. Universidad de Castilla la Mancha. Curso 2025/2026,
834985,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,26/05/2025,CONVENIO ENTRE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE Y EL SECTOR DE NEMBA DEL DISTRITO DE GAKENKE EN LA PROVINCIA NORTE DE RUANDA PARA CUBRIR LA MUTUALIDAD DE SALUD DE FAMILIAS VULNERABLES,
834979,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,26/05/2025,AYUDAS DE MOVILIDAD PARA ESTANCIAS DE PERSONAL INVESTIGADOR EN EL PROGRAMA DE DOCTORADO EN SALUD PÚBLICA, CIENCIAS MÉDICAS Y QUIRÚRGICAS CURSO 2024/2025 (código de línea de subvención 77-422-4-2025-0146-S),AJUDES DE MOBILITAT PER A ESTADES DE PERSONAL INVESTIGADOR EN EL PROGRAMA DE DOCTORAT EN SALUT PÚBLICA, CIÈNCIES MÈDIQUES I QUIRÚRGIQUES, CURS 2024/2025 (codi de línia de subvenció 77-422-4-2025-0146-S).
834972,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,26/05/2025,Bosses de viatge per a la realització de pràctiques curriculars de lestudiantat de grau de Mestre/a Infantil i Mestre/a de Primària per a lany 2025.,
834939,NO,OTROS,UNIVERSIDAD DE GRANADA,,26/05/2025,RESOLUCIÓN 23-5-25, DEL DIRECTOR DE TRANSFERENCIA E INNOVACIÓN, POR LA QUE SE PUBLICAN LAS BASES REGULADORAS Y SE CONVOCAN DOS PREMIOS DE LA CÁTEDRA DE MEDICINA BASADA EN LAS 5P A LAS MEJORES PUBLICACIÓNES CIENTÍFICAS,
834934,NO,OTROS,UNIVERSIDAD DE GRANADA,,26/05/2025,RESOLUCIÓN 23-5-25 DEL DIRECTOR DE TRANSFERENCIA E INNOVACIÓN POR LA QUE SE CONVOCAN DOS AYUDAS PARA EL DESARROLLO DE PROYECTOS DE INVESTIGACIÓN DE MEDICINA PERSONALIZADA DE PRECISIÓN, EN EL MARCO DE LA CÁTEDRA DE MEDICINA BASADA EN LAS 5P,
834930,NO,OTROS,UNIVERSIDAD DE CÓRDOBA,,26/05/2025,Resolución del Vicerrectorado de Estudios de Posgrado, de 23/5/2025, por el que se aprueba la Convocatoria de Premios de la Línea 2.3.2. Excelencia de la Tesis Doctoral, comprendida en el VI Programa Propio de posgrado de la Universidad de Córdoba,
834887,NO,OTROS,UNIVERSIDAD DE LA LAGUNA,,23/05/2025,Convocatoria de los premios del Consejo Social de la Universidad de La Laguna del año 2025,
834841,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,23/05/2025,Premio Idea Innovadora Aula Renault 2025,
834839,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,23/05/2025,Premios Aula Renault de IA y movilidad TFG - TFM 2025,
834835,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,23/05/2025,Convocatoria Prácticas Formativas Ayuntamiento de Valencia 2025,Es convoquen fins a 36 ajudes per a la realització de pràctiques en empreses per a fomentar locupabilitat dels estudiants de la UPV empadronats a la ciutat de València.
834833,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,23/05/2025,Premios mejor TFG y TFM de la Cátedra Andersen 2025,
834802,NO,OTROS,UNIVERSIDAD DE OVIEDO,,23/05/2025,Resolución de la Vicerrectora de Investigación de la Universidad de Oviedo para la contratación de personal investigador y técnico de apoyo, con carácter temporal, en proyectos del marco del Plan de Recuperación, Transformación y Resiliencia (Mayo 2025),
834786,NO,OTROS,UNIVERSIDAD DE OVIEDO,,23/05/2025,Resolución de la Vicerrectora de Investigación de la Universidad de Oviedo para la contratación de personal investigador y técnico de apoyo, según artículo 23.bis de la Ley 14/2011 de la Ciencia, la Tecnología y la Innovación (Mayo Extra 7 - 2025),
834772,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,23/05/2025,V convocatoria de premios de la Ciudad de Toledo a Trabajos Fin de Máster y Trabajos Fin de Grado para grados nivel MECES 3. Universidad de Castilla-La Mancha. Año 2025,
834759,SI,OTROS,UNIVERSIDAD DE OVIEDO,,23/05/2025,Resolución de la Vicerrectora de Investig de la Universidad de Oviedo para la contratación de personal investigador y técnico de apoyo, con carácter temporal, en proyectos del marco del Plan de Recuperación, Transformación y Resiliencia(Mayo extra 3-2025),
834752,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,23/05/2025,I Premio a los dos mejores Trabajos Fin de Grado en el Grado de Enfermería.,I Premi als dos millors Treballs fi de grau en el Grau dInfermeria.
834667,NO,OTROS,UNIVERSIDAD REY JUAN CARLOS,,23/05/2025,RESOLUCIÓN DE LA UNIVERSIDAD REY JUAN CARLOS POR LA QUE SE APRUEBAN LAS BASES REGULADORAS Y SE HACE PÚBLICA LA II CONVOCATORIA DE PREMIOS A LOS MEJORES TRABAJOS FIN DE GRADO, TRABAJOS FIN DE MÁSTER Y TESIS DOCTORALES RELACIONADOS CON EL TURISMO,
834613,NO,OTROS,UNIVERSIDAD DE OVIEDO,,23/05/2025,Resolución de 16 de mayo 2025 del Vicerrector de Estudiantes y Empleabilidad de la Universidad de Oviedo por la que se autoriza el gasto y se aprueba la convocatoria pública de Ayudas a estudiantes destinadas a financiar el alojamiento de los campamentos,
834591,NO,OTROS,CÁMARA DE COMERCIO DE CEUTA,,22/05/2025,Convocatoria de ayudas económicas destinadas al fomento del empleo Ayudas a la contratación Anualidad 2025. PROGRAMA TALENTO 45+. Cámara de Comercio de Ceuta,
834572,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,22/05/2025,I Premio al mejor Trabajo Fin de Grado en el Grado de Podología.,I Premis al millor treball de fi de grau de Podologia.
834553,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,22/05/2025,I Premios al mejor trabajo de fin de máster de Enfermería.,I Premis al millor treball de fi de màster dInfermeria.
834435,NO,OTROS,UNIVERSIDAD COMPLUTENSE DE MADRID,,22/05/2025,RESOLUCIÓN DE 22 DE MAYO DE 2025 DE LA UNIVERSIDAD COMPLUTENSE DE MADRID POR LA QUE SE REALIZA LA CONVOCATORIA 2025 DE AYUDAS PARA ESTANCIAS BREVES EN ESPAÑA Y EN EL EXTRANJERO DE LOS BENEFICIARIOS DE LAS AYUDAS UCM PARA CONTRATOS PREDOCTORALES DE PERSONA,
834433,NO,OTROS,UNIVERSIDAD DE SALAMANCA,,22/05/2025,Convocatoria de 21 de mayo de 2025 de becas de renovación para continuar estudios de Doctorado en la Universidad de Salamanca destinadas a estudiantes latinoamericanos durante el curso académico 2025/2026,
834428,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,22/05/2025,Una beca para la Edición 3ª de la residencia de producción artística y performatividad del medio rural Columbiello 2025,Lobjecte de la present convocatòria és la dotació dUNA AJUDA ECONÒMICA per al desplaçament i la producció dun projecte artístic vinculat a Columbiello i la seua comarca, amb la finalitat de promoure aportacions artístiques de làrea plàstica
834427,NO,OTROS,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,,22/05/2025,XX Concurso de Creación Artística de la Casa de lAlumno 2025,Lobjecte daquestes bases és la convocatòria del Concurs de Creació Artística de la Casa de lAlumne per als estudiants que acrediten el compliment dels requisits estipulats en les presents bases reguladores del procediment.
834411,NO,OTROS,UNIVERSIDAD DE SALAMANCA,,22/05/2025,Convocatoria de 21 de mayo de 2025 de becas de renovación para continuar estudios de Grado en la Universidad de Salamanca destinadas a estudiantes latinoamericanos durante el curso académico 2025/2026,
834378,NO,OTROS,UNIVERSIDAD DE CÓRDOBA,,22/05/2025,Convocatoria de Ayudas Propias destinadas al estudiantado de las Prácticas Curriculares del Grado de Veterinaria para el curso académico 2023-24.,
834289,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,21/05/2025,IV edición de concurso interuniversitario y los premios 5UCV Aula Emprende en el marco de las ayudas dirigidas a fomentar el ecosistema de emprendimiento de la Comunitat Valenciana, EMENTI,IV edició de concurs interuniversitari i els premis 5UCV Aula Emprén en el marc de les ajudes dirigides a fomentar lecosistema demprenedoria de la Comunitat Valenciana, EMENTI
834268,NO,OTROS,UNIVERSIDAD COMPLUTENSE DE MADRID,,21/05/2025,resolución de 13-05-2025, de la Universidad Complutense de Madrid, por la que se convocan Ayudas para la participación en Congresos y Movilidad de los estudiantes de doctorado de la Facultad de Ciencias Económicas y Empresariales de la UCM Curso 2024-25,
834265,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,21/05/2025,Premios de innovación en agroalimentación e inteligencia artificial y tecnologías habilitadoras digitales UVemprén startup 2025, dirigido a estudiantes oficiales de grado, máster y doctorado de la Universitat de València del curso 2024-2025,Premis dinnovació en agroalimentació i intel·ligència artificial i tecnologies habilitadores digitals UVemprén startup 2025, dirigit a estudiants oficials de grau, màster i doctorat de la Universitat de València del curs 2024-2025
834243,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,21/05/2025,Premios de emprendimiento de la Red de Preincubadoras de la Universitat de València en el marco de las ayudas dirigidas a fomentar el ecosistema de emprendimiento de la Comunitat Valenciana, EMENTI,Premis demprenedoria de la Xarxa de preincubadores de la Universitat de València en el marc de les ajudes dirigides a fomentar lecosistema demprenedoria de la Comunitat Valenciana, EMENTI
834212,NO,OTROS,UNIVERSIDAD DE LA RIOJA,,21/05/2025,Convocatoria de ayudas dirigidas a estudiantes de Máster para realizar una estancia con fines de estudios en el marco del programa Erasmus+ durante el curso académico 2025-2026,
834112,NO,OTROS,CÁMARA DE COMERCIO DE GIJÓN,,21/05/2025,Convocatoria Programa Pyme Sostenible 2025-Cámara de Comercio de Gijón,
834105,NO,OTROS,UNIVERSIDAD DE MURCIA,,21/05/2025,CONVOCATORIA DE AYUDAS AL ESTUDIO DEL PROGRAMA «BECAS SANTANDER / AYUDA ECONÓMICA 2025» PARA ESTUDIANTES MATRICULADOS EN ESTUDIOS OFICIALES EN LA UNIVERSIDAD DE MURCIA EN EL CURSO ACADÉMICO 2025-2026,
834103,NO,OTROS,UNIVERSIDAD DE HUELVA,,21/05/2025,Convocatoria de Ayudas a estudiantes universitarios para la realización de prácticas académicas externas, dentro del Programa Campus Rural de prácticas universitarias en entornos rurales del M.º para la Transición Ecológica y el Reto Demográfica.,
834042,NO,OTROS,UNIVERSIDAD DE VALLADOLID,,21/05/2025,Convocatoria extraordinaria de la Delegación del Rector para la Responsabilidad  Social Universitaria de 7 becas PACID, programa de apoyo en el ámbito de la  cooperación internacional para el desarrollo 2025.,
833970,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,20/05/2025,Convocatoria de 28 becas (ayudas) de cooperación de la Facultad de Medicina de Albacete en Atenas (2024-2025),
833890,NO,OTROS,UNIVERSIDAD DE VIGO,,20/05/2025,Resolución rectoral por la que se convoca el Programa de prácticas académicas en iniciativas empresariales emergentes en el curso 2024/2025,Resolución reitoral pola que se convoca o Programa de prácticas académicas en iniciativas empresariais emerxentes no curso 2024/2025
833874,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,20/05/2025,Convocatoria de Premios a Trabajos Fin de Grado de la Facultad de Derecho y Ciencias Sociales de la Universidad de Castilla-La Mancha. Curso académico 2024/2025,
833856,NO,OTROS,UNIVERSIDAD DE GRANADA,,20/05/2025,RESOLUCIÓN de la Vicerrectora de Internacionalización y del Vicerrector de Innovación Social, Empleabilidad y Emprendimiento por la que se publican las BBRR y se convocan ayudas para ejecución del Prog. de movilidad transnacional Erasmus+ prácticas 25-26,
833847,NO,OTROS,UNIVERSIDAD DE LA LAGUNA,,20/05/2025,Convocatoria de ayudas para realizar estancias breves en universidades y centros de investigación nacionales y extranjeros dirigida al personal docente e investigador y personal con contrato predoctoral de la ULL.,
833788,NO,OTROS,UNIVERSIDAD DE GRANADA,,20/05/2025,RESOLUCIÓN de la Vicerrectora de Internacionalización de la Universidad de Granada por la que se publican las bases reguladoras y se convocan ayudas para la realización de un curso de verano de lengua y cultura alemanas en la Universidad de Leipzig.,
833786,NO,OTROS,UNIVERSIDAD REY JUAN CARLOS,,20/05/2025,Resolución Sr. Rector Magfco. de la URJC, bases reguladoras de la convocatoria de ayudas para el fomento de la investigación 2025 del Instituto de Investigación de Tecnologías para la Sostenibilidad (ITPS),
833767,NO,OTROS,CÁMARA DE COMERCIO DE CIUDAD REAL,,20/05/2025,Convocatoria Programa Xpande Digital 2025 - Cámara de Ciudad Real,
833751,NO,OTROS,UNIVERSIDAD DE GRANADA,,20/05/2025,RESOLUCIÓN del Decano de la Facultad de Ciencias Económicas y Empresariales, de 16 de mayo de 2025, por la que se publican las bases reguladoras y se convoca el XI Premio al Emprendimiento de la Facultad de Ciencias Económicas y Empresariales,
833735,NO,OTROS,CÁMARA DE COMERCIO DE LEÓN,,20/05/2025,MISION COMERCIAL TASTYWINES ASIA 2025 (Singapur 27-29 de octubre de 2025),
833725,NO,OTROS,UNIVERSIDAD POLITÉCNICA DE MADRID,,20/05/2025,Convocatoria destinada al estímulo del uso de la innovación, la puesta en el mercado de nuevos productos, procesos y servicios, y fomento del emprendimiento tecnológico,
833648,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,19/05/2025,Ayudas al estudio para estudiantes que cursen estudios oficiales en centros propios de la UV, curso 2024-2025, así como ayudas adicionales extraordinarias para estudiantado afectado por la DANA.,Ajudes a lestudi per a estudiants que cursen estudis oficials en centres propis de la UV, curs 2024-2025, així com ajudes addicionals extraordinàries per a estudiantat afectat per la DANA.
833642,NO,OTROS,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,,19/05/2025,AYUDAS DE MOVILIDAD PARA LA OBTENCIÓN DE LA MENCIÓN DE DOCTORADO INTERNACIONAL EN EL TÍTULO DE DOCTORA O DOCTOR POR LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE (código de línea de subvención 77-422-4-2025-0140-S),AJUDES DE MOBILITAT PER A LOBTENCIÓ DE LA MENCIÓ DE DOCTORAT INTERNACIONAL EN EL TÍTOL DE DOCTORA O DOCTOR PER LA UNIVERSITAT MIGUEL HERNÁNDEZ DELX (codi de línia de subvenció 77-422-4-2025-0140-S)
833624,NO,OTROS,UNIVERSIDAD DE LEÓN,,19/05/2025,Convocatoria de 19 de mayo de 2025, del Rectorado de la Universidad de León, por la que se convocan 42 ayudas de matrícula correspondientes al curso 2024/2025 para miembros de Agrupaciones Culturales, matriculados en la Universidad de León.,
833616,NO,OTROS,UNIVERSIDAD DE LEÓN,,19/05/2025,Convocatoria de la Universidad de León, de fecha 19/05/2025, por la que se convocan 36 Ayudas de matrícula para deportistas de Alto Nivel, Alto Rendimiento y Alto Nivel de la ULE,
833599,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,19/05/2025,Ayudas para la difusión de conocimiento científico en Ciencias Sociales para estudiantes de doctorado y máster,Ajudes per a la difusió de coneixement científic en Ciències Socials per a estudiants de doctorat i master
833564,NO,OTROS,UNIVERSIDAD DE ALICANTE,,19/05/2025,CONVENIO ESPECÍFICO DE COLABORACIÓN ENTRE LA UNIVERSIDAD DE ALICANTE, LA FUNDACIÓN PARQUE CIENTÍFICO DE ALICANTE DE LA COMUNITAT VALENCIANA Y LA FUNDACIÓN EMPRESA UNIVERSIDAD DE ALICANTE PARA LA CONCESIÓN DE PREMIOS A NUEVAS IDEAS EMPRESARIALES EN CIENCIA,CONVENI ESPECÍFIC DE COL·LABORACIÓ ENTRE LA UNIVERSITAT DALACANT, LA FUNDACIÓ PARC CIENTÍFIC DALACANT DE LA COMUNITAT VALENCIANA I LA FUNDACIÓ EMPRESA UNIVERSITAT DALACANT PER A la CONCESSIÓ DE PREMIS A NOVES IDEES EMPRESARIALS EN CIÈNCIA
833503,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,19/05/2025,Ayudas para la difusión de conocimiento científico en Ciencias Sociales para estudiantes de Grado de la Facultat de Ciències Socials,Ajudes per a la difusió de coneixement científic en Ciències Socials per a estudiants de Grau de la Facultat de Ciències Socials
833501,NO,OTROS,UNIVERSIDAD DE ALCALÁ,,19/05/2025,Convocatoria 2025 de Ayudas para la Participación en Plataformas u otras Redes de Colaboración Tecnológica-UAH,
833412,NO,OTROS,UNIVERSIDAD DE OVIEDO,,19/05/2025,Resolución de la Vicerrectora de Investigación de la Universidad de Oviedo para la contratación de personal investigador y técnico de apoyo, según artículo 23.bis de la Ley 14/2011 de la Ciencia, la Tecnología y la Innovación (Mayo Extra 1 - 2025),
833334,NO,OTROS,UNIVERSIDAD DE CASTILLA-LA MANCHA,,19/05/2025,Convocatoria de proyectos de inicio en la formación investigadora para el apoyo a la actividad investigadora en los campus de Toledo y Talaverera de la Reina 2025 (Diputación Toledo),
833303,NO,OTROS,CONSORCI DE LES GAVARRES,,18/05/2025,Convocatoria de subvenciones para actividades de voluntariado para poner en valor el patrimonio natural y cultural del Espacio Natural Protegido de les Gavarres (Gavarres Voluntarias) para el año 2025,Convocatòria de subvencions per a activitats de voluntariat per posar en valor el patrimoni natural i cultural  de lEspai Natural Protegit de les Gavarres (Gavarres Voluntàries) per a lany 2025
833298,NO,OTROS,UNIVERSIDAD DE CÁDIZ,,17/05/2025,Convocatoria de Ayudas al Transporte de la Universidad de Cádiz para la realización de prácticas curriculares durante el curso 2024/2025,
833236,NO,OTROS,UNIVERSIDAD DE HUELVA,,16/05/2025,Convocatoria de 4 plazas en régimen de concurrencia competitiva para la movilidad de estudiantes a América Latina dentro del Programa PIMA-Programa de intercambio y movilidad académica curso académico 2025/26.,
833226,NO,OTROS,UNIVERSIDAD JAUME I DE CASTELLÓN,,16/05/2025,Convocatoria y bases de ayudas de matrícula para estudiantado del grado en Maestro o Maestra que supere las pruebas de acreditación de CIEACOVA de nivel C1 de catalán,,
833210,NO,OTROS,UNIVERSIDAD DE SEVILLA,,16/05/2025,Convocatoria de Ayudas de Competencias Lingüísticas Universidad de Sevilla-Junta de Andalucía, modalidad B, curso 2024-2025,
833206,NO,OTROS,UNIVERSIDAD DE SEVILLA,,16/05/2025,Convocatoria de Ayudas de Competencias Lingüísticas Universidad de Sevilla-Junta de Andalucía, modalidad A, curso 2024-2025,
833187,NO,OTROS,UNIVERSIDAD DE ALMERÍA,,16/05/2025,Resolución del Vicerrectorado de Postgrado y Relaciones Institucionales, por la que se convocan Ayudas para Estudios de Formación Continua para el curso 2024-2025,
833179,NO,OTROS,UNIVERSIDAD DE SEVILLA,,16/05/2025,Convocatoria de Ayudas Sociales Extraordinarias, curso 2024-2025,
833173,NO,OTROS,CÁMARA DE COMERCIO DE ALCOY,,16/05/2025,Convocatoria Programa Pyme Cibersegura 2025 - Cámara Alcoy,
833163,NO,OTROS,CÁMARA DE COMERCIO DE ALICANTE,,16/05/2025,Convocatoria Pyme Cibersegura 2025 - Cámara Alicante,Convocatòria Pyme Cibersegura 2025 - Cambra Alacant
833159,NO,OTROS,UNIVERSIDAD DE HUELVA,,16/05/2025,Convocatoria del programa Becas Santander-Complemento a las Prácticas 2025-1ª Edición, en colaboración con la Universidad de Huelva, por el se concede un complemento económico al estudiantado de Grado, Posgrado y Máster de la Universidad de Huelva.,
833133,NO,OTROS,CÁMARA DE COMERCIO DE ALCOY,,16/05/2025,Convocatoria Programa Pyme Digital 2025 - Cámara Alcoy,
833068,NO,OTROS,UNIVERSIDAD REY JUAN CARLOS,,16/05/2025,Resolución del Sr. Rector Magfco. de la URJC, por la que se aprueban y se hacen públicas la convocatoria y sus correspondientes bases reguladoras de los II Premios del Instituto de Tecnologías para la Sostenibilidad (ITPS) a las mejores Tesis Doctorales,
833064,NO,OTROS,CÁMARA DE COMERCIO DE HUESCA,,16/05/2025,Convocatoria Programa Xpande 2025 - Cámara de Huesca,
832975,NO,OTROS,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),,15/05/2025,Bases del XXXI Premio Europeo de Divulgación Científica Estudio General, en colaboración con Ediciones Bromera.,Bases del XXXI  Premi Europeu de Divulgació Científica Estudi General, en col·laboració amb Edicions Bromera.
832970,NO,OTROS,UNIVERSIDAD DE LA RIOJA,,15/05/2025,Convocatoria de ayudas para participar en Programas intensivos combinados (Blended intensive programs, BIP) Erasmus+,
832912,NO,OTROS,UNIVERSIDAD DE SALAMANCA,,15/05/2025,Convocatoria de becas Erasmus para realizar estancias de corta duración del BIP Dionysian Worlds. Cultic, Artistic and Literary Images,  curso 2024/2025.,
832861,NO,OTROS,UNIVERSIDAD DE GRANADA,,15/05/2025,RESOLUCIÓN DE LA VICERRECTORA DE POSGRADO Y FORMACIÓN PERMANENTE POR LA QUE SE PUBLICAN LAS BBRR Y SE CONVOCAN AYUDAS DESTINADAS A DOCTORANDOS DE LA ESCUELA DE DOCTORADO DE HUMANIDADES, CIENCIAS SOCIALES Y JURÍDICAS PARA ASISTENCIA A CONGRESOS CURSO 24/25,
832855,NO,OTROS,UNIVERSIDAD DE GRANADA,,15/05/2025,RESOLUCIÓN DE LA VICERRECTORA DE POSGRADO Y FORMACIÓN PERMANENTE POR LA QUE SE PUBLICAN LAS BBRR Y SE CONVOCAN AYUDAS DESTINADAS A DOCTORANDOS/AS DE LA ESCUELA DE DOCTORADO DE CIENCIAS, TECNOLOGÍAS E INGENIERÍAS PARA ASISTENCIA A CONGRESOS CURSO 24-25,
