Código BDNS,Mecanismo de Recuperación y Resiliencia,Administración,Departamento,Órgano,Fecha de registro,Título de la convocatoria,Título cooficial
379268,NO,ESTADO,MINISTERIO DE INDUSTRIA Y TURISMO,FUNDACIÓN EOI, F.S.P.,29/12/2017,Subvención para la realización de contratos de jóvenes de más de dieciséis años y menores de treinta años en el marco del Programa Operativo de Empleo Juvenil,
379147,NO,ESTADO,MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES,CONSEJO SUPERIOR DE DEPORTES,29/12/2017,subvenciones para los gastos de organización de los Campeonatos de España Universitarios realizados en el  2017.,
379145,NO,ESTADO,MINISTERIO DE DERECHOS SOCIALES, CONSUMO Y AGENDA 2030,DIRECCIÓN GENERAL DE DIVERSIDAD FAMILIAR Y SERVICIOS SOCIALES,29/12/2017,Subvención nominativa Ley 3/2017, de 27 de junio, de Presupuestos Generales del Estado para 2017,
379132,NO,ESTADO,MINISTERIO DEL INTERIOR,FUNDACIÓN VÍCTIMAS DEL TERRORISMO,29/12/2017,CONVOCATORIA DE AYUDAS EN COLABORACIÓN EN PROYECTOS DE APOYO A VICTIMAS DEL TERRORISMO 2018,
379091,NO,ESTADO,MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES,INSTITUTO DE SALUD CARLOS III (ISCIII),29/12/2017,Convocatoria de Subvenciones de la Acción Estratégica en Salud 2018,
378841,NO,ESTADO,MINISTERIO DE VIVIENDA Y AGENDA URBANA,DIRECCIÓN GENERAL DE AGENDA URBANA Y ARQUITECTURA,28/12/2017,CONV. ENTRE Mº FOMENTO LA FUNDACIÓN EDUARDO TORROJA PARA PROMOVER ACTIVIDADES DEL MUSEO EDUARDO TORROJA,
378839,NO,ESTADO,MINISTERIO DE VIVIENDA Y AGENDA URBANA,DIRECCIÓN GENERAL DE AGENDA URBANA Y ARQUITECTURA,28/12/2017,CONVENIO ENTRE MINISTERIO FOMENTO Y FUNDACION GRAL. DE LA UNIVERSIDAD POLITECNICA DE MADRID PARA COLABORACION EN ACTIVIDADES FORMATIVAS Y DE INVESTIGACION RELACIONADAS CON LAS CIENCIAS DE LA EDIFICACIÓN Y SU ENTORNO,
378834,NO,ESTADO,MINISTERIO DE VIVIENDA Y AGENDA URBANA,DIRECCIÓN GENERAL DE AGENDA URBANA Y ARQUITECTURA,28/12/2017,CONV. ENTRE Mº FOMENTO Y GREEN BUILDING COUNCIL ESPAÑA PARA DESARROLLO ACTUACIONES DE SOSTENIBILIDAD,
378829,NO,ESTADO,MINISTERIO DE VIVIENDA Y AGENDA URBANA,DIRECCIÓN GENERAL DE AGENDA URBANA Y ARQUITECTURA,28/12/2017,ACCION CULTURAL ESPAÑOLA: BIENAL DE VENECIA,
378228,NO,ESTADO,MINISTERIO DE HACIENDA,FUNDACIÓN SEPI, F.S.P.,27/12/2017,AYUDAS SOCIALES PARA COLECTIVO DE TRABAJADORES,
378181,NO,ESTADO,MINISTERIO DE HACIENDA,FUNDACIÓN SEPI, F.S.P.,27/12/2017,AYUDAS SOCIALES PARA COLECTIVO DE TRABAJADORES,
378172,NO,ESTADO,MINISTERIO DE VIVIENDA Y AGENDA URBANA,DIRECCIÓN GENERAL DE AGENDA URBANA Y ARQUITECTURA,27/12/2017,CONVENIO CON EL INSTITUTO JUAN DE HERRERA PARA EL DESARROLLO DEL OBSERVATORIO DE VULNERABILIDAD URBANA,
377897,NO,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,INSTITUTO PARA LA TRANSICIÓN JUSTA, O.A.,26/12/2017,Ayudas destinadas específicamente a cubrir costes excepcionales por el cierre de unidades de producción minera de carbón. Año 2017,
377881,NO,ESTADO,MINISTERIO DEL INTERIOR,SUBDIRECCIÓN GENERAL DE GESTIÓN ECONÓMICA Y PATRIMONIAL,26/12/2017,Ayuda directa a la República de Gambia para colaborar en la financiación de actividades de lucha contra la inmigración irregular, al amparo del R.D. 732/2007, de 8 de junio, por el que se establecen las normas especiales sobre ayudas en el ámbito de la co,
377879,NO,ESTADO,MINISTERIO DEL INTERIOR,SUBDIRECCIÓN GENERAL DE GESTIÓN ECONÓMICA Y PATRIMONIAL,26/12/2017,Ayuda directa a la R. de Guinea para colaborar en el funcionamiento de la Academia de Policía de Guinea Conakry, al amparo del R.D. 732/2007, de 8 de junio, por el que se establecen las normas especiales sobre ayudas en el ámbito de la cooperació,
377872,NO,ESTADO,MINISTERIO DEL INTERIOR,SUBDIRECCIÓN GENERAL DE GESTIÓN ECONÓMICA Y PATRIMONIAL,26/12/2017,Ayuda directa a Mauritania funcionamiento Equipo Mixto  cooperación Policial Hispano-Mauritano de Investigación redes inmigración irregular en el ámbito de la cooperación policial internacional (sep/dic 2017), al amparo del RD 732/2007,
377860,NO,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,INSTITUTO PARA LA TRANSICIÓN JUSTA, O.A.,26/12/2017,Resolución del IRMC por la que se convocan las ayudas dirigidas a proyectos empresariales generadores de empleo que promuevan el desarrollo alternativo de las zonas mineras, para el ejercicio 2017.,
377821,NO,ESTADO,MINISTERIO DE POLÍTICA TERRITORIAL Y MEMORIA DEMOCRÁTICA,DELEGACIÓN DEL GOBIERNO EN CANARIAS,26/12/2017,Real Decreto 362/2009, de 20 de marzo, sobre compensación al transporte marítimo y aéreo de mercancías no incluidas en el anexo I del Tratado Constitutivo de la Comunidad Europea, con origen o destino en las Islas Canarias.,
377776,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,FUNDACIÓN ICO,26/12/2017,EDSC del año,
377740,NO,ESTADO,MINISTERIO DE INDUSTRIA Y TURISMO,FUNDACIÓN EOI, F.S.P.,22/12/2017,Subvenciones dirigidas al fomento del emprendimiento de jóvenes de más de dieciocho años y menores de treinta años en el marco del Programa Operativo de Empleo Juvenil,
377739,NO,ESTADO,MINISTERIO DE INDUSTRIA Y TURISMO,FUNDACIÓN EOI, F.S.P.,22/12/2017,Subvención para la realización de contratos de jóvenes de más de dieciséis años y menores de treinta años en el marco del Programa Operativo de Empleo Juvenil,
377655,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,22/12/2017,Resolución de 21 de diciembre de 2017 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas a través de la Convocatoria de las Becas de Internacionalización Empresarial de ICEX para 2020.,
377651,NO,ESTADO,MINISTERIO DE INDUSTRIA Y TURISMO,FUNDACIÓN EOI, F.S.P.,22/12/2017,Subvención para la realización de contratos de jóvenes de más de dieciséis años y menores de treinta años en el marco del Programa Operativo de Empleo Juvenil,
377648,NO,ESTADO,MINISTERIO DE SANIDAD,DELEGACIÓN DEL GOBIERNO PARA EL PLAN NACIONAL SOBRE DROGAS,22/12/2017,Resolución de 22 de diciembre de 2017, de la Sª de Eº Servicios Sociales e Igualdad, por la q se convoca, por tramitación anticipada para 2018, la concesión ayudas económicas corporaciones locales para el desarrollo programas prevención drogodependencias,
377641,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,22/12/2017,Resolución de 22 de diciembre de 2017, de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convocan ayudas dinerarias sin contraprestación a las Asociaciones y Federaciones de exportadores o Entidades similares que tengan reconocida la co,
377639,NO,ESTADO,MINISTERIO DE INDUSTRIA Y TURISMO,FUNDACIÓN EOI, F.S.P.,22/12/2017,Subvenciones dirigidas al fomento del emprendimiento de jóvenes de más de dieciocho años y menores de treinta años en el marco del Programa Operativo de Empleo Juvenil,
377633,NO,ESTADO,MINISTERIO DE INDUSTRIA Y TURISMO,FUNDACIÓN EOI, F.S.P.,22/12/2017,Subvención para la realización de contratos de jóvenes de más de dieciséis años y menores de treinta años en el marco del Programa Operativo de Empleo Juvenil,
377632,NO,ESTADO,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,SUBSECRETARÍA DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,22/12/2017,CONVENIO PARA EL AÑO 2017 DE MODIFICACION Y PRORROGA DEL MEMORANDUM DE ENTENDIMIENTO ENTRE EL MINISTERIO DE FOMENTO Y LA OFICINA REGIONAL PARA AMERICA LATINA Y EL CARIBE, DEL PROGRAMA DE LAS NACIONES UNIDAS PARA LOS ASENTAMIENTOS HUMANOS (ONU-HABITAT).,
377625,NO,ESTADO,MINISTERIO DE INDUSTRIA Y TURISMO,FUNDACIÓN EOI, F.S.P.,22/12/2017,Subvención para la realización de contratos de jóvenes de más de dieciséis años y menores de treinta años en el marco del Programa Operativo de Empleo Juvenil,
377573,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,22/12/2017,Resolución de 21 de diciembre de 2017, de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca para 2018 la concesión de ayudas a través del Programa ICEX Next de apoyo a la internacionalización de la PYME española no exportadora o ex,
377558,NO,ESTADO,MINISTERIO DE INDUSTRIA Y TURISMO,FUNDACIÓN EOI, F.S.P.,22/12/2017,Subvención para la realización de contratos de jóvenes de más de dieciséis años y menores de treinta años en el marco del Programa Operativo de Empleo Juvenil,
377556,NO,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,INSTITUTO PARA LA DIVERSIFICACIÓN Y AHORRO DE LA ENERGÍA (IDAE),22/12/2017,Segunda Convocatoria del Programa de Ayudas para Actuaciones de rehabilitación energética de edificios existetes,
377498,NO,ESTADO,MINISTERIO DE IGUALDAD,INSTITUTO DE LAS MUJERES,22/12/2017,CONVENIO ENTRE EL INSTITUTO DE LA MUJER Y PARA LA IGUALDAD DE OPORTUNIDADES Y LA FEDERACIÓN ESPAÑOLA DE MUNICIPIOS Y PROVINCIAS, PARA DESARROLLAR ACTUACIONES EN MATERIA DE IGUALDAD DE OPORTUNIDADES,
377420,NO,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,DIRECCIÓN GENERAL DEL AGUA,22/12/2017,CONVENIO ENTRE EL MAPAMA Y EL CONSORCIO DEL AGUA DE LANZAROTE PARA INSTRUMENTAR UNA SUBVENCION NOMINATIVA PREVISTA EN LOS PGE PARA ACTUACIONES  DEL CICLO INTEGRAL DEL AGUA EN DETERMINADOS MUNICIPIOS DE LA ISLA DE LANZAROTE,
377418,NO,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,DIRECCIÓN GENERAL DEL AGUA,22/12/2017,CONVENIO ENTRE MAPAMA, CONSORCIO DEL AGUA DE LANZAROTE Y EL AYUNT. DE YAIZA (LANZAROTE) PARA INSTRUMENTAR UNA SUBVENCION PREVISTA NOMINATIVAMENTE EN LOS PGE PARA ACTUACIONES  DE SANEAMIENTO, DEPURACIÓN Y REUTILIZACIÓN DE EL GOLFO,
377406,NO,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,DIRECCIÓN GENERAL DEL AGUA,22/12/2017,CONVENIO ENTRE EL MAPAMA Y EL AYUNT. DE SANTA LUCÍA (LAS PALMAS) PARA INSTRUMENTAR UNA SUBVENCIÓN PREVISTA NOMINATIVAMENTE EN LOS PGE PARA ACTUACIONES EN EL CICLO INTEGRAL DEL AGUA. FINALIZACION RED GENERAL SANEAMIENTO.,
377354,NO,ESTADO,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,FUNDACIÓN ESTATAL PARA LA PREVENCIÓN DE RIESGOS LABORALES F.S.P.,22/12/2017,Convocatoria de acciones Sectoriales para la Estrategia Española de Seguridad y Salud en el Trabajo (EESST) 2017-2018,
377348,NO,ESTADO,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,FUNDACIÓN ESTATAL PARA LA PREVENCIÓN DE RIESGOS LABORALES F.S.P.,22/12/2017,Convocatoria de acciones Intersectoriales para la Estrategia Española de Seguridad y Salud en el Trabajo (EESST) 2017-2018,
377327,NO,ESTADO,MINISTERIO DE SANIDAD,AGENCIA ESPAÑOLA DE MEDICAMENTOS Y PRODUCTOS SANITARIOS,21/12/2017,SUBVENCION NOMINATIVA A SOCIEDAD ESPAÑOLA MEDICINA INTENSICA, CRITICA Y UC (SEMICYUC),
377325,NO,ESTADO,MINISTERIO DE SANIDAD,AGENCIA ESPAÑOLA DE MEDICAMENTOS Y PRODUCTOS SANITARIOS,21/12/2017,SUBVENCION NOMINATIVA A SOCIEDAD ESPAÑOLA DE FARMACIA FAMILIAR Y COMUNITARIA (SEFAC),
377203,NO,ESTADO,MINISTERIO PARA LA TRANSFORMACIÓN DIGITAL Y DE LA FUNCIÓN PÚBLICA,ENTIDAD PÚBLICA EMPRESARIAL RED.ES,21/12/2017,Resolución de 5 de diciembre de 2017 de la Entidad Pública Empresarial Red.es, M.P., por la que se convocan las ayudas para el desarrollo del Plan Nacional de Territorios Inteligentes de la Agenda Digital para España, Pilotos de Edificios Inteligentes,
377166,NO,ESTADO,MINISTERIO DEL INTERIOR,DIRECCIÓN GENERAL DE LA POLICÍA,21/12/2017,Subvención a la Agrupación Deportiva de la Policía para actividades y equipamientos deportivos,
377149,NO,ESTADO,MINISTERIO DEL INTERIOR,DIRECCIÓN GENERAL DE LA POLICÍA,21/12/2017,Subvención a la Fundación de Huérfanos de la Dirección General de la Policia para apoyar la formación educativa de los huérfanos de funcionarios del CNP,
377098,NO,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,DIRECCIÓN GENERAL DEL AGUA,21/12/2017,CONVENIO ENTRE EL MAPAMA Y LA C.A. DE CANARIAS PARA INSTRUMENTAR UNA SUBVENCION PREVISTA NOMINATIVAMENTE EN LOS PRESUPUESTOS GENERALES DEL ESTADO PARA FINANCIAR INVERSIONES DEL CICLO INTEGRAL DEL AGUA EN DICHA COMUNIDAD AUTÓNOMA,
