Administración,Código BDNS,Departamento,Fecha de registro,Mecanismo de Recuperación y Resiliencia,Título cooficial,Título de la convocatoria,Órgano
ESTADO,605746,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,13/01/2022,SI,,"Primera convocatoria del programa de incentivos a proyectos piloto singulares de comunidades energéticas (Programa CE IMPLEMENTA), en el marco del Plan de Recuperación, Transformación y Resiliencia. “Financiado por la Unión Europea-NexGenerationEu”",INSTITUTO PARA LA DIVERSIFICACIÓN Y AHORRO DE LA ENERGÍA (IDAE)
ESTADO,605760,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,13/01/2022,NO,,SUBVENCION A LA AUTORIDAD DEL TRANSPORTE METROPOLITANO DE BARCELONA PARA LA FINANCIACION DEL TRANSPORTE REGULAR DE VIAJEROS,DIRECCIÓN GENERAL DE TRANSPORTE POR CARRETERA
ESTADO,605765,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,13/01/2022,SI,,"Segunda Convocatoria del Programa de incentivos a Proyectos piloto singulares de Comunidades Energéticas (PROGRAMA CE IMPLEMENTA), en el marco del Plan de Recuperación, Transformación y Resiliencia. “Financiado por la Unión Europea-NexGenerationEu”",INSTITUTO PARA LA DIVERSIFICACIÓN Y AHORRO DE LA ENERGÍA (IDAE)
ESTADO,605771,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,13/01/2022,NO,,SUBVENCION A LA COMUNIDAD AUTONOMA DE CANARIAS PARA FINANCIACION NECESIDADES CORRESPONDIENTES AL TRANSPORTE REGULAR DE VIAJEROS DE LAS DISTINTAS ISLAS CANARIAS,DIRECCIÓN GENERAL DE TRANSPORTE POR CARRETERA
ESTADO,605775,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,13/01/2022,NO,,SUBVENCION AL CONSORCIO REGIONAL DE TRANSPORTES DE MADRID PARA LA FINANCIACION DEL TRANSPORTE REGULAR DE VIAJEROS,DIRECCIÓN GENERAL DE TRANSPORTE POR CARRETERA
ESTADO,605777,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,13/01/2022,NO,,SUBVENCION A LA AUTORIDAD DEL TRANSPORTE METROPOLITANO DE VALENCIA PARA LA FINANCIACION DEL TRANSPORTE REGULAR DE VIAJEROS,DIRECCIÓN GENERAL DE TRANSPORTE POR CARRETERA
ESTADO,605811,MINISTERIO PARA LA TRANSFORMACIÓN DIGITAL Y DE LA FUNCIÓN PÚBLICA,13/01/2022,NO,,COMPENSACIÓN TEMPORAL DE DETERMINADOS GASTOS DE COBERTURA POBLACIONAL OBLIGATORIA DEL SERVICIO DE TELEVISIÓN DIGITAL TERRESTRE (TDT) DE ÁMBITO ESTATAL,SECRETARÍA DE ESTADO DE TELECOMUNICACIONES E INFRAESTRUCTURAS DIGITALES
ESTADO,605851,MINISTERIO PARA LA TRANSFORMACIÓN DIGITAL Y DE LA FUNCIÓN PÚBLICA,13/01/2022,SI,,"Real Decreto 936/2021, de 26 de octubre, por el que se regula la concesión directa de una subvención a varios centros de la Red Española de Supercomputación, para el desarrollo del proyecto Quantum ENIA, en el marco del Plan de Recuperación, Transformació",SECRETARÍA DE ESTADO DE DIGITALIZACIÓN E INTELIGENCIA ARTIFICIAL
ESTADO,605925,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,14/01/2022,NO,,"CONVENIO ENTRE EL MINISTERIO DE TRANSPORTES, MOVILIDAD Y AGENDA URBANA Y LA COMUNIDAD AUTÓNOMA DE LAS ILLES BALEARS PARA INVERSIONES FERROVIARIAS EN EL PERIODO 2021-2022",SECRETARÍA DE ESTADO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE
ESTADO,605935,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,14/01/2022,NO,,"CONVENIO ENTRE EL MINISTERIO DE TRANSPORTES, MOVILIDAD Y AGENDA URBANA Y EL CABILDO INSULAR DE GRAN CANARIA PARA INVERSIONES FERROVIARIAS EN EL PERIODO 2021-2022",SECRETARÍA DE ESTADO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE
ESTADO,605963,MINISTERIO PARA LA TRANSFORMACIÓN DIGITAL Y DE LA FUNCIÓN PÚBLICA,14/01/2022,SI,,"RD 990/2021, de 16 de noviembre, por el que se aprueba la concesión directa de ayudas a las CCAA y a las ciudades de Ceuta y Melilla para la ejecución de diversas actuaciones de mejora de las ICTs, en el marco del PRTR",SECRETARÍA DE ESTADO DE TELECOMUNICACIONES E INFRAESTRUCTURAS DIGITALES
ESTADO,605964,MINISTERIO PARA LA TRANSFORMACIÓN DIGITAL Y DE LA FUNCIÓN PÚBLICA,14/01/2022,SI,,"Real Decreto 987/2021, de 16 de noviembre, por el que se aprueba la concesión directa a las comunidades autónomas y a las ciudades de Ceuta y Melilla de ayudas para la ejecución de diversas acciones de refuerzo de conectividad en centros públicos de ref.",SECRETARÍA DE ESTADO DE TELECOMUNICACIONES E INFRAESTRUCTURAS DIGITALES
ESTADO,605973,MINISTERIO PARA LA TRANSFORMACIÓN DIGITAL Y DE LA FUNCIÓN PÚBLICA,14/01/2022,SI,,"Real Decreto 937/2021, de 26 de octubre, por el que se regula la concesión directa de una subvención a Spain Film Commission en el marco del Plan de Recuperación, Transformación y Resiliencia.",SECRETARÍA DE ESTADO DE TELECOMUNICACIONES E INFRAESTRUCTURAS DIGITALES
ESTADO,605981,MINISTERIO DE CULTURA,14/01/2022,NO,,Concesión directa de subvenciones a diversas entidades para la Capitalidad Cultural y Científica de Barcelona,"DIRECCIÓN GENERAL DEL LIBRO, DEL CÓMIC Y DE LA LECTURA"
ESTADO,606036,MINISTERIO PARA LA TRANSFORMACIÓN DIGITAL Y DE LA FUNCIÓN PÚBLICA,14/01/2022,SI,,"A las CCAA y Ciudades Autónomas de Ceuta y Melilla para la ejecución del programa de EMISION DE BONOS PARA COLECTIVOS VULNERABLES -programa único, bono social- de la inversión C15.I3 -bonos de conectividad para pymes y colectivos vulnerables- del PRTR.",SECRETARÍA DE ESTADO DE TELECOMUNICACIONES E INFRAESTRUCTURAS DIGITALES
ESTADO,606037,MINISTERIO PARA LA TRANSFORMACIÓN DIGITAL Y DE LA FUNCIÓN PÚBLICA,14/01/2022,SI,,"A las CCAA y Ciudades Autónomas de Ceuta y Melilla para la financiación de actuaciones de refuerzo de la conectividad en polígonos industriales y centros logísticos en el marco del componente 15 del Plan de Recuperación, Transformación y Resiliencia",SECRETARÍA DE ESTADO DE TELECOMUNICACIONES E INFRAESTRUCTURAS DIGITALES
ESTADO,606100,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,17/01/2022,SI,,"Programa de incentivos a proyectos de electrificación de flotas de vehículos ligeros (Programa MOVES FLOTAS), en el marco del Plan de Recuperación, Transformación y Resiliencia. “Financiado por la Unión Europea-NexGenerationEu”",INSTITUTO PARA LA DIVERSIFICACIÓN Y AHORRO DE LA ENERGÍA (IDAE)
ESTADO,606105,MINISTERIO DEL INTERIOR,17/01/2022,NO,,Subvenciones estatales anuales (financiación ordinaria) ejercicio 2022  a partidos políticos,D.G. DE POLÍTICA INTERIOR
ESTADO,606112,MINISTERIO DEL INTERIOR,17/01/2022,NO,,Subvenciones estatales anuales (gastos de seguridad) ejercicio 2022 a partidos políticos,D.G. DE POLÍTICA INTERIOR
ESTADO,606165,MINISTERIO DE HACIENDA,17/01/2022,NO,Acordo 17 decembro 2021 do Consello de administración do Consorcio da Cidade de Santiago de Compostela polo que se aproban as bases reguladoras e convocatoria para a concesión de subvencións do “Programa Terémanter”,Acuerdo 17 diciembre 2021 del Consejo de administración del Consorcio de la Ciudad de Santiago de Compostela por el que se aprueban las bases reguladoras y convocatoria para la concesión de subvenciones del “Programa Terémanter”,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA
ESTADO,606603,MINISTERIO DE HACIENDA,19/01/2022,NO,,Acuerdo del 17 de diciembre de 2021 del Consorcio de la Ciudad de la Ciudad de Santiago por el que se aprueban las bases de la convocatoria del Curso Avanzado de Especialización Orquestal de la promoción 2022/2023 de la Escuela de Altos Estudios Musicales,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA
ESTADO,606606,MINISTERIO DE HACIENDA,19/01/2022,NO,,Extracto del Acuerdo de 17 de diciembre de 2021 del Consejo de Administración del Consorcio de la Ciudad de Santiago por el que se aprueban las bases reguladoras de la concesión de subvención directa al Auditorio de Galicia.,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA
ESTADO,606608,MINISTERIO DE HACIENDA,19/01/2022,NO,,"Extracto del Acuerdo de 17 de diciembre de 2021 del Consejo de Administración del Consorcio de la Ciudad de Santiago ,por el que se aprueban las bases reguladoras de la concesión de subvención directa al Auditorio de Galicia",CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA
ESTADO,606653,"MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",19/01/2022,SI,,"Disposición adicional única del Real Decreto1155/2021,de 28 de diciembre. Convocatoria de las ayudas para la puesta en marcha de proyectos en materia de crecimiento azul en el sector pesquero y de la acuicultura.",SECRETARÍA GENERAL DE PESCA
ESTADO,606749,MINISTERIO DE HACIENDA,20/01/2022,NO,,Acuerdo de 17 de diciembre de 2021 del Consejo de Administración del Consorcio de la Ciudad de Santiago  por el que se aprueban las bases reguladoras de la concesión de subvención directa al Ayuntamiento de Santiago-Fuegos del Apostol,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA
ESTADO,606754,MINISTERIO DE HACIENDA,20/01/2022,NO,,Acuerdo de 17 de diciembre de 2021 del Consejo de Administración del Consorcio de la Ciudad de Santiago por el que se aprueban las bases reguladoras de la concesión de subvención directa a la Fundación Granell para la realización de actividades culturales,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA
ESTADO,606762,MINISTERIO DE HACIENDA,20/01/2022,NO,,Acuerdo de 17 de diciembre de 2021 del Consejo de Administración del Consorcio de la Ciudad de Santiago por el que se aprueban las bases reguladoras de la concesión de subvención directa a la Fundación Laboral de la Construcción,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA
ESTADO,606769,MINISTERIO DE HACIENDA,20/01/2022,NO,,Acuerdo de 17 de diciembre de 2021 del Consejo de Administración del Consorcio de la Ciudad de Santiago por el que se aprueban las bases reguladoras de la concesión de subvención directa a Música en Compostela,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA
ESTADO,606771,MINISTERIO DE POLÍTICA TERRITORIAL Y MEMORIA DEMOCRÁTICA,20/01/2022,NO,,"Ttes 2020 Real Decreto 147/2019, de 15 de marzo, sobre compensación al transporte marítimo y aéreo de mercancías no incluidas en el Anexo I del Tratado de Funcionamiento de la Unión Europea, con origen o destino en las Islas Canarias.",DELEGACIÓN DEL GOBIERNO EN CANARIAS
ESTADO,606779,MINISTERIO DE CULTURA,20/01/2022,NO,,"Subvención Directa al Instituto Canario de Desarrollo Cultural, S.A., Real Decreto-ley 28/2021, de 17 de diciembre capítulo III art. 4",DIRECCIÓN GENERAL DE DERECHOS CULTURALES
ESTADO,606824,MINISTERIO DE CULTURA,20/01/2022,NO,,Transferencia Dineraria al Consorcio Centro Federico García Lorca conforme a la Sentencia del Tribunal Superior de Justicia 3359/2021 de 30 de septiembre de 2021,DIRECCIÓN GENERAL DE DERECHOS CULTURALES
ESTADO,606845,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,20/01/2022,NO,,RESOLUCION DE LA AGENCIA ESTATAL DE SEGURIDAD FERROVIARIA POR LA QUE SE CONVOCA UNA BECA FULBRIGHT PARA EL PERÍODO 2022-2023,AGENCIA ESTATAL DE SEGURIDAD FERROVIARIA
ESTADO,606849,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,20/01/2022,NO,,Convocatoria de una Beca Fulbright para el período 2022-2023,SUBSECRETARÍA DE TRANSPORTES Y MOVILIDAD SOSTENIBLE
ESTADO,606860,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,20/01/2022,NO,,Resolución de la Agencia Estatal de Seguridad Aérea por la que se convoca una beca,AGENCIA ESTATAL DE SEGURIDAD AÉREA
ESTADO,606916,MINISTERIO DE HACIENDA,21/01/2022,NO,,Resolución 20 enero 2022 Presidenta Comisión Ejecutiva Consorcio Ciudad de Toledo por la que se convocan subvenciones en especie para redacción proyectos edificios en desuso en caso histórico de Toledo,CONSORCIO DE LA CIUDAD DE TOLEDO
ESTADO,606949,MINISTERIO DE HACIENDA,21/01/2022,NO,,Resolución 20 enero 2022 Presidenta Comisión Ejecutiva Consorcio Ciudad de Toledo por la que se convocan subvenciones en especie para rehabilitación edificios en casco histórico Toledo,CONSORCIO DE LA CIUDAD DE TOLEDO
ESTADO,607020,MINISTERIO DE HACIENDA,21/01/2022,NO,,Resolución 20 enero 2022 Presidenta Comisión Ejecutiva Consorcio Ciudad de Toledo por la que se convocan subvenciones a la rehabilitación de edificios y viviendas en casco histórico Toledo en régimen concurrencia competitiva,CONSORCIO DE LA CIUDAD DE TOLEDO
ESTADO,607178,"MINISTERIO DE DERECHOS SOCIALES, CONSUMO Y AGENDA 2030",24/01/2022,SI,,"Real Decreto 1100/2021, de 10 de diciembre, por el que se regula la concesión directa de subvenciones a las comunidades autónomas y a las ciudades de Ceuta y Melilla para el desarrollo de actuaciones de la inversión «Nuevos proyectos territoriales para as",SECRETARÍA DE ESTADO DE DERECHOS SOCIALES
ESTADO,607221,"MINISTERIO DE DERECHOS SOCIALES, CONSUMO Y AGENDA 2030",24/01/2022,SI,,"Real Decreto 1101/2021, de 10 de diciembre, por el que se regula la concesión directa de subvenciones a entidades del Tercer Sector para proyectos de innovación e investigación orientados a la modernización de los servicios sociales y de los modelos de at",SECRETARÍA DE ESTADO DE DERECHOS SOCIALES
ESTADO,607291,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",25/01/2022,NO,,Subvención nominativa UNIVERSIDAD DE ZARAGOZA-NODO CECAM 2021,SECRETARÍA GENERAL DE INVESTIGACIÓN
ESTADO,607311,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,25/01/2022,NO,,"RESOLUCIÓN DE LA DIRECCIÓN GENERAL DE ENAIRE POR LA QUE SE APRUEBA LA CONCESIÓN DE UNA ENTREGA DINERARIAS INCONTRAPRESTACIÓN A LA FUNDACIÓN ENAIRE, PARA APOYAR LA CELEBRACIÓN DEL SIMPOSIO DE LA OACI DE ASISTENCIA A LAS VÍCTIMAS DE ACCIDENTES DE AVIACIÓN Y",ENAIRE
ESTADO,607565,MINISTERIO DEL INTERIOR,26/01/2022,NO,,Subvención a Cruz Roja Española para programas asistenciales en CIES.,SUBDIRECCIÓN GENERAL DE GESTIÓN ECONÓMICA Y PATRIMONIAL
ESTADO,607647,MINISTERIO DE HACIENDA,26/01/2022,NO,,Ayudas a la inversión del régimen económico y fiscal de Canarias del art. 94 Ley 20/1991 y en Ley 19/1994. Año 2020,AGENCIA ESTATAL DE ADMINISTRACIÓN TRIBUTARIA
ESTADO,607670,MINISTERIO DE HACIENDA,26/01/2022,NO,,Ayudas de funcionamiento del régimen económico y fiscal de Canarias del art. 94 Ley 20/1991 y en Ley 19/1994. Año 2020,AGENCIA ESTATAL DE ADMINISTRACIÓN TRIBUTARIA
ESTADO,607684,MINISTERIO DE INDUSTRIA Y TURISMO,26/01/2022,NO,,PREMIO A LA MEJOR INVENCIÓN PROTEGIDA MEDIANTE DERECHOS DE PROPIEDAD INDUSTRIAL,"OFICINA ESPAÑOLA DE PATENTES Y MARCAS, O.A."
ESTADO,607689,MINISTERIO DE HACIENDA,26/01/2022,NO,,Deducción por inversiones en producciones cinematográficas y series audiovisuales en Canarias art. 94 Ley 20/1991. Año 2020,AGENCIA ESTATAL DE ADMINISTRACIÓN TRIBUTARIA
ESTADO,607691,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",26/01/2022,NO,,Subvención nominativa UNIVERSIDAD AUTÓNOMA DE BARCELONA- Proyecto MELISSA,SECRETARÍA GENERAL DE INVESTIGACIÓN
ESTADO,607698,MINISTERIO DE HACIENDA,26/01/2022,NO,,"Cuantificación del coste fiscal relativa a la Zona Especial Canaria arts. 43, 45 y 46 Ley 19/1994. Año 2020",AGENCIA ESTATAL DE ADMINISTRACIÓN TRIBUTARIA
ESTADO,607706,MINISTERIO DE HACIENDA,26/01/2022,NO,,Reducción del 85% del Impuesto especial sobre la Electricidad destinada al uso en actividades industriales cuyas compras o consumo de electricidad representan al menos el 5% del valor de la producción art. 98.1 f) Ley 38/1992. Año 2021,AGENCIA ESTATAL DE ADMINISTRACIÓN TRIBUTARIA
ESTADO,607711,MINISTERIO DE HACIENDA,26/01/2022,NO,,Exenciones al Arbitrio sobre Importaciones y Entrega de mercancías en las Islas Canarias art. 73 Ley 20/1991. Año 2020,AGENCIA ESTATAL DE ADMINISTRACIÓN TRIBUTARIA
ESTADO,607721,MINISTERIO DE HACIENDA,26/01/2022,NO,,Deducción por inversiones en producciones cinematográficas españolas art. 36.1. LIS AÑO 2020,AGENCIA ESTATAL DE ADMINISTRACIÓN TRIBUTARIA
ESTADO,607732,MINISTERIO DE HACIENDA,26/01/2022,NO,,Deducción por inversiones en producciones cinematográficas españolas art. 36.2. LIS AÑO 2020,AGENCIA ESTATAL DE ADMINISTRACIÓN TRIBUTARIA
ESTADO,607742,MINISTERIO DE HACIENDA,26/01/2022,NO,,Abono por deducción por inversiones en producciones cinematográficas extranjeras art. 39.3. LIS  Año 2020,AGENCIA ESTATAL DE ADMINISTRACIÓN TRIBUTARIA
ESTADO,607788,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",27/01/2022,NO,,"Resolución de 27 de enero de 2022 de ICEX España Exportación e Inversiones, E.P.E. por la que se convoca concesión de ayudas para la Participación Agrupada en la Feria QS World Grad School Tour 2022 - 15 al 23 de febrero 2022","ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E."
ESTADO,607860,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",27/01/2022,NO,,"Resolución de la Presidencia de la Agencia Española de Cooperación Internacional para el Desarrollo, por la que se aprueba la convocatoria de los Programas de Becas MAEC-AECID para capacitación de jóvenes españoles, curso académico 2022-2023.",AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO
ESTADO,607875,MINISTERIO DE CULTURA,27/01/2022,NO,,Subvención nominativa a la Organización española para el libro infantil y juvenil 2021,"DIRECCIÓN GENERAL DEL LIBRO, DEL CÓMIC Y DE LA LECTURA"
ESTADO,607876,MINISTERIO DE CULTURA,27/01/2022,NO,,Subvención nominativa a la Organización española para el libro infantil y juvenil 2022,"DIRECCIÓN GENERAL DEL LIBRO, DEL CÓMIC Y DE LA LECTURA"
ESTADO,607897,MINISTERIO DE CULTURA,27/01/2022,NO,,"Resolución, de 24 de enero de 2022, del Museo Nacional del Prado, por la que se convocan dos becas Fundación Gondra Barandiarán-Museo del Prado para investigadores.",MUSEO NACIONAL DEL PRADO
ESTADO,607976,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",28/01/2022,NO,,Convocatoria Instrumental Egipto 2021 Gobernabilidad Migracion NCCPIM&TIP,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO
ESTADO,607977,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",28/01/2022,NO,,Convocatoria Instrumental Cuba 2021  Ciudadanía OHCH II Fase Accesibilidad  La Habana Inclusiva,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO
ESTADO,607978,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",28/01/2022,NO,,"Convocatoria Instrumental Costa Rica 2021 Cobertura sanitaria y acceso al empleo decente para la población migrante, refugiada",AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO
ESTADO,607979,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",28/01/2022,NO,,Convocatoria Instrumental Guatemala 2021 Patrimonio cultural Accesibilidad universal,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO
ESTADO,607980,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",28/01/2022,NO,,Convocatoria Instrumental Mauritania 2021 Minsterio de Ganadería  Productividad pecuaria,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO
ESTADO,607981,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",28/01/2022,NO,,Convocatoria Instrumental Jordania 2021 Educación Universidad de Jordania,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO
ESTADO,607982,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",28/01/2022,NO,,Convocatoria Instrumental Contribucion voluntaria UNESCO 2021,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO
