Administración,Código BDNS,Departamento,Fecha de registro,Mecanismo de Recuperación y Resiliencia,Título cooficial,Título de la convocatoria,Órgano
OTROS,492058,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,15/01/2020,NO,,"Resolución de 20 de diciembre de 2019 del Rector de la Universitat Politècnica de València, por la que se convocan 10 becas de ayuda a matrícula para el curso TECNOLOGÍA POSCOSECHA DE CÍTRICOS Y OTROS CULTIVOS EN LA COMUNIDAD VALENCIANA 2020 de la UPV",
OTROS,492075,UNIVERSIDAD DE ALICANTE,15/01/2020,NO,,AYUDAS PARA ESTUDIOS DE MASTER OFICIAL E INICIACIÓN A LA INVESTIGACIÓN,
OTROS,492077,UNIVERSIDAD DE ALICANTE,15/01/2020,NO,,Ayuda adicional para la matrícula de Master,
OTROS,492080,UNIVERSIDAD DE ALICANTE,15/01/2020,NO,,Ayuda adicional para la matrícula de Doctorado,
OTROS,492236,UNIVERSIDAD JAUME I DE CASTELLÓN,16/01/2020,NO,,"Aula Ceràmica:  Beca de col·laboració per a l'organització d'activitats d'investigació, docència i promoció dels revestiments ceràmics(id 486/1)",
OTROS,492272,UNIVERSIDAD JAUME I DE CASTELLÓN,16/01/2020,NO,,"Beca d¿iniciació a la investigació (referència beca 1), projecte 18I420 «GENERACIÓN E IMPLEMENTACIÓN DE AGARRES REALISTAS EN MANOS...») ¿ Directora: Marta Covadonga Mora Aguilar, departament d¿Enginyeria Mecànica i Construcció",
OTROS,492273,UNIVERSIDAD JAUME I DE CASTELLÓN,16/01/2020,NO,,Beca de col·laboració per al Programa UJI Hàbitat Saludable(id 650/1),
OTROS,492276,UNIVERSIDAD JAUME I DE CASTELLÓN,16/01/2020,NO,,Premi Mónica García-Renedo. Investigació i pràctica sobre promoció de la resiliència.,
OTROS,492277,UNIVERSIDAD JAUME I DE CASTELLÓN,16/01/2020,NO,,"Dues beques d’iniciació a la investigació, (Projecte 18I411 «ADAPTACIÓN DE ALGORITMOS DE CONTROL PID AL CONTEXTO...») – Director: Julio Ariel Romero Pérez, departament d’Enginyeria de Sistemes Industrials i Disseny.",
OTROS,492279,UNIVERSIDAD JAUME I DE CASTELLÓN,16/01/2020,NO,,"Col·laborar en els tallers de fotografia, ràdio, vídeo i Producció en el Laboratori de Comunicació Audiovisual i Publicitat(id 53/1)",
OTROS,492281,UNIVERSIDAD JAUME I DE CASTELLÓN,16/01/2020,NO,,Col·laboració en els projectes del CENT d'aplicació de noves tecnologies a la docència(id 604/1),
OTROS,492282,UNIVERSIDAD JAUME I DE CASTELLÓN,16/01/2020,NO,,Col·laborar en tasques pròpies del Laboratori de Sociolingüística de l'UJI(id 94/1),
OTROS,492283,UNIVERSIDAD JAUME I DE CASTELLÓN,16/01/2020,NO,,"Col·laborar en els tallers de fotografia, ràdio, vídeo i producció en el Laboratori de Comunicació Audiovisual i Publicitat (LABCAP)(id 399/1)",
OTROS,492284,UNIVERSIDAD JAUME I DE CASTELLÓN,16/01/2020,NO,,"Beca d¿iniciació a la investigació (Projecte 17I388 «ESTUDI DE L'ENVELLIMENT DE LES BATERIES EN APLICACIONS D'AUTOCONSUM...») ¿ Director: Héctor Beltrán San Segundo, del departament d¿Enginyeria de Sistemes Industrials i Disseny.",
OTROS,492285,UNIVERSIDAD JAUME I DE CASTELLÓN,16/01/2020,NO,,Beca de col·laboració per Oculus(id 670/1),
OTROS,492286,UNIVERSIDAD JAUME I DE CASTELLÓN,16/01/2020,NO,,"Beca d¿iniciació a la investigació (Projecte 16I359 «DESARROLLO, CARACTERIZACIÓN Y OPTIMIZACIÓN DE FLUIDOS DE TRANSPORTE DE CALOR...»)¿ Director/a: Leonor Hernández López, departament d'Enginyeria Mecànica i Construcció.",
OTROS,492287,UNIVERSIDAD JAUME I DE CASTELLÓN,16/01/2020,NO,,"Dues beques d’iniciació a la investigació (Projecte 19I364 «REALITZACIÓ DE GUIES DIDÀCTIQUES DEL CASTELL VELL...») – Director: Sergi Selma Castell, departament de Pedagogia i Didàctica de les Ciències Socials, la Llengua i la Literatura.",
OTROS,492292,UNIVERSIDAD JAUME I DE CASTELLÓN,16/01/2020,NO,,"Primera convocatòria de beques per a la realització de pràctiques acadèmiques externes en la Conselleria d¿Habitatge, Obres Públiques i Vertebració del Territori i la Conselleria d'Agricultura, Medi Ambient, Canvi Climàtic i Desenvolupament",
OTROS,492293,UNIVERSIDAD JAUME I DE CASTELLÓN,16/01/2020,NO,,Beca d’iniciació a la investigació (Projecte 18I372 «ANÁLISIS DE LA INFLUENCIA EN LAS PERCEPCIONES DEL USO DE NUEVAS TECNOLOGÍAS DE PRESENTACIÓN DE PRODUCTO....»),
OTROS,492294,UNIVERSIDAD JAUME I DE CASTELLÓN,16/01/2020,NO,,Convocatòria d'una beca per a la Galeria Octubre,
OTROS,492298,UNIVERSIDAD JAUME I DE CASTELLÓN,16/01/2020,NO,,Convocatòria d’ajudes adreçades a l’estudiantat de l’Escola de Doctorat de la Universitat Jaume I per a la realització d’activitats formatives,
OTROS,492300,UNIVERSIDAD JAUME I DE CASTELLÓN,16/01/2020,NO,,"Scholarships in the International Master in Peace, Conflict and Development Studies addressed to students coming from impoverished countries, funded by the Valencian Government (Generalitat Valenciana)",
OTROS,492301,UNIVERSIDAD JAUME I DE CASTELLÓN,16/01/2020,NO,,Convocatòria de beques Banco Santander per a l'assistència a Colònies científiques i Colònies jurídico-econòmiques en la Universitat Jaume I 2018/2019,
OTROS,492302,UNIVERSIDAD JAUME I DE CASTELLÓN,16/01/2020,NO,,beques UBE de mobilitat internacional amb el Japó durant els cursos 2018-2019 i 2019-2020 en l¿àrea d¿Enginyeria Química.,
OTROS,492659,CÁMARA DE COMERCIO DE CÓRDOBA,20/01/2020,NO,,PROGRAMA PIP -VISITA A FERIA HONG KONG INTERNATIONAL JEWELLERY SHOW 2020,
OTROS,492664,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,20/01/2020,NO,,"Resolución del 15/01/2020, del Rector de la Universitat Politècnica de València, por la que se convoca ¿La UPV con los Objetivos de Desarrollo Sostenible. II Concurso de Trabajos Fin de Grado y Tesinas Fin de Master en pro del Desarrollo Humano Sostenible",
OTROS,492668,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,20/01/2020,NO,,Resolución de 15 de enero del Rector de la Universitat Politécnica de València por la que se convocan 2  Becas Iberoamérica Santander Investigación para Estudiantes de Doctorado de la Universitat Politècnica de València.,
OTROS,492674,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,20/01/2020,NO,,"Resolución de 16 de enero de 2020 del Rector de la Universitat Politècnica de València, por la que se convocan la Tercera Edición de los Premios ¿METALESA, SEGURIDAD VIAL¿ a los mejores trabajos de final de grado para el año 2019, por la empresa Metalesa,",
OTROS,492845,CÁMARA DE COMERCIO DE MÁLAGA,21/01/2020,NO,,CONVOCATORIA ANULADA - Programa PIP - Visita feria ITB BERLIN 2020,
OTROS,492885,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),21/01/2020,NO,,"Ayudas para la realización de actividades socioculturales en materia de igualdad en la diversidad, gestionadas por el Vicerectorat d'Igualtat, Diversitat i Sostenibilitat a través de la iniciativa diversitats"".""",
OTROS,492887,POEDA - ASOCIACIÓN POEDA - PÁRAMOS ÓRBIGO ESLA DESARROLLO ASOCIADO,21/01/2020,NO,,"2ª  Convocatoria ayudas de proyectos no productivos para la realización de operaciones conforme a las EDLP en el marco del Programa de Desarrollo Rural de Castilla y León 2014-2020, medida 19 LEADER, submedida 19.2 del GRUPO DE ACCIÓN LOCAL POEDA",
OTROS,492928,CÁMARA DE COMERCIO DE CÓRDOBA,21/01/2020,NO,,CANCELADA CONVOCATORIA - PROGRAMA PIP VISITA A FERIA FOODEX 2020,
OTROS,492931,POEDA - ASOCIACIÓN POEDA - PÁRAMOS ÓRBIGO ESLA DESARROLLO ASOCIADO,21/01/2020,NO,,"1ª Convocatoria de ayudas de proyectos no productivos para la realización de operaciones conforme a las EDLP en el marco del PDR de Castilla y León 2014-20, medida 19 LEADER, submedida 19.2 del GRUPO DE ACCIÓN LOCAL POEDA",
OTROS,492967,UNIVERSIDAD DE SALAMANCA,22/01/2020,NO,,"Resolución de 21 de enero de 2020, del Vicerrectorado de Estudiantes y Sostenibilidad, por la que se convocan ayudas de matrícula para la realización del Máster en Estudios Interdisciplinares de Género, impartido en la Universidad de Salamanca durante el",
OTROS,492984,UNIVERSIDAD DE LA LAGUNA,22/01/2020,NO,,"RESOLUCIÓN DEL VICERRECTORADO DE ESTUDIANTES, EMPLEABILIDAD Y CAMPUS GUAJARA DE LA UNIVERSIDAD DE LA LAGUNA POR LA QUE SE CONVOCA UNA BECA DE COLABORACIÓN PARA EL PROGRAMA DE ATENCIÓN A ESTUDIANTES CON NECESIDADES ESPECÍFICAS DE APOYO EDUCATIVO (PAED) PAR",
OTROS,493082,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,22/01/2020,NO,,Extracto de la Resolución Rectoral de la Universitad Miguel Hernández de Elche por la que se publica la 2ª convocatoria de ayudas para estudiantes participantes en el programa de movilidad internacional Erasmus + con fines de estudios 2019/2020.,
OTROS,493157,UNIVERSIDAD DE CASTILLA-LA MANCHA,23/01/2020,NO,,"Resolución de 24/01/2020, de la Universidad de Castilla-La Mancha, por la que se establecen las bases reguladoras y se publica la convocatoria para la selección de beneficiarios y la incorporación de personal de administración y servicios, como gestores d",
OTROS,493176,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),23/01/2020,NO,,Ayudas al estudio  para el alumnado ganador de la fase local de la Olimpiada  de  Geografía de la Universitat de València 2019-2020,
OTROS,493210,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),23/01/2020,NO,,"Ayudas al estudio de la Universitat de València en el curso 2019-2020, para el alumnado ganador de la Fase Local de la Olimpiada de Historia",
OTROS,493215,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),23/01/2020,NO,,"[CONVOCATORIA ANULADA] Ayudas al estudio de la Universitat de València en el curso 2019-2020, para  el  alumnado ganador de la Fase Local de la Olimpiada de Valenciano",
OTROS,493329,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),24/01/2020,NO,,"Bases reguladoras del VIII Premio ""Emprenedoria"" de la Facultad d´Economia",
OTROS,493348,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),24/01/2020,NO,,Bases reguladoras del VII Premio al mejor Trabajo de Fin de Máster. Facultat d´Economia,
OTROS,493368,CÁMARA DE COMERCIO DE CÓRDOBA,24/01/2020,NO,,PROGRAMA PIP -VISITA A FERIA PROWEIN DÜSSELDORF 2020,
OTROS,493461,UNIVERSIDAD DE LA RIOJA,27/01/2020,NO,,"Convocatoria para cubrir un puesto de trabajo mediante contratación laboral temporal de un investigador con cargo al proyecto de referencia 2017-I-IDD-00057, titulado: “IRIS 4.0: Intelligent Recycling System”.",
OTROS,493581,UNIVERSIDAD COMPLUTENSE DE MADRID,27/01/2020,NO,,"RESOLUCIÓN RECTORAL DE 27 DE ENERO DE 2020 DE LA UNIVERSIDAD COMPLUTENSE DE MADRID, POR LA QUE SE CONVOCA EL IX CONCURSO DE DIVULGACIÓN CIENTÍFICA",
OTROS,493812,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,28/01/2020,NO,,"Resolución de 16 de enero de 2020, del Rector de la Universitat Politècnica de València, por la que se convocan XVII CONCURSO CÁTEDRA BLANCA DE VALENCIA ¿ILUMINANDO CON HORMIGÓN¿.",
OTROS,493825,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),29/01/2020,NO,,"Ayudas al estudio de la Universitat de València en el curso 2019-2020, para el  alumnado ganador de la Fase Local de la Olimpiada de Historia del Arte.",
OTROS,493986,UNIVERSIDAD DE OVIEDO,29/01/2020,NO,,"CONVOCATORIA DE 20 BECAS-COLABORACIÓN PARA LOS SERVICIOS UNIVERSITARIOS, CURSO ACADÉMICO 2019-2020, EN RÉGIMEN DE CONCURRENCIA COMPETITIVA",
OTROS,494058,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),30/01/2020,NO,,Premis Mavi Dolç i Gastaldo 2020 al uso del valenciano y la calidad lingüística en les tesis doctorals inscritas y defendidas en la Universitat de València,
OTROS,494073,CÁMARA DE COMERCIO DE BADAJOZ,30/01/2020,NO,,Convocatoria XPANDE 2020-Cámara Badajoz,
OTROS,494075,UNIVERSIDAD DE CASTILLA-LA MANCHA,30/01/2020,NO,,Bases reguladoras y convocatoria de ayudas para la colaboración con clubes y sociedades anónimas deportivas de máximo nivel de Castilla-La Mancha para la temporada 2019/2020,
OTROS,494084,UNIVERSIDAD JAUME I DE CASTELLÓN,30/01/2020,NO,,Subvención nominativa Fundació General Universitat Jaume I,
OTROS,494087,CÁMARA DE COMERCIO DE BADAJOZ,30/01/2020,NO,,Convocatoria XPANDE Digital 2020-Cámara Badajoz,
OTROS,494101,CÁMARA DE COMERCIO DE JEREZ,30/01/2020,NO,,CONVOCATORIA ANULADA Convocatoria PIP 2020 Visita a Feria ITB Berlín para empresas de Cádiz,
OTROS,494197,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,30/01/2020,NO,,"Resolución de 17 de enero de 2020 del rector de la Universitat Politècnica de València, por la cual se convoca la quinta edición del Concurso START UPV Campus d¿Alcoi para el 2020.",
OTROS,494200,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,31/01/2020,NO,,RESOLUCIÓN RECTORAL DE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE POR LA QUE SE CONVOCA UNA BECA DE FORMACIÓN UNIVERSITARIA EN PERIODISMO Y RADIO.,
OTROS,494201,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,31/01/2020,NO,,RESOLUCIÓN RECTORAL DE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE POR LA QUE SE CONVOCA UNA BECA DE COLABORACIÓN PARA LA DIFUSIÓN DE LOS TÍTULOS PROPIOS DE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,
OTROS,494260,CONSORCI D'OSONA DE SERVEIS SOCIALS,31/01/2020,NO,,Ajuts d'urgència social,
OTROS,494410,UNIVERSIDAD DE ALCALÁ,03/02/2020,NO,,CONVOCATORIA DEL XVII PROGRAMA DE BECAS UAH-BSCH “MIGUEL DE CERVANTES” DE RESIDENCIA PARA ESTUDIOS DE MASTER EN LA UNIVERSIDAD DE ALCALÁ. CURSO 2020/2021.,
OTROS,494521,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),03/02/2020,NO,,"[CONVOCATORIA ANULADA] Ayudas al estudio de la Universitat de València en el curso 2019-20, para el alumnado ganador de la Fase Local de la Olimpiada de Economía",
OTROS,494522,"CÁMARA DE COMERCIO DE PONTEVEDRA, VIGO Y VILAGARCÍA DE AROUSA",03/02/2020,NO,,CONVOCATORIA PIP 2020 VISITA FERIA PROWEIN -  CONVOCATORIA ANULADA,
OTROS,494594,UNIVERSIDAD DE BURGOS,04/02/2020,NO,,CONVOCATORIA ERASMUS+ - PRÁCTICAS SMP (PROYECTO 2019),
OTROS,494619,CONSORCI D'OSONA DE SERVEIS SOCIALS,04/02/2020,NO,,Convocatòria d'ajuts destinats a subministraments energètics 2020,
OTROS,494690,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,04/02/2020,NO,,"Resolución del 31/1/2020, del Rector de la Universitat Politècnica de València, por la que se convocan las becas del Programa MERIDIES-Cooperación para la participación del alumnado en proyectos de cooperación al desarrollo en países de África, Asia y Lat",
OTROS,494692,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,04/02/2020,NO,,"Resolución del 30/01/2019, del Rector de la Universitat Politècnica de València, por la que se convocan las ayudas del Programa Cooperación al Desarrollo 2020, destinadas a fomentar la participación del alumnado en programas y proyectos de cooperación al",
OTROS,494693,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,04/02/2020,NO,,"Resolución de 31 de enero de 2020 del Rector de la Universidad Politécnica de Valencia, por la que se convoca el XIV concurso de fotografía digital ¿Las infraestructuras en la Comunidad Valenciana¿ para el año 2020",
OTROS,494708,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),05/02/2020,NO,,"CONVOCATORIA ANULADA - Tres becas de cursos de alemán para estudiantes, para 2020",
OTROS,494784,UNIVERSIDAD JAUME I DE CASTELLÓN,05/02/2020,NO,,Premi Compromís Social - Banco Santander,
OTROS,494797,UNIVERSIDAD JAUME I DE CASTELLÓN,05/02/2020,NO,,BASES DE LA CONVOCATÒRIA DEL II PREMI Al MILLOR TREBALL FINAL DE GRAU I FINAL DE MÀSTER DE LA CÀTEDRA RECIPLASA DE LA GESTIÓ DE RESIDUS URBANS DE LA UNIVERSITAT JAUME I DE CASTELLÓ,
OTROS,494798,UNIVERSIDAD JAUME I DE CASTELLÓN,05/02/2020,NO,,Convocatòria d'ajudes per a l'estudiantat amb circumstàncies personals sobrevingudes curs 2018/2019,
OTROS,494799,UNIVERSIDAD JAUME I DE CASTELLÓN,05/02/2020,NO,,I Premi  Màster Cooperació al Desenvolupament IIDL-Ciutat de Castelló,
OTROS,494800,UNIVERSIDAD JAUME I DE CASTELLÓN,05/02/2020,NO,,Premis assignatures EI1023 i EI1027 i V Premi ADC sistemes informació grau informàtica 18/19,
OTROS,494802,UNIVERSIDAD JAUME I DE CASTELLÓN,05/02/2020,NO,,Premi al millor projecte de disseny i implementació de sistemes IoT - Assignatura EI1062- 2018/2019,
OTROS,494804,UNIVERSIDAD JAUME I DE CASTELLÓN,05/02/2020,NO,,Convocatòria d'ajudes de matrícula de la Universitat Jaume I per al curs 2018/2019,
OTROS,494805,UNIVERSIDAD JAUME I DE CASTELLÓN,05/02/2020,NO,,"Beca de col·laboració de l'Institut Interuniversitari de Desenvolupament Social i Pau (IUDESP) Beca: Beca per a la col·laboració en la comunicació, publicitat i relacions de l'IUDESP i la Càtedra UNESCO de Filosofia per a la Pau.(id 675/1)",
OTROS,494807,UNIVERSIDAD JAUME I DE CASTELLÓN,05/02/2020,NO,,"Beca de col·laboració per dur a terme les activitats pròpies del Màster en Psicologia del Treball, de les Organitzacions i en Recursos Humans(id 261/1)",
OTROS,494808,UNIVERSIDAD JAUME I DE CASTELLÓN,05/02/2020,NO,,Difusió de la FCS amb les noves tecnologies(id 621/1),
OTROS,494809,UNIVERSIDAD JAUME I DE CASTELLÓN,05/02/2020,NO,,Beca per estudiantat Sahraui per cursar estudis del Màster Universitari en Eficiència Energètica i Sostenibilitat de la UJI,
OTROS,494810,UNIVERSIDAD JAUME I DE CASTELLÓN,05/02/2020,NO,,CONVOCATÒRIA DEL IX PREMI LITERARI EN VALENCIÀ DE DIVULGACIÓ CIENTIFICOTECNOLÒGICA DE L¿ESCOLA SUPERIOR DE TECNOLOGIA I CIÈNCIES EXPERIMENTALS,
OTROS,494812,UNIVERSIDAD JAUME I DE CASTELLÓN,05/02/2020,NO,,Convocatòries d'ajudes del Màster Universitari en Cooperació al Desenvolupament per a estudiants procedents  de països i poblacions estructuralment empobrits Curs 2019/20,
OTROS,494813,UNIVERSIDAD JAUME I DE CASTELLÓN,05/02/2020,NO,,Convocatòria beques-salari UJI-Excelentia-Banco Santander curs 2019/2020,
OTROS,494814,UNIVERSIDAD JAUME I DE CASTELLÓN,05/02/2020,NO,,Convocatòries d'ajudes del Màster Universitari en Cooperació al Desenvolupament per a estudiants procedents  de països i poblacions estructuralment empobrits Curs 2019/20  (2ª Fase),
OTROS,494815,UNIVERSIDAD JAUME I DE CASTELLÓN,05/02/2020,NO,,Col·laboració amb el CENT en projectes d¿avaluació i formació relacionats amb l¿impuls digital de la Universitat Jaume I(id 691/1),
OTROS,494816,UNIVERSIDAD JAUME I DE CASTELLÓN,05/02/2020,NO,,Ajudes a l'estudiantat per a cursar el doble títol internacional entre la Universitat de Modena i la Universitat Jaume I,
OTROS,494818,UNIVERSIDAD JAUME I DE CASTELLÓN,05/02/2020,NO,,"10 ajudes mobilitat per a visitar les Institutions europees, alumnat de l'assignatura GA1224 del grau en GAP",
OTROS,494819,UNIVERSIDAD JAUME I DE CASTELLÓN,05/02/2020,NO,,Beca de col·laboració per a l'estudiantat del màster universitari en Igualtat i Gènere en l'Àmbit Públic i Privat(id 708/1),
OTROS,494820,UNIVERSIDAD JAUME I DE CASTELLÓN,05/02/2020,NO,,"CONVOCATORIA DE BECA DE ESTUDIO EN EL MÁSTER UNIVERSITARIO EN ESTUDIOS INTERNACIONALES DE PAZ, CONFLICTOS Y DESARROLLO PARA ESTUDIANTES PROCEDENTES DE PAÍSES EMPOBRECIDOS FINANCIADA POR EL AYUNTAMIENTO DE LA VALL D’UIXÓ 2019",
OTROS,494821,UNIVERSIDAD JAUME I DE CASTELLÓN,05/02/2020,NO,,"Resolució de 8 de maig de 2019 del Rectorat de la Universitat Jaume I, per la que es convoquen els premis Ernest Breva del programa a l¿excel·lència acadèmica de l¿estudiantat de grau",
OTROS,494843,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),05/02/2020,NO,,"Ayudas Emergents 2019 a  proyectos de creatividad, innovación e inclusión  sociocultural",
OTROS,494876,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,05/02/2020,NO,,RESOLUCIÓN DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA DE 8 DE ENERO DE 2019 POR LA QUE SE CONVOCAN  AYUDAS DE ACCIÓN SOCIAL CAUSA SOBREVENIDA,
OTROS,494925,UNIVERSIDAD DE BURGOS,06/02/2020,NO,,"Convocatoria de la VII liga de debate universitaria, Trofeo Rector de la Universidad de Burgos (curso 2019/2020)",
OTROS,494939,CANAL DE ISABEL II,06/02/2020,NO,,Subvención para limpieza de los márgenes del embalse El Atazar,
OTROS,494940,UNIVERSIDAD DE BURGOS,06/02/2020,NO,,Convocatoria Erasmus+- K107- Movilidad de profesores-STA-Bolivia,
OTROS,494982,UNIVERSIDAD DE ALCALÁ,06/02/2020,NO,,"Convocatoria de Contrato de Formación de Personal Investigador Predoctoral (FPI) del instituto Universitario de Investigación en Estudios Norteamericanos ""Benjamín Franklin"" - UAH",
OTROS,495023,CÁMARA DE COMERCIO DE CAMPO DE GIBRALTAR,06/02/2020,NO,,Convocatoria PIP 2020 Visita Feria Intermodal South America para empresas de Cádiz,
OTROS,495056,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,06/02/2020,NO,,"esolución de 3 de febrero de 2020 del rector de la Universitat Politècnica de València, por la que se convoca la VIII Edición de ¿IDEAS UPV CHALLENGE¿ en la UPV para el año 2020.",
OTROS,495091,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),07/02/2020,NO,,VII Premio de Igualdad de la Facultat d'Economia.,
OTROS,495485,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),10/02/2020,NO,,"PROGRAMA ""UVEMPRÉN BECAS CIUDAD DE VALENCIA"" DIEZ AYUDAS ECONÓMICAS PARA PERSONAS TITULADAS POR LA UV QUE REALICEN FORMACIÓN PRÁCTICA EN EMPRESAS E INSTITUCIONES Y SE ENCUENTREN EMPADRONADAS EN LA CIUDAD DE VALENCIA",
OTROS,495583,CÁMARA DE COMERCIO DE BADAJOZ,11/02/2020,NO,,Convocatoria TICCámaras 2020-Badajoz,
OTROS,495604,CÁMARA DE COMERCIO DE MÁLAGA,11/02/2020,NO,,CONVOCATORIA ANULADA. Programa PIP- PARTICIPACIÓN AGRUPADA EN FERIA DEL LIBRO DE BUENOS AIRES 2020,
OTROS,495622,CÁMARA DE COMERCIO DE MÁLAGA,11/02/2020,NO,,CONVOCATORIA ANULADA. Programa PIP- Misión Comercial Directa a Colombia y Perú 2020,
