Administración,Código BDNS,Departamento,Fecha de registro,Mecanismo de Recuperación y Resiliencia,Título cooficial,Título de la convocatoria,Órgano
OTROS,433160,ZONA CENTRO - ASOCIACIÓN PARA EL DESARROLLO ENDÓGENO EN LA ZONA CENTRO DE VALLADOLID,03/01/2019,NO,,"Convocatoria de las ayudas para la realización de operaciones no productivas conforme a las EDLP en el marco del Programa de Desarrollo Rural de Castilla y León 2014-2020, medida 19 LEADER, submedida 19.2",
OTROS,433428,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,"Beca d¿iniciació a la investigació (Projecte 17I385 «DESARROLLO DE UNA METODOLOGI´A...») ¿ Director/a: Antonio Pérez González, departament d¿Enginyeria Mecànica i Construcció",
OTROS,433430,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,"Beca d¿iniciació a la investigació (Projecte 18I075 «PROGRAMA DE SUPORT ALS GRUPS...») ¿ Director/a: Enrique Tajahuerce, departament de Física",
OTROS,433431,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,"Dues beques d¿iniciació a la investigació (Projecte 15I339 «DESARROLLO DE ALGORITMOS DE CONTROL...») ¿ Director/a: Ignacio Peñarrocha Alós, departament d¿Enginyeria de Sistemes Industrials i Disseny",
OTROS,433436,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,CONVOCATÒRIA UNIVERSITY JUNIOR INTERNATIONAL ENTREPRENEURS 5UCV CURS 2017/18,
OTROS,433437,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,"RESOLUCIÓ de 22 d'octubre de 2018, del vicerector d'Investigació i Transferència de la Universitat Jaume I de Castelló, per la qual es publica la concessió definitiva de tres premis per al foment de la investigació en matèria de transport i",
OTROS,433438,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,Beca Investigación INIT - AnyTime,
OTROS,433439,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,Beca de col·laboració per Oculus(id 670/1),
OTROS,433440,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,Beca de col·laboració en l'estudi de la integració dels aerogeneradors en el sistema elèctric(id 693/1),
OTROS,433441,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,Beca de col·laboració per a modelar un convertidor modular multinivell(id 694/1),
OTROS,433442,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,Beca de col·laboració de proves no comercialitzades(id 257/1),
OTROS,433443,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,Beca per a col·laborar en l'estudi de l'envelliment de bateris en distintes aplicacions associades a la fotovoltaica.(id 681/2),
OTROS,433444,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,Beca de col·laboració per desenvolupar models d'envelliment de bateries basats en xarxes neuronals(id 685/1),
OTROS,433445,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,Beca de col·laboració per a analitzar els estils de socialització parental(id 690/1),
OTROS,433446,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,Beca de col·laboració  per a l¿aprenentatge en màrqueting i difusió d'activitats emprenedores per a l¿estudiantat(id 692/1),
OTROS,433448,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,Beca de col·laboració amb les accions d'orientació i inserció professional.(id 510/1),
OTROS,433449,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,Col·laboració amb el CENT en projectes d¿avaluació i formació relacionats amb l¿impuls digital de la Universitat Jaume I(id 691/1),
OTROS,433450,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,Col·laboració en els projectes del CENT d'aplicació de noves tecnologies a la docència(id 604/1),
OTROS,433451,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,Beca de col·laboració per al Programa UJI Hàbitat Saludable(id 650/1),
OTROS,433452,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,Beca per a col·laborar en l'estudi de l'envelliment de bateris en distintes aplicacions associades a la fotovoltaica.(id 681/1),
OTROS,433453,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,Beca de col·laboració per al màster universitari en Cooperació al Desenvolupament.(id 689/1),
OTROS,433455,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,Beca de col·laboració per al desenvolupament de models per a la previsió de la generació elèctrica mitjançant xarxes neuronals.(id 688/1),
OTROS,433456,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,CONVOCATÒRIA ERASMUS+ PER A ESTUDIANTAT MATRICULAT EN MÀSTER EN EL CURS 2018/19,
OTROS,433458,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,"Beca d¿iniciació a la investigació (Projecte 16I347 «MEJORA DE LA APLICABILIDAD DEL PHBV...») - Codi 16I347 ¿ Director/a: Luis Cabedo Mas, departament Enginyeria de Sistemes Industrials i Disseny",
OTROS,433459,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,"Beca d¿iniciació a la investigació (Projecte 17I366 «NEUROEDUCACIÓN. DETERMINACIÓN DE LOS PROCESOS CEREBRALES...») -  Director/a: Noelia Ventura Campos, departament d¿Educació i Didàctiques Específiques)",
OTROS,433460,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,"Beca d¿iniciació a la investigació (Projecte 17I375 «DESARROLLO ORGANIZACIONAL POSITIVO...») ¿ Director/a: Mª Luisa Salanova Soria, departament Psicologia Evolutiva, Educativa, Social i Metodologia",
OTROS,433461,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,"Beca d¿iniciació a la investigació (Projecte 17I391 «NUEVOS RECUBRIMIENTOS CON PROPIEDADES...») ¿ Director/a: Enrique Sánchez Vilches, departament d¿Enginyeria Química",
OTROS,433462,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,"Beca d¿iniciació a la investigació (Projecte 17I055 «NUEVOS RETOS EN EL CAMPO DE LOS PIGMENTOS CERÁMICOS...») ¿ Director/a: Héctor Beltrán Mir, departament Química Inorgànica i Orgànica",
OTROS,433463,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,"CONVOCATORIA DE BECA D'ESTUDIO EN EL MÁSTER UNIVERSITARI EN ESTUDIS INTERNACIONALS DE PAU, CONFLICTES I DESENVOLUPAMENT PER A ESTUDIANTS PROVINENTS DE PAÏSOS EMPOBRITS FINANÇADA PEL AJUTAMENT DE LA VALL D¿UIXÓ 2018",
OTROS,433464,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,"Dues beques d¿iniciació a la investigació (Projecte 18I064 «PROGRAMA DE SUPORT AL GRUPS...») ¿ Director/a: Santiago Luis Lafuente, departament de Química Inorgànica i Orgànica",
OTROS,433465,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,Concurs a les millors experiències del Programa d'Acció Tutorial Universitari,
OTROS,433466,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,Beca d¿iniciació a la investigació (Projecte 17I365 «EFECTOS DE LA PRÁCTICA MUSICAL...» ) ¿ Director/a: Alberto Cabedo Mas departament Educació,
OTROS,433468,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,"Convocatòria de la  IV Edició del Concurs ¿Young Business Explorers: Foment del Talent Emprenedor, la cooperació i la internacionalització",
OTROS,433469,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,"Convocatòria beques per a la realització d¿estudis de màster universitaris oficials en la Universitat Jaume I, durant el curs 2017/18 del Banco Santander",
OTROS,433470,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,Ajudes per a l¿estudiantat que ha realitzat el Programa d¿Acció Tutorial  Universitari (PATU),
OTROS,433471,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,"Beca d¿iniciació a la investigació (Projecte 15I339 «DESARROLLO DE ALGORITMOS DE CONTROL...») ¿ Director/a: Ignacio Peñarrocha Alós, departament d¿Enginyeria de Sistemes Industrials i Disseny",
OTROS,433472,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,"Beca d¿iniciació a la investigació (Projecte 17I218 «ANÁLISIS, CLASIFICACIÓN...») ¿ Director/a: José Gámez Pérez, departament d¿Enginyeria de Sistemes Industrials i Disseny",
OTROS,433473,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,Premi a la millor pràctica associativa 2017-2018,
OTROS,433474,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,"Beca d¿iniciació a la investigació (Projecte 16I367 «ESTUDIO Y OPTIMIZACIÓN...») ¿ Director/a: Raúl Martínez Cuenca, departament Enginyeria Mecànica i Construcció",
OTROS,433475,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,"Beca d¿iniciació a la investigació (referència 15I129 beca 2), projecte «CÁTEDRA FACSA D´INNOVACIÓ...») ¿ Director/a: Sergio Chiva Vicent, departament d´Enginyeria Mecànica i Construcció",
OTROS,433476,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,"Beca d¿iniciació a la investigació (Projecte 17I386 «TRADUCCIONES Y TRADUCTORES...») ¿ Director/a: Heike van Lawick Brozio, departament de Traducció i Comunicació",
OTROS,433477,UNIVERSIDAD JAUME I DE CASTELLÓN,07/01/2019,NO,,"Beca d¿iniciació a la investigació (referència 15I129  beca 1, projecte «CÁTEDRA FACSA D'INNOVACIÓ...») ¿ Director/a: Sergio Chiva Vicent, departament d´Enginyeria Mecànica i Construcció",
