Administración,Código BDNS,Departamento,Fecha de registro,Mecanismo de Recuperación y Resiliencia,Título cooficial,Título de la convocatoria,Órgano
ESTADO,669674,MINISTERIO PARA LA TRANSFORMACIÓN DIGITAL Y DE LA FUNCIÓN PÚBLICA,10/01/2023,SI,,"Real Decreto 1024/2022, de 13 de diciembre, para la concesión de subvenciones a asociaciones de autónomos y empresarios de ciertos colectivos para la realización de actuaciones de difusión y acompañamiento en el marco del programa Kit Digital",ENTIDAD PÚBLICA EMPRESARIAL RED.ES
ESTADO,669850,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",11/01/2023,NO,,"ORDEN DEL MINISTERIO DE CIENCIA E INNOVACIÓN POR LA QUE SE CONCEDE LA SUBVENCIÓN A DIVERSAS ENTIDADES PARA EL DESARROLLO DE PROYECTOS DE CIENCIA DE EXCELENCIA, A FAVOR DE LA FUNDACIÓ INSTITUCIÓ DELS CENTRES DE RECERCA DE CATALUNYA (I-CERCA).",SECRETARÍA GENERAL DE INVESTIGACIÓN
ESTADO,669873,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",11/01/2023,NO,,ORDEN DEL MINISTERIO DE CIENCIA E INNOVACIÓN POR LA QUE SE CONCEDE LA SUBVENCIÓN NOMINATIVA PREVISTA EN RD 768/2022 A FAVOR DE LA FUNDACIÓ INSTITUT DE CIÈNCIES FOTÒNIQUES-ICFO PARA SU PARTICIPACIÓN EN EL PROGRAMA INTERNACIONAL SOBRE MATERIALES CUÁNTICOS.,SECRETARÍA GENERAL DE INVESTIGACIÓN
ESTADO,669879,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",11/01/2023,NO,,"MINISTERIO DE CIENCIA E INNOVACIÓN ORDEN DE LA MINISTRA DE CIENCIA E INNOVACIÓN POR LA QUE SE CONCEDE AL INSTITUTO DE CIENCIAS FOTÓNICAS (ICFO) PARA EL PROYECTO QUANTICA VALLEY, LA SUBVENCIÓN NOMINATIVA PREVISTA EN LOS PRESUPUESTOS GENERALES DEL ESTADO",SECRETARÍA GENERAL DE INVESTIGACIÓN
ESTADO,669904,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",11/01/2023,NO,,"ORDEN DEL MINISTERIO DE CIENCIA E INNOVACIÓN POR LA QUE SE CONCEDE LA SUBVENCIÓN PREVISTA EN EL REAL DECRETO 768/2022, A FAVOR DE LA ENTIDAD ACONDICIONAMIENTO TARRASENSE, PARA EL PROYECTO DE HUB IMPRESIÓN 3D.",SECRETARÍA GENERAL DE INVESTIGACIÓN
ESTADO,669905,"MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",11/01/2023,NO,,"CONVENIO ENTRE EL MAPA Y LA FUNDACION AZTI INSTRUMENTA  SUBVENCION NOMITATIVA DESARROLLO DE ACTIVIDADES DE INVESTIGACION (ALIMENTACION, PESCA Y OCEANOGRAFIA)",SECRETARÍA GENERAL DE PESCA
ESTADO,669937,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",11/01/2023,NO,,"ORDEN DEL MINISTERIO DE CIENCIA E INNOVACIÓN POR LA QUE SE CONCEDE LA SUBVENCIÓN PREVISTA EN EL REAL DECRETO 732/2022, A FAVOR DE LA FUNDACIÓN CONJUNTO PALEONTOLÓGICO DE TERUEL – DINÓPOLIS.",SECRETARÍA GENERAL DE INVESTIGACIÓN
ESTADO,669943,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",11/01/2023,NO,,ORDEN DE LA MINISTRA DE CIENCIA E INNOVACIÓN POR LA QUE SE CONCEDE A CIC ENERGIGUNE LA SUBVENCIÓN NOMINATIVA PREVISTA EN LOS PRESUPUESTOS GENERALES DEL ESTADO PARA 2022,SECRETARÍA GENERAL DE INVESTIGACIÓN
ESTADO,669952,MINISTERIO DEL INTERIOR,11/01/2023,NO,,"concesión de ayuda a 5 policias de Costa de Marfil para asistir a las jornadas de jormación y perfeccionamiento policial en seguridad, gestión de crisis y emergencias, a realizar en Madrid.",SUBDIRECCIÓN GENERAL DE GESTIÓN ECONÓMICA Y PATRIMONIAL
ESTADO,669956,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,11/01/2023,NO,,"RESOLUCIÓN DE LA SEE POR LA QUE SE CONCEDE UNA SUBVENCIÓN A LA COMUNIDAD AUTÓNOMA DE LA REGIÓN DE MURCIA PARA LA EJECUCIÓN DE OBRAS DE SEGURIDAD MINERA Y CLAUSURA EN LA INSTALACIÓN DE RESIDUOS MINEROS ABANDONADA DENOMINADA “SAN CRISTÓBAL I”, EN MAZARRÓN",DIRECCIÓN GENERAL DE POLÍTICA ENERGÉTICA Y MINAS
ESTADO,669959,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",11/01/2023,NO,,"ORDEN DEL MINISTERIO DE CIENCIA E INNOVACIÓN POR LA QUE SE CONCEDE A FAVOR DE LA FUNDACIÓN IBERCIVIS, LA SUBVENCIÓN PREVISTA EN EL REAL DECRETO 732/2022,EL QUE SE REGULA LA CONCESIÓN DIRECTA DE SUBVENCIONES A DIVERSAS ENTIDADES",SECRETARÍA GENERAL DE INVESTIGACIÓN
ESTADO,669960,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,11/01/2023,NO,,"RESOLUCIÓN DE LA SEE POR LA QUE SE CONCEDE UNA SUBVENCIÓN A LA COMUNIDAD AUTÓNOMA DEL PRINCIPADO DE ASTURIAS PARA LA EJECUCIÓN DE OBRAS DE SEGURIDAD MINERA Y CLAUSURA EN LA INSTALACIÓN DE RESIDUOS MINEROS ABANDONADA DENOMINADA “LA SOTERRAÑA”, EN LENA",DIRECCIÓN GENERAL DE POLÍTICA ENERGÉTICA Y MINAS
ESTADO,669967,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",11/01/2023,NO,,"ORDEN DEL MINISTERIO DE CIENCIA E INNOVACIÓN POR LA QUE SE CONCEDE LA SUBVENCIÓN PREVISTA EN EL REAL DECRETO 768/2022,A FAVOR DE LA FUNDACIÓ INSTITUT DE RECERCA CONTRA LA LEUCÈMIA JOSEP CARRERAS (IJC), PARA SU CONTRIBUCIÓN AL PROYECTO PROTEOMA DEL CÁNCER.",SECRETARÍA GENERAL DE INVESTIGACIÓN
ESTADO,669977,MINISTERIO DEL INTERIOR,11/01/2023,NO,,concesión de ayuda a dos oficiales  de Mauritania para asistir a la pasantía visita de gendarmeria y guardacostas a realizar en Cádiz.,SUBDIRECCIÓN GENERAL DE GESTIÓN ECONÓMICA Y PATRIMONIAL
ESTADO,669981,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",11/01/2023,NO,,ORDEN DEL MINISTRO DE CIENCIA E INNOVACIÓN POR LA QUE SE CONCEDE AL INSTITUTO VOLCANOLÓGICO DE CANARIAS (INVOLCAN) LA SUBVENCIÓN NOMINATIVA PREVISTA EN LOS PRESUPUESTOS GENERALES DEL ESTADO PARA 2022,SECRETARÍA GENERAL DE INVESTIGACIÓN
ESTADO,669987,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",11/01/2023,NO,,"ORDEN DEL MINISTERIO DE CIENCIA E INNOVACIÓN POR LA QUE SE CONCEDE LA SUBVENCIÓN PREVISTA EN EL REAL DECRETO 732/2022, A FAVOR DE LA ESCUELA POLITÉCNICA SUPERIOR DE MONDRAGON UNIBERTSITATEA.",SECRETARÍA GENERAL DE INVESTIGACIÓN
ESTADO,669992,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",11/01/2023,NO,,ORDEN DE LA MINISTRA DE CIENCIA E INNOVACIÓN POR LA QUE SE CONCEDE A LA SOCIEDAD BOTÁNICA ESPAÑOLA (SEBOT) LA SUBVENCIÓN NOMINATIVA PREVISTA EN LOS PRESUPUESTOS GENERALES DEL ESTADO PARA 2022.,SECRETARÍA GENERAL DE INVESTIGACIÓN
ESTADO,670000,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",11/01/2023,NO,,ORDEN DE LA MINISTRA DE CIENCIA E INNOVACIÓN POR LA QUE SE CONCEDE A LA CONFEDERACIÓN DE SOCIEDADES CIENTÍFICAS DE ESPAÑA LA SUBVENCIÓN NOMINATIVA PREVISTA EN LOS PRESUPUESTOS GENERALES DEL ESTADO PARA 2022.,SECRETARÍA GENERAL DE INVESTIGACIÓN
ESTADO,670013,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",11/01/2023,NO,,ORDEN DEL MINISTERIO DE CIENCIA E INNOVACIÓN POR LA QUE SE CONCEDE LA SUBVENCIÓN PREVISTA EN EL REAL DECRETO 732/2022 A FAVOR DE LA UNIVERSIDAD DE NAVARRA PARA EL MUSEO DE CIENCIAS.,SECRETARÍA GENERAL DE INVESTIGACIÓN
ESTADO,670171,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,11/01/2023,NO,,"Transferencia corriente al Centro de Estudios del Transporte del Mediterráneo Occidental, año 2021",SECRETARÍA DE ESTADO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE
ESTADO,670223,MINISTERIO DE CULTURA,12/01/2023,NO,,RD 630/2022 por el que se regula concesión directa a la Fundación Joan Miró para la organización de actividades,DIRECCIÓN GENERAL DE PATRIMONIO CULTURAL Y BELLAS ARTES
ESTADO,670249,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",12/01/2023,NO,,"Resolución de 14 de diciembre de 2022 del Director del Servicio Español para la Internacionalización de la Educación por la que se concede a “Diálogo”, Asociación de Amistad Hispano-Francesa la subvención prevista en la Ley 22/2021, de 28 de diciembre, de",SERVICIO ESPAÑOL PARA LA INTERNACIONALIZACIÓN DE LA EDUCACIÓN
ESTADO,670279,MINISTERIO DE CULTURA,12/01/2023,NO,,"Real Decreto 630/2022, de 26 de julio, por el que se regula la concesión directa de subvenciones a diversas instituciones para el desarrollo de proyectos culturales_MACBA",DIRECCIÓN GENERAL DE PATRIMONIO CULTURAL Y BELLAS ARTES
ESTADO,670282,MINISTERIO DE CULTURA,12/01/2023,NO,,"Real Decreto 630/2022, de 26 de julio, por el que se regula la concesión directa de subvenciones a diversas instituciones para el desarrollo de proyectos culturales 8Ayuntamiento de Soria)",DIRECCIÓN GENERAL DE PATRIMONIO CULTURAL Y BELLAS ARTES
ESTADO,670285,MINISTERIO DEL INTERIOR,12/01/2023,NO,,"concesión de ayuda a 22 representantes de protección civil de Mauritania para asistir al curso de técnicas en seguridad e intervención en rescate y salvamento en estructuras colapsadas, a realizar en Madrid.",SUBDIRECCIÓN GENERAL DE GESTIÓN ECONÓMICA Y PATRIMONIAL
ESTADO,670290,MINISTERIO DE CULTURA,12/01/2023,NO,,Subvención nominativa al Ayuntamiento de Gandesa para accesibilidad y acondicionamiento de los espacios museizadosCentre d´estudis Batlla de l ´Ebre,DIRECCIÓN GENERAL DE PATRIMONIO CULTURAL Y BELLAS ARTES
ESTADO,670305,MINISTERIO DE CULTURA,12/01/2023,NO,,Subvención nominativa al Ayuntamiento de Llagostera para mejora de las instalaciones del Casino Llagosterenc,DIRECCIÓN GENERAL DE PATRIMONIO CULTURAL Y BELLAS ARTES
ESTADO,670315,MINISTERIO DE CULTURA,12/01/2023,NO,,Subvención nominativa al Ayuntamiento de Valsequillo para adquisición y rehabilitación del cuartel de El Colmenar,DIRECCIÓN GENERAL DE PATRIMONIO CULTURAL Y BELLAS ARTES
ESTADO,670319,MINISTERIO DE CULTURA,12/01/2023,NO,,Subvención nominativa al ayuntamiento de Pasaia para proyecto cultural planteado en fábrica Luzuriaga en Pasai-Antxo,DIRECCIÓN GENERAL DE PATRIMONIO CULTURAL Y BELLAS ARTES
ESTADO,670327,MINISTERIO DE CULTURA,12/01/2023,NO,,Subvención nominativa al Ayuntamiento de Santa Cruz de Tenerife para restauración del Templo Masónico,DIRECCIÓN GENERAL DE PATRIMONIO CULTURAL Y BELLAS ARTES
ESTADO,670339,MINISTERIO DE CULTURA,12/01/2023,SI,,RD 956/2022 por el que se regula concesión directa de subvención a la Universidad Nacional de Educación a Distancia para la formación en capacidades digitales a profesionales del ámbito del Patrimonio Cultural en el marco del componente 19 del PRTR,DIRECCIÓN GENERAL DE PATRIMONIO CULTURAL Y BELLAS ARTES
ESTADO,670489,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,13/01/2023,NO,,"Resolución de la Dirección de la Fundación Biodiversidad F.S.P., por la que se aprueba la publicación de convocatoria de subvenciones para la realización de proyectos que contribuyan a implementar el  PNACC 2021-2030 en 2023",FUNDACIÓN BIODIVERSIDAD
ESTADO,670492,MINISTERIO DE HACIENDA,13/01/2023,NO,,Convocatoria de las subvenciones a conceder en régimen de concurrencia competitiva para la rehabilitación de edificios singulares en el casco antiguo de Cuenca (año 2023),CONSORCIO DE LA CIUDAD DE CUENCA
ESTADO,670505,MINISTERIO DE HACIENDA,13/01/2023,NO,,"Convocatoria de las subvenciones a conceder en régimen de concurrencia competitiva por el Consorcio de la Ciudad de Cuenca para la rehabilitación de edificios y viviendas en el casco antiguo de Cuenca, en el año 2023.",CONSORCIO DE LA CIUDAD DE CUENCA
ESTADO,670522,MINISTERIO DE HACIENDA,13/01/2023,NO,,Convocatoria de las subvenciones a conceder en régimen de concurrencia competitiva por el Consorcio de la Ciudad de Cuenca para la rehabilitación de locales en el Casco Antiguo de Cuenca (2023),CONSORCIO DE LA CIUDAD DE CUENCA
ESTADO,670577,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,13/01/2023,NO,,RD-L 14/2022 - ART 5. Línea de ayudas directas a empresas del sector público titulares de  autobuses urbanos afectadas por la subida de los precios de los carburantes.,SECRETARÍA DE ESTADO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE
ESTADO,670688,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",16/01/2023,SI,,"Resolución de la Secretaría de Estado de Educación,por la que se convocan plazas para la realización de cursos tutorizados en línea para la formación permanente del profesorado sobre el nuevo currículo derivado de la Ley Órganica 3/2020, de 29 de diciembr",DIRECCIÓN GENERAL DE EVALUACIÓN Y COOPERACIÓN TERRITORIAL
ESTADO,670739,MINISTERIO DE CULTURA,16/01/2023,NO,,"Subvención Nominativa a la Fundación Agustín Alegre, Ley PGE 2022",DIRECCIÓN GENERAL DE DERECHOS CULTURALES
ESTADO,670756,MINISTERIO DE HACIENDA,16/01/2023,NO,,del Acuerdo de 16 de diciembre de 2022 del Consejo de Administración del Consorcio de la Ciudad de Santiago por el que se aprueban las bases reguladoras de la concesión de subvención directa a Música en Compostela,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA
ESTADO,670762,MINISTERIO DEL INTERIOR,16/01/2023,NO,,"concesión de ayuda a 24 representantes de protección civil de Argelia para asistir al curso de técnicas de especialización en intervención en emergencia con riesto biológico, realizado en Madrid.",SUBDIRECCIÓN GENERAL DE GESTIÓN ECONÓMICA Y PATRIMONIAL
ESTADO,670764,MINISTERIO DE HACIENDA,16/01/2023,NO,,Acuerdo de 16 de diciembre de 2022 del Consejo de Administración del Consorcio de la Ciudad de Santiago por el que se aprueban las bases reguladoras de la concesión de subvención directa a la Fundación Granell para la realización de actividades culturales,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA
ESTADO,670767,MINISTERIO DE HACIENDA,16/01/2023,NO,,Acuerdo de 16 de diciembre de 2022 del Consejo de Administración del Consorcio de la Ciudad de Santiago por el que se aprueban las bases reguladoras de la concesión de subvención directa a la Fundación Laboral de la Construcción,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA
ESTADO,670771,MINISTERIO DE HACIENDA,16/01/2023,NO,,Acuerdo de 16 de diciembre de 2022 del Consejo de Administración del Consorcio de la Ciudad de Santiago  por el que se aprueban las bases reguladoras de la concesión de subvención directa al Ayuntamiento de Santiago,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA
ESTADO,670775,MINISTERIO DE HACIENDA,16/01/2023,NO,,"Acuerdo de 16 de diciembre de 2022 del Consejo de Administración del Consorcio de la Ciudad de Santiago ,por el que se aprueban las bases reguladoras de la concesión de subvención directa al Auditorio de Galicia",CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA
ESTADO,670778,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,16/01/2023,SI,,"Orden TMA/370/2022,de 21 de abril, por la que se aprueban las bases reguladoras para el Programa de Apoyo al Transporte Sostenible y Digital en concurrencia competitiva, en el marco del PRTR,y se aprueba y publica convocatoria 2022 (M3)",DIRECCIÓN GENERAL DE ESTRATEGIAS DE MOVILIDAD
ESTADO,670780,MINISTERIO DE HACIENDA,16/01/2023,NO,,Acuerdo de 16 de diciembre de 2022 del Consejo de Administración del Consorcio de la Ciudad de Santiago por el que se aprueban las bases reguladoras de la concesión de subvención directa al Auditorio de Galicia,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA
ESTADO,670782,MINISTERIO DE CULTURA,16/01/2023,NO,,"Subvención Nominativa a la Fundación Centro Internacional Oscar Niemeyer, Ley PGE 2022, transformada en una Transferencia Dineraria.",DIRECCIÓN GENERAL DE DERECHOS CULTURALES
ESTADO,670817,MINISTERIO DE CULTURA,16/01/2023,NO,,"Subvención Nominativa a la Fundación Gala-Salvador Dalí, Ley PGE 2022.",DIRECCIÓN GENERAL DE DERECHOS CULTURALES
ESTADO,670826,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,16/01/2023,SI,,"Orden TMA/370/2022,de 21 de abril, por la que se aprueban las bases reguladoras para el Programa de Apoyo al Transporte Sostenible y Digital en concurrencia competitiva, en el marco del PRTR,y se aprueba y publica convocatoria 2022 (M7)",DIRECCIÓN GENERAL DE ESTRATEGIAS DE MOVILIDAD
ESTADO,670830,MINISTERIO DE CULTURA,16/01/2023,SI,,"Real Decreto 669/2022, de 1 de agosto, por el que se regula la concesión directa de una subvención a la Fundación Germán Sánchez Ruipérez, en el marco del Plan de Recuperación, Transformación y Resiliencia, para la ejecución del Programa PARIX.","DIRECCIÓN GENERAL DEL LIBRO, DEL CÓMIC Y DE LA LECTURA"
