Administración,Código BDNS,Departamento,Fecha de registro,Mecanismo de Recuperación y Resiliencia,Título cooficial,Título de la convocatoria,Órgano
ESTADO,806695,MINISTERIO DE CULTURA,01/01/2025,NO,,"Resolución de 27 de diciembre de 2024, de la Secretaría de Estado de Cultura por la que se convocan subvenciones, en régimen de concurrencia competitiva, para la edición de libros correspondientes a 2025","DIRECCIÓN GENERAL DEL LIBRO, DEL CÓMIC Y DE LA LECTURA"
ESTADO,806720,MINISTERIO DE IGUALDAD,02/01/2025,NO,,"Resolución de la Directora del Instituto de las Mujeres, por la que se concede la subvención prevista en el Real Decreto 1183/2024 de fecha 28 de noviembre de 2024, a favor de Federación de Planificación Familiar, SEDRA.",INSTITUTO DE LAS MUJERES
ESTADO,806721,MINISTERIO DE IGUALDAD,02/01/2025,NO,,"Resolución de la Directora del Instituto de las Mujeres, O.A. por la que se concede, la subvención directa prevista en el artículo 13.1.f) del Real Decreto 1183/2024, de 28 de noviembre a favor de la Fundación Calala Fondo de Mujeres",INSTITUTO DE LAS MUJERES
ESTADO,806727,MINISTERIO DE IGUALDAD,02/01/2025,NO,,"Resolución de la Directora del Instituto de las Mujeres, O.A. por la que se concede, la subvención directa prevista en el artículo 13.1.f) del Real Decreto 1183/2024, de 28 de noviembre a favor de la Federación de Mujeres Jóvenes.",INSTITUTO DE LAS MUJERES
ESTADO,806729,MINISTERIO DE IGUALDAD,02/01/2025,NO,,"Resolución de la Directora del Instituto de las Mujeres, O.A. por la que se concede, la subvención directa prevista en el artículo 13.1.f) del Real Decreto 1183/2024, de 28 de noviembre a favor del Centro de Análisis y Programas Sanitarios",INSTITUTO DE LAS MUJERES
ESTADO,806730,MINISTERIO DE IGUALDAD,02/01/2025,NO,,"Resolución de la Directora del Instituto de las Mujeres, O.A. por la que se concede, la subvención directa prevista en el artículo 13.1.f) del Real Decreto 1183/2024, de 28 de noviembre a favor de la Fundación CERMI MUJERES.",INSTITUTO DE LAS MUJERES
ESTADO,806731,MINISTERIO DE IGUALDAD,02/01/2025,NO,,"Resolución de la Directora del Instituto de las Mujeres, O.A. por la que se concede, la subvención directa prevista en el artículo 13.1.f) del Real Decreto 1183/2024, de 28 de noviembre a favor de la Asociación Red de Mujeres Latinoamericanas y del Caribe",INSTITUTO DE LAS MUJERES
ESTADO,806748,MINISTERIO DE IGUALDAD,02/01/2025,NO,,"Resolución de la Directora del Instituto de las Mujeres, por la que se concede la subvención prevista en el Real Decreto 1183/2024 de fecha 28 de noviembre de 2024, a favor de la Asociación de profesorado EL LEGADO DE LAS MUJERES",INSTITUTO DE LAS MUJERES
ESTADO,806751,MINISTERIO DE IGUALDAD,02/01/2025,NO,,"Resolución de la Directora Instituto de las Mujeres, por la que se concede subvención prevista en Real Decreto 1183/2024, 28 de noviembre, por el que se regula concesión directa de subvenciones del Instituto de las Mujeres, a favor de Fundación Mujeres.",INSTITUTO DE LAS MUJERES
ESTADO,806754,MINISTERIO DE IGUALDAD,02/01/2025,NO,,"Resolución Directora del Instituto Mujeres, se concede subvención prevista en Real Decreto 1183/2024, 28 de noviembre, por el que se regula la concesión directa de subvenciones del Instituto de las Mujeres, a favor de la Federación de Mujeres Progresistas",INSTITUTO DE LAS MUJERES
ESTADO,806772,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",02/01/2025,NO,,Convocatoria de ayudas para la formación de profesorado universitario FPU24,SECRETARÍA GENERAL DE UNIVERSIDADES
ESTADO,806778,MINISTERIO DE POLÍTICA TERRITORIAL Y MEMORIA DEMOCRÁTICA,02/01/2025,NO,,"Ttes 2023 Real Decreto 552/2020, de 2 de junio, sobre compensación al transporte marítimo y aéreo de mercancías incluidas en el Anexo I del Tratado de Funcionamiento de la Unión Europea, con origen o destino en las Islas Canarias.",DELEGACIÓN DEL GOBIERNO EN CANARIAS
ESTADO,806782,MINISTERIO DE POLÍTICA TERRITORIAL Y MEMORIA DEMOCRÁTICA,02/01/2025,NO,,"Ttes 2023 Real Decreto 147/2019, de 15 de marzo, sobre compensación al transporte marítimo y aéreo de mercancías no incluidas en el Anexo I del Tratado de Funcionamiento de la Unión Europea, con origen o destino en las Islas Canarias.",DELEGACIÓN DEL GOBIERNO EN CANARIAS
ESTADO,806837,MINISTERIO DE CULTURA,02/01/2025,NO,,"Subvención Directa a la Federación Valenciana de la Industria Musical (FEVIM), R.D.-ley 8/2024, de 28 de noviembre, por el que se adoptan medidas urgentes complementarias frente a los daños causados por la Depresión Aislada en Niveles Altos (DANA)",SUBSECRETARÍA DE CULTURA
