Administración,Código BDNS,Departamento,Fecha de registro,Mecanismo de Recuperación y Resiliencia,Título cooficial,Título de la convocatoria,Órgano
ESTADO,422065,"MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",02/11/2018,NO,,Orden 2 noviembre de 2018 por la que se convocan ayudas para armadores afectados por la paralización temporal de la actividad pesquera debido a la no renovación del Acuerdo de Colaboración en el sector pesquero entre la UE y la República de Guinea-Bissau,SECRETARÍA GENERAL DE PESCA
ESTADO,422099,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",05/11/2018,NO,,SUBVENCIÓN NOMINATIVA A LA OFICINA VIII CENTENARIO DE LA UNIVERSIDAD DE SALAMANCA,SECRETARÍA GENERAL DE UNIVERSIDADES
ESTADO,422110,MINISTERIO DEL INTERIOR,05/11/2018,NO,,ayuda a 6 comisarios de fronteras de Marruecos y Argelia para participar en la Operación Paso del Estrecho (OPE 2018),SUBDIRECCIÓN GENERAL DE GESTIÓN ECONÓMICA Y PATRIMONIAL
ESTADO,422178,MINISTERIO DE HACIENDA,05/11/2018,NO,,RESOLUCIÓN DE LA SE DE HACIENDA POR LA QUE SE REGULA LA CONCESIÓN DE UNA SUBVENCIÓN A LANBIDE-SERVICIO VASCO DE EMPLEO,SECRETARÍA GENERAL DE FINANCIACIÓN AUTONÓMICA Y LOCAL
ESTADO,422286,MINISTERIO DEL INTERIOR,06/11/2018,NO,,Subvención para la financiación de la realización de actividades deportivas.,DIRECCIÓN GENERAL DE LA POLICÍA
ESTADO,422318,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,06/11/2018,NO,,PREMIO NACIONAL DE INGENIERIA CIVIL DEL MINISTERIO DE FOMENTO 2018,SUBSECRETARÍA DE TRANSPORTES Y MOVILIDAD SOSTENIBLE
ESTADO,422510,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",07/11/2018,NO,,Contratos Postdoctorales Amigos del CNIO,FUNDACIÓN CENTRO NACIONAL DE INVESTIGACIONES ONCOLÓGICAS CARLOS III
ESTADO,422512,MINISTERIO DE INDUSTRIA Y TURISMO,07/11/2018,NO,,"Orden de 7 de noviembre de 2018 por la que se convoca, por tramitación anticipada, la concesión de dos becas Fulbright para el curso 2019/2020",SUBSECRETARÍA DE INDUSTRIA Y TURISMO
ESTADO,422523,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,07/11/2018,NO,,"Resol. 06  Noviembre del SEPE, por la que se aprueba por proced. T.A. la convoc. de subv. en rég. de conc comp, para la realiz. de acciones de orient. profes. para el empleo y asist. para el autoempleo, a E. C. sin ánimo de lucro para el año 2019 Melilla",DIRECCIÓN PROVINCIAL DEL SEPE DE MELILLA
ESTADO,422670,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",08/11/2018,NO,,Convocatoria de ayudas públicas del programa FTEC - Spanish Traineeship Programme 2018,"CENTRO DE INVESTIGACIONES ENERGÉTICAS, MEDIOAMBIENTALES Y TECNOLÓGICAS (CIEMAT)"
ESTADO,422689,"MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",08/11/2018,NO,,"Resolución de 8 de noviembre de 2018, del Fondo Español de Garantía Agraria O.A., por la que se convocan las subvenciones a las organizaciones asociadas de distribución, para sufragar los gastos administrativos, de transporte y almacenamiento de los al",FONDO ESPAÑOL DE GARANTÍA AGRARIA
ESTADO,422902,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,09/11/2018,NO,,SUBVENCIONES PARA EL MANTENIMIENTO DE PUESTOS DE TRABAJO EN LOS CENTROS ESPECIALES DE EMPLEO,DIRECCIÓN PROVINCIAL DEL SEPE DE MELILLA
ESTADO,423068,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,12/11/2018,NO,,SUBVENCIONES AL PROGRAMA DE PROMOCIÓN DEL EMPLEO AUTÓNOMO,DIRECCIÓN PROVINCIAL DEL SEPE DE MELILLA
ESTADO,423213,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",12/11/2018,NO,,"Resolución de la Presidencia del Consejo Superior de Deportes, por la que se convocan subvenciones para los gastos de organización de los Campeonatos de España Universitarios realizados en el 2018.",CONSEJO SUPERIOR DE DEPORTES
ESTADO,423330,MINISTERIO DE CULTURA,13/11/2018,NO,,BECA BIBLIOTECA 2018 -2019,FUNDACIÓN LÁZARO GALDIANO
ESTADO,423443,MINISTERIO PARA LA TRANSFORMACIÓN DIGITAL Y DE LA FUNCIÓN PÚBLICA,13/11/2018,NO,,"Resolución de 7 de noviembre de 2018, de la Dirección General de la Entidad Pública Empresarial Red.es, M.P., por la que se convocan las ayudas del Programa Asesores Digitales",ENTIDAD PÚBLICA EMPRESARIAL RED.ES
