Administración,Código BDNS,Departamento,Fecha de registro,Mecanismo de Recuperación y Resiliencia,Título cooficial,Título de la convocatoria,Órgano
OTROS,544824,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,15/01/2021,NO,,RESOLUCIÓN RECTORAL DE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE POR LA QUE SE PUBLICA LA 1ª CONVOCATORIA DEL PROGRAMA DE MOVILIDAD ERASMUS + PARA PERSONAL DOCENTE CURSO 2020/2021,
OTROS,544885,UNIVERSIDAD DE LA RIOJA,15/01/2021,NO,,convocatoria para cubrir un puesto de trabajo mediante contratación laboral temporal de un investigador con cargo al proyecto de referencia RTC-2017-6640-7 titulado: “HOLMS: Técnicas Avanzadas de Análisis de Imágenes para Categorización y Extracción de In,
OTROS,544934,UNIVERSIDAD DE CASTILLA-LA MANCHA,18/01/2021,NO,,Convocatoria de becas de colaboración para prácticas de laboratorio. Facultad de Comunicación de la Universidad de Castilla-La Mancha. Curso Académico 2020/2021,
OTROS,544958,UNIVERSIDAD DE ALCALÁ,18/01/2021,NO,,Convocatoria 2021 de Ayudas para la Extensión Internacional de Patentes por el Procedimiento de PCT,
OTROS,544959,UNIVERSIDAD DE ALCALÁ,18/01/2021,NO,,Convocatoria 2021 de Premios de la Universidad de Alcalá a la Mejor Patente Nacional,
OTROS,544960,UNIVERSIDAD JAUME I DE CASTELLÓN,18/01/2021,NO,,"Beca de iniciació a la investigación, Proyecto 19I544 «FORMACIÓ DE PROFESSORAT AMB APRENENTATGE-SERVEI A L¿ERA DIGITAL: IMPACTE SOCIAL I EVOLUCIÓ TECNOLÒGICA» - Director: Òscar Chiva Bartoll",
OTROS,544969,UNIVERSIDAD JAUME I DE CASTELLÓN,18/01/2021,NO,,"Beca de iniciación a la investigación (Proyecto 19I580 «EL DESARROLLO DEL SISTEMA RELAXIN3-RXFP3 Y SU INTERACCIÓN CON LA OXITOCINA EN EL PROCESO DE RECONOCIMIENTO SOCIAL») ¿ Director: Francisco Olucha Bordonau, Unidad Predepartamental de Medicina",
OTROS,544980,UNIVERSIDAD JAUME I DE CASTELLÓN,18/01/2021,NO,,"Beca de iniciación a la investigación (Proyecto 19I561 «DESARROLLO DE RUTAS FOTOELECTROCATALÍTICAS PARA LA SÍNTESIS DE PRODUCTOS DE ALTO VALOR AÑADIDO (FOTOSIN)») – Directora: Elena Mas Marzá, Departamento de Física",
OTROS,545031,UNIVERSIDAD DE CASTILLA-LA MANCHA,18/01/2021,NO,,Convocatoria de una beca de formación. Facultad de Comunicación de la Universidad de Castilla-La Mancha. Ejercicio 2021.,
OTROS,545076,UNIVERSIDAD DE CASTILLA-LA MANCHA,18/01/2021,NO,,Convocatoria de dos becas de colaboración en laboratorios y sitio web. Escuela Politécnica de Cuenca de la Universidad de Castilla-La Mancha. Ejercicio 2021,
OTROS,545262,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,19/01/2021,NO,,"¿AYUDAS Ve2UPV-Santander¿, Convocatoria 2021",
OTROS,545263,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,19/01/2021,NO,,Premios TFG/TFM Catedra Planeta y Desarrollo Sostenible,
OTROS,545264,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,19/01/2021,NO,,Convocatoria Prácticas Formativas IVACE 2021,
OTROS,545294,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,20/01/2021,NO,,40 Becas de ayuda a matrícula 2020-2021. Cátedra Consum,
OTROS,545317,UNIVERSIDAD DE CASTILLA-LA MANCHA,20/01/2021,NO,,Convocatoria para la financiación de actividades de investigación dirigidas a grupos en el marco del Plan Propio de Investigación de la Universidad de Castilla-La Mancha.,
OTROS,545447,SIERRA OESTE - ASOCIACIÓN PARA EL DESARROLLO INTEGRAL DE LA SIERRA OESTE DE MADRID,20/01/2021,NO,,"Convocatoria 1/2021, Ayudas LEADER, para inversiones en la Sierra Oeste de Madrid",
OTROS,545489,SIERRA OESTE - ASOCIACIÓN PARA EL DESARROLLO INTEGRAL DE LA SIERRA OESTE DE MADRID,20/01/2021,NO,,"Convocatoria 1/2021, Ayudas LEADER, para autoempleo parados en la Sierra Oeste de Madrid",
OTROS,545490,CONSORCI D'OSONA DE SERVEIS SOCIALS,20/01/2021,NO,Ajuts d'Urgència Social 2021,Ayudas de Urgencia Social 2021,
OTROS,545666,UNIVERSIDAD DE CASTILLA-LA MANCHA,21/01/2021,NO,,Convocatoria de beca de colaboración para la realización de tareas de apoyo informático en la Unidad de Educación Médica y al Decanato de la Facultad de Medicina de Albacete de la Universidad de Castilla-La Mancha. Año 2021,
OTROS,545790,UNIVERSIDAD DE CASTILLA-LA MANCHA,22/01/2021,NO,,Convocatoria de beca de colaboración para el soporte técnico en las imagen digital y redes sociales de la Escuela Superior de Informática de Ciudad Real año 2021 (ESI),
OTROS,545975,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),25/01/2021,NO,Premis Aprendre anglès per als estudiants dels graus del campus d¿Ontinyent del curs 2019-2020,Premios Aprendre anglès para los estudiantes de los grados del campus d¿Ontinyent del curso 2019-2020,
OTROS,546013,UNIVERSIDAD DE BURGOS,25/01/2021,NO,,"CONVOCATORIA ERASMUS+, Estudiantes para Prácticas en Empresas (SMP) 2020",
OTROS,546120,UNIVERSIDAD DE CASTILLA-LA MANCHA,25/01/2021,NO,,"convocatoria del concurso de cortos de Escuela Técnica Superior de Ingeniería Industrial de Ciudad Real de la Universidad de Castilla-La Mancha, ETSII-UCLM, 25 ANIVERSARIO (VIDINDUS25). CURSO 2020/2021",
OTROS,546122,UNIVERSIDAD DE CASTILLA-LA MANCHA,25/01/2021,NO,,"Convocatoria del concurso de fotografía de Escuela Técnica Superior de Ingeniería Industrial de Ciudad Real de la Universidad de Castilla-La Mancha, ETSII-UCLM, 25 ANIVERSARIO (FOTINDUS25). Curso 2020/2021.",
OTROS,546153,UNIVERSIDAD JAUME I DE CASTELLÓN,26/01/2021,NO,,"Beca de iniciación a la investigación, Proyecto 20I433 «SIMBAAD: SISTEMA INTEGRADO DE MONITORIZACIÓN Y BÚSQUEDA DE AMENAZAS ACUÁTICAS PARA DEFENSA» - Director: Pedro J. Sanz Valero",
OTROS,546167,UNIVERSIDAD JAUME I DE CASTELLÓN,26/01/2021,NO,,"Beca de iniciación a la investigación, Proyecto 20I305 «COVID-19 Y MOVILIDADES EN TERRITORIOS TURÍSTICOS: CAMBIOS DE PAUTAS Y SU EFECTO SOBRE LA SALUD FÍSICA Y MENTAL DE VISITANTES Y RESIDENTES» - Director: Sergio Trilles Oliver",
OTROS,546203,CANAL DE ISABEL II,26/01/2021,NO,,Subvención directa para limpieza de los márgenes del embalse de El Atazar,
OTROS,546286,UNIVERSIDAD DE CASTILLA-LA MANCHA,26/01/2021,NO,,"Convocatoria de beca de colaboración para tareas de apoyo en la difusión de la Facultad de Trabajo Social en las redes sociales. Facultad de Trabajo Social de Cuenca, Universidad de Castilla-La Mancha. Curso académico 2020-2021",
OTROS,546291,UNIVERSIDAD DE CASTILLA-LA MANCHA,26/01/2021,NO,,Convocatoria de beca de colaboración para tareas de apoyo al Prácticum. Facultad de Trabajo Social de Cuenca de la Universidad de Castilla-La Mancha. Curso académico 2020-2021,
OTROS,546448,UNIVERSIDAD JAUME I DE CASTELLÓN,27/01/2021,NO,,Convocatoria de las distinciones y premios a la excelencia académica del estudiantado de la Universitat Jaume I para el curso 19/20,
OTROS,546499,UNIVERSIDAD DE CASTILLA-LA MANCHA,27/01/2021,NO,,DESIERTA Convocatoria de ayuda parcial de matrícula para estudiantes del grupo 2 del Título Propio de Especialista en fisioterapia conservadora e invasiva del síndrome de dolor miofascial y de la fibromialgia Ed. XXVIII. Curso académico (2020/21),
OTROS,546521,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,27/01/2021,NO,,"Resolución  del Rector de la UPV, convoca Premios a Proyectos de Investigación sobre Agua, Cambio Climático y Desarrollo Sostenible dirigida a estudiantes de ESO, Bachillerato y Ciclos Formativos de la Comunidad Valenciana",
OTROS,546633,CÁMARA DE COMERCIO DE BADAJOZ,28/01/2021,NO,Convocatoria Programa InnoCámaras 2021-Cámara Badajoz,Convocatoria Programa InnoCámaras 2021-Cámara Badajoz,
OTROS,546645,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),28/01/2021,NO,"Ajudes a l'estudi per a l'alumnat guanyador de la fase local de l'Olimpíada de Valencià de la Universitat de València, curs 2020-2021","Ayudas al estudio  para el alumnado ganador de la fase local de la Olimpiada de Valenciano de la Universitat de València, curso 2020-2021",
OTROS,546671,CÁMARA DE COMERCIO DE BADAJOZ,28/01/2021,NO,Convocatoria Programa Competitividad Turística 2021-Cámara Badajoz,Convocatoria Programa Competitividad Turística 2021-Cámara Badajoz,
OTROS,546840,UNIVERSIDAD DE LA LAGUNA,28/01/2021,NO,,"RESOLUCIÓN CONJUNTA DE LA GERENCIA Y DEL VICERRECTORADO DE ESTUDIANTES, EMPLEABILIDAD Y CAMPUS GUAJARA, POR LA QUE SE CONVOCAN AYUDAS DESTINADAS A ALUMNADO DE LA UNIVERSIDAD DE LA LAGUNA CON ASIGNATURAS EN 2ª, 3ª Y 4ª MATRÍCULA EN EL CURSO ACADÉMICO 2020-",
OTROS,546903,UNIVERSIDAD JAUME I DE CASTELLÓN,29/01/2021,NO,,"Beca de iniciación a la investigación, Proyecto 20I483 «EVALUACIÓN PARA EL PRONÓSTICO DE DETERIORO COGNITIVO LEVE EN LAS PERSONAS MAYORES Y SOBRECARGA EN LAS PERSONAS CUIDADORAS A TRAVÉS DE LAS TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACI",
OTROS,546911,UNIVERSIDAD JAUME I DE CASTELLÓN,29/01/2021,NO,,"Beca de iniciación a la investigación, Proyecto 20I461 «EFICACIA SOSTENIBLE DE INTERVENCIONES PSICOLÓGICAS POSITIVAS BASADAS EN MINDFULNESS Y FORTALEZAS, Y SU ADAPTACIÓN EN FUNCIÓN DEL TAMAÑO ORGANIZACIONAL» - Directoras: Marisa Salanov",
OTROS,546994,UNIVERSIDAD DE CÁDIZ,29/01/2021,NO,,"RESOLUCIÓN RECTOR UNIVERSIDAD CÁDIZ, POR LA QUE SE CONCEDE UNA SUBVENCIÓN DIRECTA DE CARÁCTER EXCEPCIONAL AL CONSORCIO DE BIBLIOTECAS UNIVERSITARIAS DE ANDALUCÍA, PARA EL DESARROLLO DE REPOSITORIOS INFORMÁTICOS DE LAS UNIVERSIDADES PÚBLICAS DE ANDALUCÍA",
OTROS,547096,UNIVERSIDAD JAUME I DE CASTELLÓN,01/02/2021,NO,,"Beca de iniciación a la investigación, Proyecto 20I478 «SUCRE: ECOSISTEMA PARA LA EDUCACIÓN COMPUTACIONAL Y EL FOMENTO DE LAS DISCIPLINAS CTIM» - Director: Sergio Trilles Oliver",
OTROS,547102,UNIVERSIDAD JAUME I DE CASTELLÓN,01/02/2021,NO,,"Beca de iniciación a la investigación, Proyecto 20I453 «DESARROLLO PROFESIONAL E INICIACIÓN DOCENTE EN LA UNIVERSIDAD: POLÍTICAS, COMPETENCIAS DOCENTES Y RETOS PARA UN MUNDO DIGITAL» - Directores: Francesc Marc Esteve Mon y Lucía Sánchez-Tarazaga",
OTROS,547131,CONSORCI DE L'ESPAI NATURAL DE LES GUILLERIES-SAVASSONA,01/02/2021,NO,"Any 2021, convocatòria de subvencions dins l'àmbit de l'Espai Natural de les Guilleries Savassona","Año 2021, convocatoria de subvenciones en el ámbito de l'Espai Natural de les Guilleries Savassona",
OTROS,547308,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,02/02/2021,NO,,RESOLUCIÓN RECTORAL DE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE POR LA QUE SE PUBLICA LA 1.ª CONVOCATORIA DEL PROGRAMA DE MOVILIDAD ERASMUS + PARA PERSONAL DE ADMINISTRACIÓN Y SERVICIOS. CURSO 2020/2021.,
OTROS,547400,UNIVERSIDAD DE ALCALÁ,02/02/2021,NO,,Convocatoria de Ayudas Beatriz Galindo financiada en el Marco del Convenio entre la Comunidad de Madrid y la Universidad de Alcalá,
OTROS,547407,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,02/02/2021,NO,,8ª Convocatoria Premios Diseño Catedra Stadler,
OTROS,547408,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,02/02/2021,NO,,Premios Monográficos TFG-TFM 20-21. Cátedra Stadler,
OTROS,547409,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,02/02/2021,NO,,Convocatoria 15 becas de ayuda a matrícula en la III edición del MÁSTER EN STARTUP ADMINISTRATION (MSA) UPV,
OTROS,547414,UNIVERSIDAD DE ALCALÁ,03/02/2021,NO,,Convocatoria de Ayudas para la Organización de Congresos 2021,
OTROS,547421,UNIVERSIDAD DE ALCALÁ,03/02/2021,NO,,Convocatoria Exprés de Ayudas para la Realización de Proyectos de Investigación relacionados con la Enfermedad COVID-19 - 2021,
OTROS,547427,UNIVERSIDAD JAUME I DE CASTELLÓN,03/02/2021,NO,,Subvención nominativa Fundació General Universitat Jaume I,
OTROS,547437,UNIVERSIDAD DE ALCALÁ,03/02/2021,NO,,Convocatoria de Ayudas para la realización de Proyectos de Investigación UAH 2021,
OTROS,547461,UNIVERSIDAD DE ALICANTE,03/02/2021,NO,,CONVOCATORIA DE LA UNIVERSIDAD DE ALICANTE EN  RÉGIMEN  DE  CONCURRENCIA  COMPETITIVA  PARA  LA  REALIZACIÓN  DE  UNAS PRÁCTICAS   BECADAS   EN   EL   INSTITUTO UNIVERSITARIO DE  INVESTIGACIÓN  EN  ARQUEOLOGÍA  Y  PATRIMONIO HISTÓRICO (INAPH)  DE  LA  UNI,
OTROS,547467,UNIVERSIDAD DE ALICANTE,03/02/2021,NO,,"CONVOCATORIA  DE  AYUDAS  ECONÓMICAS  PARA  ESTUDIANTES  DE LA FACULTAD DE CIENCIAS: EXCELENCIA ACADÉMICA Y REALIZACIÓN DE ESTANCIAS DE MOVILIDAD PARA CURSAR  ESTUDIOS, PRÁCTICAS EXTERNAS CURRICULARES O TFG/TFM  EN  EMPRESA/INSTITUCIÓN  EN  ÁMBITO  NACION",
OTROS,547469,UNIVERSIDAD DE ALICANTE,03/02/2021,NO,,MANGA: MANAGEMENT GAME,
OTROS,547474,UNIVERSIDAD DE ALICANTE,03/02/2021,NO,,CONVOCATORIA  DE SELECCIÓN  DE  ESTUDIANTES  PARA  EL  PROGRAMA  DE  DOBLE  GRADO  INTERNACIONAL  DE  LA  FACULTAD  DE  DERECHO  CON  LA  UNIVERSIDADE  DO  VALE  DO  ITAJAÍ DURANTE EL CURSO ACADÉMICO 2021-22,
OTROS,547477,UNIVERSIDAD DE ALICANTE,03/02/2021,NO,,CONVOCATORIA DE SELECCIÓN DE ESTUDIANTES PARA EL PROGRAMA DE DOBLE GRADO INTERNACIONAL EN TURISMO DE LA FACULTAD DE FILOSOFÍA Y LETRA  CON LA  UNIVERSIDAD DO VALE DO ITAJAÍ PARA EL CURSO ACADÉMICO 2021-22,
OTROS,547479,UNIVERSIDAD DE CASTILLA-LA MANCHA,03/02/2021,NO,,Convocatoria de estancias en universidades y centros de investigación en el extranjero para el año 2021 en el ámbito del Plan Propio de Investigación,
OTROS,547487,UNIVERSIDAD DE CASTILLA-LA MANCHA,03/02/2021,NO,,DESIERTA Convocatoria de ayudas directas para la publicación de artículos en revistas de científicas. Facultad de Fisioterapia y Enfermería de Toledo. 2021,
OTROS,547499,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,03/02/2021,NO,,RESOLUCIÓN RECTORAL DE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE POR LA QUE SE CONVOCA EL PROGRAMA DE MOVILIDAD INTERNACIONAL ERASMUS + CON PAÍSES ASOCIADOS (KA107) PARA EL CURSO 2020/2021.,
OTROS,547522,UNIVERSIDAD DE ALCALÁ,03/02/2021,NO,,Convocatoria de Ayudas para la Preparación de Proyectos Europeos 2021,
OTROS,547677,UNIVERSIDAD JAUME I DE CASTELLÓN,04/02/2021,NO,,Beca de colaboración para analizar el problema del tiempo de respuesta y la eficacia en la prevención de riesgos laborales(id 724/1),
OTROS,547740,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,04/02/2021,NO,,RESOLUCIÓN RECTORAL DE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE POR LA QUE SE CONVOCA EL PROGRAMA DE MOVILIDAD INTERNACIONAL ERASMUS + CON PAÍSES ASOCIADOS (KA107) PARA EL AÑO 2021.,
OTROS,547914,UNIVERSIDAD JAUME I DE CASTELLÓN,05/02/2021,NO,,"Beca de iniciación a la investigación, Proyecto 20I470 «SUPRAMOLECULAR SOFT MATERIALS AS BIOMIMETIC MEMBRANE-LESS ORGANELLES (SUPRABIOGEL)» - Directora: Beatriu Escuder Gil",
OTROS,547918,UNIVERSIDAD JAUME I DE CASTELLÓN,05/02/2021,NO,,"Beca de iniciación a la investigación, Proyecto 19I552 «EVALUACIÓN TRANSVERSAL JUDICIAL Y PSICOLÓGICA SOBRE LA VIOLENCIA-FILIOPARENTAL» - Directora: Keren Cuervo Gómez",
OTROS,547932,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),05/02/2021,NO,"Ajudes econòmiques per a la matrícula dels estudiants i les estudiantes que cursen o hagen cursat activitats de Nau Gran en Transició dins el programa La Nau Gran de la Universitat de Valencia, curs 2020-2021","Ayudas económicas para matrícula de los y las estudiantes que cursen o hayan cursado actividades de Nau gran en Transició en el programa La Nau Gran de la Universitat de València, curso 2020-2021",
OTROS,547952,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),05/02/2021,NO,Ajudes per a la col·laboración en la investigació per a estudiants de la Universitat de València. Curs 2020-2021,Ayudas para la colaboración en la investigación para estudiantes de la Universitat de València. Curso 2020-2021,
OTROS,547976,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),05/02/2021,NO,"Ajudes a l¿estudi de la Universitat de València per a l¿alumnat guanyador de la Fase Local de l¿Olimpíada d¿Economia,  curs acadèmic 2020-2021","Ayudas al estudio de la Universitat de València para el alumnado ganador de la Fase Local de la Olimpiada de Economía, curso académico 2020-2021",
OTROS,547979,UNIVERSIDAD DE CASTILLA-LA MANCHA,05/02/2021,NO,,Convocatoria de los premios a los mejores Trabajos de Fin de Grado y Trabajos de Fin de Máster de la Facultad de Ciencias Sociales de Talavera de la Reina de la Universidad De Castilla-La Mancha. curso académico 2020-2021,
OTROS,548026,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,08/02/2021,NO,,RESOLUCIÓN RECTORAL DE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE POR LA QUE SE CONVOCA EL PROGRAMA DE MOVILIDAD INTERNACIONAL ERASMUS + CON PAÍSES ASOCIADOS (KA107) PARA EL AÑO 2021,
OTROS,548027,UNIVERSIDAD JAUME I DE CASTELLÓN,08/02/2021,NO,,Convocatoria de ayudas para el fomento del asociacionismo y la participación entre la comunidad universitaria 2021.,
OTROS,548154,CÁMARA DE COMERCIO DE SEVILLA,08/02/2021,NO,,"Convocatoria PIP 2021 Misión Comercial Online Argentina, Bolivia, Paraguay y Uruguay para empresas de Sevilla.",
OTROS,548194,UNIVERSIDAD JAUME I DE CASTELLÓN,08/02/2021,NO,,Convocatoria de ayudas a proyectos desarrollados por asociaciones o grupos de estudiantes de interés institucional para la Universitat Jaume I 2021,
OTROS,548244,UNIVERSIDAD JAUME I DE CASTELLÓN,09/02/2021,NO,,Ayudas de matrícula para estudiantado del Grado en Maestro o Maestra que supere las pruebas de acreditación CIEACOVA de nivel C1 de catalan enero 2021,
OTROS,548274,UNIVERSIDAD JAUME I DE CASTELLÓN,09/02/2021,NO,,"Beca de iniciación a la investigación, Proyecto 20I486 «La traducción literaria automática. Análisis comparativo de un corpus de traducciones humanas y automáticas basado en el corpus COVALT (Beca 1)» - Director: Josep Marco Borillo",
OTROS,548276,UNIVERSIDAD JAUME I DE CASTELLÓN,09/02/2021,NO,,Ayudas de matrícula para estudiantado del Grado en Maestro o Maestra que supere las pruebas de acreditación CertAcles de nivel B1 de inglés diciembre 2020,
OTROS,548281,UNIVERSIDAD JAUME I DE CASTELLÓN,09/02/2021,NO,,"Beca de iniciación a la investigación, Proyecto 20I486 «La traducción literaria automática. Análisis comparativo de un corpus de traducciones humanas y automáticas basado en el corpus COVALT (Beca 2)» - Director: Josep Marco Borillo",
OTROS,548303,UNIVERSIDAD DE VALLADOLID,09/02/2021,NO,,CONVOCATORIA DEL PROGRAMA DE BECAS IBEROAMÉRICA + ASIA/UNIVERSIDAD DE VALLADOLID – BANCO SANTANDER CURSO ACADÉMICO 2021-2022,
OTROS,548306,UNIVERSIDAD DE VALLADOLID,09/02/2021,NO,,CONVOCATORIA DEL PROGRAMA DE BECAS STEM WOMEN UVA-SANTANDER IBEROAMÉRICA+ASIA CURSO ACADÉMICO 2021-2022,
OTROS,548313,UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL),09/02/2021,NO,III  Premi del Club de Mentors de la Facultat d¿ Economia,III Premio del Club de Mentores de la Facultat d' Economía,
OTROS,548368,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,09/02/2021,NO,,Ayudas Acción Social Causa Sobrevenida 2021,
OTROS,548369,UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE,09/02/2021,NO,,RESOLUCIÓN RECTORAL DE LA UNIVERSIDAD MIGUEL HERNÁNDEZ DE ELCHE POR LA QUE SE CONVOCAN LAS BECAS EN EL MARCO DEL PROGRAMA DE ATENCIÓN AL ESTUDIANTE Y ORIENTACIÓN UNIVERSITARIA EN VIRTUD DEL ACUERDO DE COLABORACIÓN ENTRE LA DELEGACIÓN DE ESTUDIANTES Y EL V,
OTROS,548398,UNIVERSIDAD DE CASTILLA-LA MANCHA,09/02/2021,NO,,Convocatoria de beca de colaboración para el apoyo a las actividades técnicas de generación contenido para la Facultad de Ciencias Sociales de Talavera de la Reina. 2021,
OTROS,548413,UNIVERSIDAD DE CASTILLA-LA MANCHA,10/02/2021,NO,,"Convocatoria de tres becas de formación. Doctorado “Investigación en Humanidades, Artes y Educación”. Facultad de Educación de Cuenca. Universidad de Castilla-La Mancha.",
OTROS,548433,UNIVERSIDAD DE CASTILLA-LA MANCHA,10/02/2021,NO,,Convocatoria de ayudas total de matrícula para estudiantes del grupo 2 del título propio de Especialista en Fisioterapia Respiratoria. Curso académico 2020/21. Universidad de Castilla-La Mancha,
OTROS,548437,UNIVERSIDAD JAUME I DE CASTELLÓN,10/02/2021,NO,,Subvención nominativa Fundació Càtedra Enric Soler i Godes,
OTROS,548443,UNIVERSIDAD DE CASTILLA-LA MANCHA,10/02/2021,NO,,DESIERTA Convocatoria de ayudas de matrícula para estudiantes del grupo 2 del título propio de Especialista en Fisioterapia Respiratoria. Curso académico 2020/21. Universidad de Castilla-La Mancha,
