Administración,Código BDNS,Departamento,Fecha de registro,Mecanismo de Recuperación y Resiliencia,Título cooficial,Título de la convocatoria,Órgano
ESTADO,300628,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,13/01/2016,NO,,"Subvenciones para la realización de proyectos de investigación científica en la Red de PPNN, para el año 2013",ORGANISMO AUTÓNOMO PARQUES NACIONALES
ESTADO,300630,"MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",13/01/2016,NO,,"CONVENIO MAGRAMA-COOPERATIVAS AGRO-ALIMENTARIAS DE ESPAÑA, U. DE COOP.",DIRECCIÓN GENERAL DE ALIMENTACIÓN
ESTADO,300632,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,13/01/2016,NO,,"Convocatoria ordinaria 2015 de asignación de recursos: AccionesTransversales, Sectoriales y Directas.",FUNDACIÓN ESTATAL PARA LA PREVENCIÓN DE RIESGOS LABORALES F.S.P.
ESTADO,300640,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,14/01/2016,NO,,Subvención nominativa al Comite de Grandes Presas Ley PGE 2016,CONFEDERACIÓN HIDROGRÁFICA DEL JÚCAR
ESTADO,300642,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",14/01/2016,NO,,"Orden ECC/310/2015, de 18 de febrero, por la que se convocan para el año 2015 los Premios Nacionales de Comercio Interior",DIRECCIÓN GENERAL DE POLÍTICA COMERCIAL
ESTADO,300643,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,14/01/2016,NO,,"Subvencion nominativa al SEMYDE, Ley PGE 2016",CONFEDERACIÓN HIDROGRÁFICA DEL JÚCAR
ESTADO,300676,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",19/01/2016,NO,,"Resolución de 18 de enero de 2016, del Centro para el Desarrollo Tecnológico Industrial, de concesión directa de ayudas a los proyectos aprobados con participación española seleccionados en la cuarta y quinta convocatoria del Programa Eurostars-2",CENTRO PARA EL DESARROLLO TECNOLÓGICO Y LA INNOVACIÓN E.P.E
ESTADO,300679,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",19/01/2016,NO,,SUBVENCION PARA FINANCIAR MEDIDAS DE APOYO INSTITUCIONAL A LOS SINDICATOS DE LA MESA SECTORIAL DE UNIVERSIDADES,SECRETARÍA GENERAL DE UNIVERSIDADES
ESTADO,300681,"MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",19/01/2016,NO,,"Orden AAA/1537/2015, de 28 de julio, establece bases reguladoras y convoca la concesión de subvenciones públicas destinadas a la obtención de avales de SAECA por titulares de explotaciones ganaderas que garanticen préstamos para financiar sus explotacione","SUBSECRETARÍA DE AGRICULTURA, PESCA Y ALIMENTACIÓN"
ESTADO,300682,"MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",19/01/2016,NO,,"Orden AAA/1195/2015, de 18 de junio, establece bases reguladoras y convoca subvenciones públicas destinadas a la obtención de avales de SAECA por titulares de explotaciones agrarias que garanticen préstamos para financiar sus explotaciones.","SUBSECRETARÍA DE AGRICULTURA, PESCA Y ALIMENTACIÓN"
ESTADO,300687,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",20/01/2016,NO,,Subvención para la Fundación Internacional Unión Europea-América Latina y Caribe - Ley de Presupuestos Generales del Estado para 2015,SECRETARÍA DE ESTADO PARA IBEROAMÉRICA Y EL CARIBE Y EL ESPAÑOL EN EL MUNDO
ESTADO,300689,"MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",20/01/2016,NO,,"Orden AAA/374/2015, de 4 de marzo, por la que se establecen las bases reguladoras y convocatoria de medidas de apoyo a las explotaciones con plantaciones de almendro afectadas por la sequía.","SUBSECRETARÍA DE AGRICULTURA, PESCA Y ALIMENTACIÓN"
ESTADO,300692,MINISTERIO DE HACIENDA,20/01/2016,NO,,Incentivos Regionales para la corrección de los desequilibrios económicos interterritoriales,DIRECCIÓN GENERAL DE FONDOS EUROPEOS
ESTADO,300696,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,20/01/2016,NO,,"Subvenciones para la realización de proyectos de investigación científica en la Red de PPNN, para el año 2014",ORGANISMO AUTÓNOMO PARQUES NACIONALES
ESTADO,300699,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,20/01/2016,NO,,"Subvenciones para la realización de proyectos de investigación científica en la Red de PPNN, para el año 2015",ORGANISMO AUTÓNOMO PARQUES NACIONALES
ESTADO,300701,MINISTERIO DE POLÍTICA TERRITORIAL Y MEMORIA DEMOCRÁTICA,20/01/2016,NO,,"Real Decreto 362/2009, de 20 de marzo, sobre compensación al transporte marítimo y aéreo de mercancías no incluidas en el anexo I del Tratado Constitutivo de la Comunidad Europea, con origen o destino en las Islas Canarias.",DELEGACIÓN DEL GOBIERNO EN CANARIAS
ESTADO,300702,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",20/01/2016,NO,,EDSC del año,FUNDACIÓN ICO
ESTADO,300704,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",20/01/2016,NO,,EDSC del año,FUNDACIÓN ICO
ESTADO,300717,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",22/01/2016,NO,,Ley de Presupuestos Generales del Estado para 2016 - Aportación Facilidad Financiera Internacional para la Inmunización,SECRETARÍA DE ESTADO DE COOPERACIÓN INTERNACIONAL
ESTADO,300721,MINISTERIO DE CULTURA,22/01/2016,NO,,"Resolución de 21 de enero de 2016 de la Secretaría de Estado de Cultura, por la que se convocan las ayudas para la acción y la promoción cultural correspondientes al año 2016.",DIRECCIÓN GENERAL DE DERECHOS CULTURALES
ESTADO,300722,MINISTERIO DE JUVENTUD E INFANCIA,22/01/2016,NO,,"Resolución de 22 de enero de 2016, del Instituto de la Juventud, por la que se convoca la concesión de ayudas para la realización de actividades financiadas por la Comisión Europea en el capítulo de Juventud del Programa de acción comunitario «Erasmus+».",INSTITUTO DE LA JUVENTUD
ESTADO,300732,MINISTERIO DE INDUSTRIA Y TURISMO,25/01/2016,NO,,"Resolución de 16 de noviembre de 2010, de la Secretaría General de Industria, por la que se convoca la concesión de ayudas para actuaciones de reindustrialización en el año 2011.",DIRECCIÓN GENERAL DE ESTRATEGIA INDUSTRIAL Y DE LA PEQUEÑA Y MEDIANA EMPRESA
ESTADO,300733,MINISTERIO DE DEFENSA,25/01/2016,NO,,"Resolucion 4CO/05450/2009, de 3 de abril, por la que se convoca la concesion de ayudas economicas para el acceso a la propiedad de vivienda de los miembros de las fuerzas armadas, durante el año 2009.","INSTITUTO DE VIVIENDA, INFRAESTRUCTURA Y EQUIPAMIENTO DE LA DEFENSA"
ESTADO,300741,MINISTERIO DE HACIENDA,26/01/2016,NO,,SUBVENCIÓN NOMINATIVA A LA COMUNIDAD AUTÓNOMA DE CANTABRIA LEY PGE 2015,SECRETARÍA GENERAL DE FINANCIACIÓN AUTONÓMICA Y LOCAL
ESTADO,300743,MINISTERIO DE HACIENDA,26/01/2016,NO,,SUBVENCIÓN NOMINATIVA A LA COMUNIDAD AUTÓNOMA DE GALICIA LEY PGE 2015,SECRETARÍA GENERAL DE FINANCIACIÓN AUTONÓMICA Y LOCAL
ESTADO,300744,MINISTERIO DE HACIENDA,26/01/2016,NO,,SUBVENCIÓN NOMINATIVA A LA COMUNIDAD AUTÓNOMA DE CANARIAS PGE 2015,SECRETARÍA GENERAL DE FINANCIACIÓN AUTONÓMICA Y LOCAL
ESTADO,300745,MINISTERIO DE HACIENDA,26/01/2016,NO,,SUBVENCIÓN NOMINATIVA A LA COMUNIDAD AUTÓNOMA DE GALICIA DA 8ª RDL 17/2014,SECRETARÍA GENERAL DE FINANCIACIÓN AUTONÓMICA Y LOCAL
ESTADO,300746,MINISTERIO DE HACIENDA,26/01/2016,NO,,SUBVENCIÓN NOMINATIVA A LA COMUNIDAD AUTÓNOMA DE LA RIOJA PARA FINANCIAR INVERSIONES EN INFRAESTRUCTURAS SANITARIAS LEY PGE 2015,SECRETARÍA GENERAL DE FINANCIACIÓN AUTONÓMICA Y LOCAL
ESTADO,300748,MINISTERIO DE IGUALDAD,26/01/2016,NO,,"Resolución de 25 de febrero de 2015, de la Secretaría de Estado de Servicios Sociales e Igualdad, por la que se convocan subvenciones destinadas a proyectos de atención a mujeres y niñas víctimas de trata de seres humanos con fines de explotación sexual y",DELEGACIÓN DEL GOBIERNO CONTRA LA VIOLENCIA DE GÉNERO
ESTADO,300749,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",26/01/2016,NO,,EDSC del año,FUNDACIÓN ICO
ESTADO,300750,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",26/01/2016,NO,,EDSC del año,FUNDACIÓN ICO
ESTADO,300751,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",26/01/2016,NO,,FOMENTO DE LA CULTURA CIENTÍFICA Y DE LA INNOVACIÓN 2014,FUNDACIÓN ESPAÑOLA PARA LA CIENCIA Y LA TECNOLOGÍA
ESTADO,300752,MINISTERIO DE HACIENDA,26/01/2016,NO,,SUBVENCIÓN NOMINATIVA A LA COMUNIDAD AUTÓNOMA DE LA RIOJA DA 8ª RDL 17/2014,SECRETARÍA GENERAL DE FINANCIACIÓN AUTONÓMICA Y LOCAL
ESTADO,300753,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",26/01/2016,NO,,EDSC del año,FUNDACIÓN ICO
ESTADO,300755,MINISTERIO DE HACIENDA,26/01/2016,NO,,SUBVENCIÓN NOMINATIVA A LA COMUNIDAD DE CASTILLA Y LEÓN DA 8ª RDL 17/2014,SECRETARÍA GENERAL DE FINANCIACIÓN AUTONÓMICA Y LOCAL
ESTADO,300756,MINISTERIO DE HACIENDA,26/01/2016,NO,,SUBVENCIÓN NOMINATIVA A LA COMUNIDAD AUTÓNOMA DE EXTREMADURA LEY PGE 2015,SECRETARÍA GENERAL DE FINANCIACIÓN AUTONÓMICA Y LOCAL
ESTADO,300761,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,27/01/2016,NO,,"Resolución de 20 de mayo de 2015, de la Dirección General del Trabajo Autónomo, de la Economía Social y de la Responsabilidad Social de las Empresas",DIRECCIÓN GENERAL DEL TRABAJO AUTÓNOMO
ESTADO,300772,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",27/01/2016,NO,,"Resolución de 22 de Diciembre de 2015, de la Secretaría de Estado de Educación, Formación Profesional y Universidades, por la que se convocan los Premios Nacionales eTwinning 2016, en las enseñanzas oficiales no universitarias.",DIRECCIÓN GENERAL DE EVALUACIÓN Y COOPERACIÓN TERRITORIAL
ESTADO,300774,"MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",27/01/2016,NO,,"Resolución de 27 de enero del 2016, del Fondo Español de Garantía Agraria, por la que se convocan subvenciones para la realización de proyectos de investigación aplicada en el sector apícola y sus productos dentro del Programa Nacional de Medidas de Ayuda",FONDO ESPAÑOL DE GARANTÍA AGRARIA
ESTADO,300789,MINISTERIO DE CULTURA,28/01/2016,NO,,"Resolución de 27 de enero de 2016, de la Secretaría de Estado de Cultura, por la que se convoca el programa de ayudas Hispanex para personas físicas en el ámbito universitario extranjero para la promoción exterior de la lengua y cultura españolas",DIRECCIÓN GENERAL DE DERECHOS CULTURALES
ESTADO,300794,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,28/01/2016,NO,,SUBVENCION NOMINATIVA A LA DIPUTACION PROVINCIAL DE CUENCA PARA EL PAGO DEL IBI DEL EMBALSE DE ALARCON,DIRECCIÓN GENERAL DEL AGUA
ESTADO,300822,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",29/01/2016,NO,,"Resolución de 18 de enero de 2016 por la que se convocan 1005 ayudas para participar en cursos de inmersión en lengua inglesa organizados por la Universidad Internacional Menéndez Pelayo, destinadas a titulados en Master de Profesorado y a Maestros",DIRECCIÓN GENERAL DE PLANIFICACIÓN Y GESTIÓN EDUCATIVA
ESTADO,300823,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",29/01/2016,NO,,"Resolución de 18 de enero de 2016, por la que se convocan 14.000 ayudas para participar en cursos de inmersión en lengua inglesa organizados por la Universidad Internacional Menéndez Pelayo, destinadas a alumnos universitarios, de Enseñanzas Artísticas Su",DIRECCIÓN GENERAL DE PLANIFICACIÓN Y GESTIÓN EDUCATIVA
ESTADO,300826,MINISTERIO DE POLÍTICA TERRITORIAL Y MEMORIA DEMOCRÁTICA,29/01/2016,NO,,"Resolución de 29 de diciembre de 2015, de la Secretaría de Estado de Administraciones Públicas, por la que se convocan subvenciones por daños en infraestructuras municipales y red viaria de entidades locales previstas Real Decreto-ley 2/2015, de 6 marzo",DIRECCIÓN GENERAL DE COOPERACIÓN AUTONÓMICA Y LOCAL
ESTADO,300859,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,01/02/2016,NO,,Subvención nominativa a la Real Sociedad Geografica,DIRECCIÓN GENERAL DEL INSTITUTO GEOGRÁFICO NACIONAL
ESTADO,300861,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,01/02/2016,NO,,Sunvención nominativa a la Universidad Politécnica de Madrid,DIRECCIÓN GENERAL DEL INSTITUTO GEOGRÁFICO NACIONAL
ESTADO,300862,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,01/02/2016,NO,,Subvención nominativa al Observatorio del Ebro,DIRECCIÓN GENERAL DEL INSTITUTO GEOGRÁFICO NACIONAL
ESTADO,300880,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,01/02/2016,NO,,"Resolución del Secretario de Estado de Infraestructuras, Transporte y Vivienda, de 29 de enero de 2016, por la que se convocan ayudas para la formación en relación con el transporte por carretera",DIRECCIÓN GENERAL DE TRANSPORTE POR CARRETERA
ESTADO,300881,"MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",01/02/2016,NO,,"Resolución de 1 de febrero de 2016, del Fondo Español de Garantía Agraria por la que se convocan las subvenciones a las OAD, para sufragar los gastos administrativos, de transporte y almacenamiento, en el marco del PO FEAD 2016",FONDO ESPAÑOL DE GARANTÍA AGRARIA
ESTADO,300908,"MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",02/02/2016,NO,,"Resolución de 29 de enero de 2016, del Fondo Español Garantía Agraria, por la que se convocan becas de formación práctica, para ingenieros agrónomos o titulados con el Master en ingeniería agronómica",FONDO ESPAÑOL DE GARANTÍA AGRARIA
ESTADO,300910,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",02/02/2016,NO,,FOMENTO DE LA CULTURA CIENTÍFICA Y DE LA INNOVACIÓN 2012,FUNDACIÓN ESPAÑOLA PARA LA CIENCIA Y LA TECNOLOGÍA
ESTADO,300911,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",02/02/2016,NO,,FOMENTO DE LA CULTURA CIENTÍFICA Y DE LA INNOVACIÓN 2013,FUNDACIÓN ESPAÑOLA PARA LA CIENCIA Y LA TECNOLOGÍA
ESTADO,300913,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",02/02/2016,NO,,FOMENTO DE LA CULTURA CIENTÍFICA Y DE LA INNOVACIÓN 2015,FUNDACIÓN ESPAÑOLA PARA LA CIENCIA Y LA TECNOLOGÍA
ESTADO,300916,MINISTERIO DE CULTURA,03/02/2016,NO,,AYUDAS A LA CONSERVACIÓN DEL PATRIMONIO CINEMATOGRÁFICO 2015,INSTITUTO DE LA CINEMATOGRAFÍA Y DE LAS ARTES AUDIOVISUALES
ESTADO,300918,MINISTERIO DE CULTURA,03/02/2016,NO,,AYUDAS A LA CONSERVACIÓN DEL PATRIMONIO CINEMATOGRÁFICO 2015,INSTITUTO DE LA CINEMATOGRAFÍA Y DE LAS ARTES AUDIOVISUALES
ESTADO,300952,MINISTERIO DE SANIDAD,03/02/2016,NO,,"CONVOCATORIA DESIERTA Resolución de 27 de Enero de 2016, de la Organización Nacional de Trasplantes, por la que se convoca proceso selectivo para la concesión de una beca intramural para ingeniero informático o licenciado en ingeniería informática.",ORGANIZACIÓN NACIONAL DE TRASPLANTES
ESTADO,300976,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,04/02/2016,NO,,Convocatoria de becas para la formación en el Instituto Geográfico Nacional.,DIRECCIÓN GENERAL DEL INSTITUTO GEOGRÁFICO NACIONAL
ESTADO,300981,MINISTERIO DE INDUSTRIA Y TURISMO,04/02/2016,NO,,"RESOLUCIÓN de 27 de noviembre de 2006, de la Secretaría General de Industria, por la que se convoca la concesión de ayudas para actuaciones de reindustrialización en el año 2007",DIRECCIÓN GENERAL DE ESTRATEGIA INDUSTRIAL Y DE LA PEQUEÑA Y MEDIANA EMPRESA
ESTADO,300982,MINISTERIO DE CULTURA,04/02/2016,NO,,"Ayudas a entidades privadas sin ánimo de lucro para el desarrollo de proyectos archivísticos, correspondientes al año 2015",DIRECCIÓN GENERAL DE PATRIMONIO CULTURAL Y BELLAS ARTES
ESTADO,300984,MINISTERIO DE CULTURA,04/02/2016,NO,,"Ayudas a entidades privadas sin ánimo de lucro para la mejora de las instalaciones y el equipamiento de sus archivos, correspondientes al año 2015",DIRECCIÓN GENERAL DE PATRIMONIO CULTURAL Y BELLAS ARTES
ESTADO,300998,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",05/02/2016,NO,,"CONVOCATORIA ANULADA, tras Orden HAP/1169/2016, de cierre de ejercicio_Resolución de 18 de enero, por la que se convocan ayudas a Comunidades Autónomas para la realización de actividades en CTD y CETD en 2016.",CONSEJO SUPERIOR DE DEPORTES
ESTADO,301007,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",05/02/2016,NO,,Resolución de 29 de enero de 2016 de la Presidencia de la Agencia Española de Cooperación Internacional para el Desarrollo por la que se aprueba la convocatoria de lectorados MAEC-AECID en universidades extranjeras para el curso 2016/2017.,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO
ESTADO,301008,MINISTERIO DE INDUSTRIA Y TURISMO,05/02/2016,NO,,"Orden IET/633/2015, de 7 de abril, del Ministerio de Industria, Energía y Turismo, por la que se convocan subvenciones a las plantas potabilizadoras para desalación de agua de mar en las Islas Canarias modificada por la Orden IET/1194/2015, de 17 de junio",SUBSECRETARÍA DE INDUSTRIA Y TURISMO
ESTADO,301010,MINISTERIO DE CULTURA,05/02/2016,NO,,"Resolución de 29 de enero de 2016, de la Biblioteca Nacional de España, por la que se convocan becas de investigación y especialización, para el periodo 2016/2017",BIBLIOTECA NACIONAL DE ESPAÑA
ESTADO,301012,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",05/02/2016,NO,,Resolución de 26 de enero de 2016 de ICEX España Exportación e Inversiones por la que se convocan ayudas a través del Programa de inversiones de empresas extranjeras en actividades I+D para 2016.,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E."
ESTADO,301018,MINISTERIO DE INDUSTRIA Y TURISMO,05/02/2016,NO,,Becas Fundación EOI- TICAL,"FUNDACIÓN EOI, F.S.P."
ESTADO,301024,MINISTERIO DE INDUSTRIA Y TURISMO,08/02/2016,NO,,Convocatoria  BECA JOVENES TITULADOS UNIVERSITARIOS,"FUNDACIÓN EOI, F.S.P."
ESTADO,301033,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",08/02/2016,NO,,"Resolución de 10 marzo de 2015 , de la Secretaría de Estado de Educación Formación Profesional y Universidades, por la que se convocan ayudas a entidades locales territoriales  para mantenimiento de Aulas Mentor",SECRETARÍA GENERAL DE FORMACIÓN PROFESIONAL
ESTADO,301034,MINISTERIO DE INDUSTRIA Y TURISMO,08/02/2016,NO,,Beca EOI- Empleo Joven Ayto de Almonte,"FUNDACIÓN EOI, F.S.P."
ESTADO,301037,MINISTERIO DE INDUSTRIA Y TURISMO,08/02/2016,NO,,"RESOLUCIÓN de 27 de noviembre de 2006, de la Secretaría General de Industria, por la que se convoca la concesión de ayudas para actuaciones de reindustrialización en la comarca del campo de Gibraltar (Cádiz) en el año 2007",DIRECCIÓN GENERAL DE ESTRATEGIA INDUSTRIAL Y DE LA PEQUEÑA Y MEDIANA EMPRESA
ESTADO,301038,MINISTERIO DE CULTURA,08/02/2016,NO,,"Resolución de 5 de febrero de 2016 de la Secretaría de Estado de Cultlura por la que se convocan subvenciones, en régimen de concurrencia competitiva, para la Promoción de la Lectura y las Letras Españolas, correspondientes al año 2016","DIRECCIÓN GENERAL DEL LIBRO, DEL CÓMIC Y DE LA LECTURA"
ESTADO,301043,MINISTERIO DE INDUSTRIA Y TURISMO,08/02/2016,NO,,"RESOLUCIÓN de 27 de noviembre de 2006, de la Secretaría General de Industria, por la que se convoca la concesión de ayudas para actuaciones de reindustrialización en las comarcas de Ferrol, Eume y Ortegal (La Coruña) en el año 2007.",DIRECCIÓN GENERAL DE ESTRATEGIA INDUSTRIAL Y DE LA PEQUEÑA Y MEDIANA EMPRESA
ESTADO,301044,MINISTERIO DE INDUSTRIA Y TURISMO,08/02/2016,NO,,"RESOLUCIÓN de 27 de noviembre de 2006, de la Secretaría General de Industria, por la que se convoca la concesión de ayudas para actuaciones de reindustrialización en zonas afectadas por procesos de deslocalización de los sectores textil-confección, calzad",DIRECCIÓN GENERAL DE ESTRATEGIA INDUSTRIAL Y DE LA PEQUEÑA Y MEDIANA EMPRESA
ESTADO,301045,MINISTERIO DE INDUSTRIA Y TURISMO,08/02/2016,NO,,"RESOLUCIÓN de 27 de noviembre de 2006, de la Secretaría General de Industria, por la que se convoca la concesión de ayudas para actuaciones de reindustrialización en las provincias de Soria, Teruel y Jaén en el año 2007.",DIRECCIÓN GENERAL DE ESTRATEGIA INDUSTRIAL Y DE LA PEQUEÑA Y MEDIANA EMPRESA
ESTADO,301047,MINISTERIO DE INDUSTRIA Y TURISMO,08/02/2016,NO,,"RESOLUCIÓN de 27 de noviembre de 2006, de la Secretaría General de Industria, por la que se convoca la concesión de ayudas para actuaciones de reindustrialización en la margen izquierda del Nervión en el año 2007.",DIRECCIÓN GENERAL DE ESTRATEGIA INDUSTRIAL Y DE LA PEQUEÑA Y MEDIANA EMPRESA
ESTADO,301053,MINISTERIO DE INDUSTRIA Y TURISMO,08/02/2016,NO,,"RESOLUCIÓN de 16 de octubre de 2007, de la Secretaría General de Industria, por la que se convoca la concesión de ayudas para actuaciones de reindustrialización en el año 2008",DIRECCIÓN GENERAL DE ESTRATEGIA INDUSTRIAL Y DE LA PEQUEÑA Y MEDIANA EMPRESA
ESTADO,301054,MINISTERIO DE INDUSTRIA Y TURISMO,08/02/2016,NO,,"RESOLUCIÓN de 16 de octubre de 2007,, de la Secretaría General de Industria, por la que se convoca la concesión de ayudas para actuaciones de reindustrialización en las comarcas de Ferrol, Eume y Ortegal (La Coruña) en el año 2008",DIRECCIÓN GENERAL DE ESTRATEGIA INDUSTRIAL Y DE LA PEQUEÑA Y MEDIANA EMPRESA
ESTADO,301055,MINISTERIO DE INDUSTRIA Y TURISMO,08/02/2016,NO,,"RESOLUCIÓN de 16 de octubre de 2007, de la Secretaría General de Industria, por la que se efectúa la convocatoria para la concesión de ayudas para actuaciones de reindustrialización en la comarca del Campo de Gibraltar (Cádiz), en el año 2008.",DIRECCIÓN GENERAL DE ESTRATEGIA INDUSTRIAL Y DE LA PEQUEÑA Y MEDIANA EMPRESA
ESTADO,301056,MINISTERIO DE INDUSTRIA Y TURISMO,08/02/2016,NO,,"RESOLUCIÓN de 16 de octubre de 2007,, de la Secretaría General de Industria, por la que se convoca la concesión de ayudas para actuaciones de reindustrialización en zonas afectadas por procesos de deslocalización de los sectores textil-confección, calzado",DIRECCIÓN GENERAL DE ESTRATEGIA INDUSTRIAL Y DE LA PEQUEÑA Y MEDIANA EMPRESA
ESTADO,301057,MINISTERIO DE INDUSTRIA Y TURISMO,08/02/2016,NO,,"RESOLUCIÓN de 16 de octubre de 2007,, de la Secretaría General de Industria, por la que se convoca la concesión de ayudas para actuaciones de reindustrialización en las provincias de Soria, Teruel y Jaén en el año 2008",DIRECCIÓN GENERAL DE ESTRATEGIA INDUSTRIAL Y DE LA PEQUEÑA Y MEDIANA EMPRESA
