Administración,Código BDNS,Departamento,Fecha de registro,Mecanismo de Recuperación y Resiliencia,Título cooficial,Título de la convocatoria,Órgano
OTROS,607301,UNIVERSIDAD DE ALICANTE,25/01/2022,NO,,BASES CONVOCATORIA PARA FINANCIAR ACTIVIDADES DE INVESTIGACIÓN VINCULADAS A COOPERACIÓN PARA EL DESARROLLO MEDIANTE CONCESIÓN DE AYUDAS A DOCTORANDAS Y DOCTORANDOS ORIGINARIOS DE PAÍSES MENOS AVANZADOS O DE RENTA MEDIA QUE REALICEN UN DOCTORADO EN LA UA,
OTROS,607304,UNIVERSIDAD JAUME I DE CASTELLÓN,25/01/2022,NO,,Convocatoria del Programa de becas para estudiantado latioamericano para estudios de máster oficial de la Universitat Jaume I para el curso académico 2022/23 financiado por el  Banco Santander,
OTROS,607318,UNIVERSIDAD DE ALICANTE,25/01/2022,NO,,"SORTEO ""ACÉRCATE A BERNÁCER"" EN ALCOY DE LA CÁTEDRA GERMÁN BERNÁCER DE LA UNIVERSIDAD DE ALICANTE",
OTROS,607355,UNIVERSIDAD DE ALICANTE,25/01/2022,NO,,"SORTEO ""ACÉRCATE A BERNÁCER"" EN IBI DE LA CÁTEDRA GERMÁN BERNÁCER DE LA UNIVERSIDAD DE ALICANTE",
OTROS,607435,UNIVERSIDAD DE SALAMANCA,25/01/2022,NO,,"Resolución de 25 de enero de 2022, del Vicerrectorado de Estudiantes, por la que se convocan ayudas de matrícula para la realización del Máster en Estudios Interdisciplinares de Género, impartido en la Universidad de Salamanca durante el curso 2021/22",
OTROS,607455,UNIVERSIDAD JAUME I DE CASTELLÓN,25/01/2022,NO,,Caracterización numérica y experimental del comportamiento dinámico de puentes y pasarelas(id 730/1),
OTROS,607525,UNIVERSIDAD DE LA RIOJA,25/01/2022,NO,,Convocatoria de ayudas para realizar una estancia con fines de estudios en la Universidad Tecnológica de Sídney durante el curso académico 2022-2023,
OTROS,607526,UNIVERSIDAD DE LA RIOJA,25/01/2022,NO,,Convocatoria de ayudas para realizar una estancia con fines de estudios en Universidades de Estados Unidos y Canadá,
OTROS,607575,UNIVERSIDAD JAUME I DE CASTELLÓN,26/01/2022,NO,,Primera edición de los premios al talento emprendedor del estudiantado UJI,
OTROS,607747,UNIVERSIDAD PABLO DE OLAVIDE,26/01/2022,SI,,"RESOLUCIÓN DE 25 DE ENERO DE 2022, DEL RECTOR DE LA UNIVERSIDAD PABLO DE OLAVIDE, POR LA QUE SE APRUEBA LA CONVOCATORIA COMPLEMENTARIA DE AYUDAS PARA LA RECUALIFICACIÓN DEL SISTEMA UNIVERSITARIO ESPAÑOL PARA 2021-2023.",
OTROS,607789,CÁMARA DE COMERCIO DE CÁCERES,27/01/2022,NO,,"Convocatoria programa Xpande Digital 2022 (Fase de asesoramiento + Fase de ayudas). Cámara de Comercio, Industria y servicios de Cáceres",
OTROS,607793,UNIVERSIDAD JAUME I DE CASTELLÓN,27/01/2022,NO,,"Beca de iniciación a la investigación (Proyecto  20I486 «La traducción literaria automática. Análisis comparativo de un corpus de traducciones humanas y automáticas ... (BECA 1)»)  Director: Josep Marco Borillo, Departamento de Traducción y",
OTROS,607799,UNIVERSIDAD JAUME I DE CASTELLÓN,27/01/2022,NO,,"Beca de iniciación a la investigación (Proyecto 20I486 «La traducción literaria automática. Análisis comparativo de un corpus de traducciones humanas y automáticas... (BECA 2)»)  Director: Josep Marco Borillo, Departamento de Traducción y C",
OTROS,607829,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,27/01/2022,NO,"Convocatòria CMT de beques per a la matrícula dels estudis del Programa de Doctorat en Sistemes Propulsius en Mitjans de Transports, curs 2021-2022",Convocatoria CMT ayudas matricula PDSPMT 21-22,
OTROS,607830,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,27/01/2022,NO,"Convocatòria CMT de beques per a la matrícula dels estudis Màster Universitari en Motors de Combustió Interna Alternatius, curs 2021-2022",Convocatoria CMT ayudas matricula Master MCIA 21-22,
OTROS,607831,UNIVERSITAT POLITÈCNICA DE VALÈNCIA,27/01/2022,NO,"Convocatòria CMT de beques per a la matrícula dels estudis del Màster Universitari en Sistemes Propulsius per a una Mobilitat Sostenible, curs 2021-2022",Convocatoria CMT ayudas matricula Master SPMS 21-22,
OTROS,607840,CÁMARA DE COMERCIO DE LEÓN,27/01/2022,NO,,CONVOCATORIA PROGRAMA TICCÁMARAS 2022- CÁMARA LEÓN.,
