Administración,Código BDNS,Departamento,Fecha de registro,Mecanismo de Recuperación y Resiliencia,Título cooficial,Título de la convocatoria,Órgano
ANDALUCÍA,672650,"CONSEJERÍA DE AGRICULTURA, PESCA, AGUA Y DESARROLLO RURAL",27/01/2023,NO,,"Orden de 26 de enero de 2023, por la que se convocan ayudas a proyectos acogidos a la Estrategia de Desarrollo Local Participativo del Grupo de Acción Local del Sector Pesquero del Poniente Almeriense",
ARAGÓN,669930,DIRECCIÓN GENERAL DE INNOVACIÓN Y FORMACIÓN PROFESIONAL,11/01/2023,SI,,"ORDEN ECD/2004/2022, de 30 de noviembre, por la que se adjudican ayudas a becarios auxiliares de conversación con destino en centros educativos de la Comunidad Autónoma de Aragón que tienen autorizados proyectos experimentales de bilingüismo en ciclos for",
ARAGÓN,670182,SERVICIOS CENTRALES IASS,12/01/2023,NO,,CONVENIO DE COLABORACIÓN PLURIANUAL POR EL QUE SE FORMALIZA LA ENCOMIENDA DE GESTIÓN DEL GOBIERNO DE ARAGÓN AL AYUNTAMIENTO DE ZARAGOZA PARA LA ATENCIÓN DE PERSONAS EN SITUACIÓN DE DEPENDENCIA EN EL SERVICIO DE AYUDA A DOMICILIO Y TELEASISTENCIA 2023-24.,
ARAGÓN,670690,DIRECCIÓN GENERAL DE POLÍTICA ECONÓMICA,16/01/2023,NO,,"Convocatoria de subvenciones para realizar en Aragón proyectos empresariales vinculados a la movilidad sostenible o al sector farmacéutico, que incluyan desarrollo experimental y/o investigación industrial año 2023",
ARAGÓN,670921,DIRECCIÓN GENERAL DE CIENCIA E INVESTIGACIÓN,17/01/2023,NO,,"Convocatoria instrumental 2023. D.G. de Investigación e Innovación. Departamento de Ciencia, Universidad y Sociedad del Conocimiento. Subvenciones Directas. Ley 5/2015 de Subvenciones de Aragón.",
ARAGÓN,670934,DIRECCIÓN GENERAL DE MEDIO NATURAL,17/01/2023,SI,,"Convocatoria de ayudas para la financiación de actuaciones de conservación de la biodiversidad en los espacios Red Natura 2000, en el marco del Plan de Recuperación, Transformación y Resiliencia",
ARAGÓN,671004,DIRECCIÓN GENERAL DE MEDIO NATURAL,17/01/2023,SI,,"Convocatoria de ayudas para la financiación de actuaciones en el Área de Influencia Socioeconómica del Parque Nacional de Ordesa y Monte Perdido, financiada por el Mecanismo de Recuperación y Resiliencia (Next Generation EU) en el marco del PRTR.",
ARAGÓN,671166,DIRECCIÓN GENERAL DE PROTECCIÓN DE CONSUMIDORES Y USUARIOS,18/01/2023,NO,,"Convocatoria de subvenciones a las Asociaciones de Consumidores y Usuarios y otras entidades sin ánimo de lucro, para la realización de proyectos de protección o defensa en materia de consumo",
ARAGÓN,671900,DIRECCIÓN GENERAL DE ASISTENCIA SANITARIA Y PLANIFICACIÓN,23/01/2023,NO,,CONVENIO ENTRE EL GOBIERNO DE ARAGÓN Y LA FUNDACIÓN AGUSTIN SERRATE PARA EL DESARROLLO DE ACTIVIDADES DE APOYO A LA INSERCIÓN SOCIAL Y LABORAL DE PERSONAS AFECTADAS POR UNA ENFERMEDAD MENTAL EN LA PROVINCIA DE HUESCA,
ARAGÓN,671906,DIRECCIÓN GENERAL DE ASISTENCIA SANITARIA Y PLANIFICACIÓN,23/01/2023,NO,,CONVENIO ENTRE EL GOBIERNO DE ARAGÓN Y LA FEDERACIÓN ALCER ARAGÓN PARA LA GESTIÓN DE DESPLAZAMIENTOS NO URGENTES DE PERSONAS EN TRATAMIENTO DE HEMODIÁLISIS EN LA COMUNIDAD AUTÓNOMA DE ARAGÓN,
ARAGÓN,671914,DIRECCIÓN GENERAL DE ADMINISTRACIÓN ELECTRÓNICA Y APLICACIONES CORPORATIVAS,23/01/2023,NO,,"ORDEN CUS/_______,2023, por la que se convocan para 2023, subvenciones para la implantación y difusión de las tecnologías de la información y las comunicaciones y de la sociedad de la información, dirigidas a comarcas aragonesas (Talleres TIC)",
ARAGÓN,672246,SECRETARÍA GENERAL DE LA PRESIDENCIA,24/01/2023,NO,,SUBVENCION DIRECTA ARTICULO 26 LSA. GASTOS DE FUNCIONAMIENTO A LA FUNDACION SEMINARIO DE INVESTIGACION PARA LA PAZ.,
ARAGÓN,672322,INSTITUTO ARAGONÉS DE EMPLEO (INAEM),25/01/2023,NO,,"ORDEN DE LA CONSEJERA DE ECONOMÍA, PLANIFICACIÓN Y EMPLEO POR LA QUE SE CONCEDE UNA SUBVENCIÓN PARA EL DESARROLLO Y EJECUCIÓN DEL PLAN FIJA A LA CONFEDERACIÓN DE EMPRESARIOS DE ARAGÓN.",
ARAGÓN,672786,DIRECCIÓN GENERAL DE POLÍTICA ECONÓMICA,27/01/2023,NO,,"Orden de convocatoria de subvenciones, dentro del Programa FEDER Aragón 2021-2027, para inversiones en economía circular y para proyectos empresariales en Aragón que incluyan desarrollo experimental y/o investigación industrial en economía circular.",
CANARIAS,668555,SERVICIO CANARIO DE EMPLEO,02/01/2023,NO,,PROYECTO IMPULSO ALA FORMACIÓN PROFESIONAL A TRAVÉS DE LA RED PÚBLICA DE CENTROS DE FP,
CANARIAS,668556,CONSEJERÍA DE TURISMO Y EMPLEO,02/01/2023,NO,,Subvenciones Proyecto Efic. Energética PYMES no alojativa OE 3.2 (REACT EU),
CANARIAS,668557,INSTITUTO CANARIO DE LA VIVIENDA,02/01/2023,NO,,RESOLUCIÓN DIRECTORA ICV CONCESIÓN SUBVENCIÓN DIRECTA AYUNTAMIENTO SANTA CRUZ TENERIFE CONSTRUCCIÓN 343 VVDAS PROMOCIÓN PÚBLICA,
CANARIAS,668558,INSTITUTO CANARIO DE LA VIVIENDA,02/01/2023,NO,,"RESOLUCIÓN DE LA DIRECTORA DEL ICV, CONCEDE UNA SUBVENCIÓN DIRECTA A LA SOCIEDAD MUNICIPAL DE GESTIÓN URBANÍSTICA DE LAS PALMAS DE GRAN CANARIA, SOCIEDAD ANÓNIMA CONSTRUCCIÓN 352 VVDA.",
CANARIAS,668559,"CONSEJERÍA DE BIENESTAR SOCIAL, IGUALDAD, JUVENTUD, INFANCIA Y FAMILIAS",02/01/2023,NO,,NO PROCEDE,
CANARIAS,668560,SERVICIO CANARIO DE EMPLEO,02/01/2023,NO,,ESTADÍSTICA DE POBLACIÓN ACTIVA REGISTRADA. FASE DE DIFUSIÓN Y EXTENSIÓN 2022,
CANARIAS,668561,"CONSEJERÍA DE EDUCACIÓN, FORMACIÓN PROFESIONAL, ACTIVIDAD FÍSICA Y DEPORTES",02/01/2023,NO,,Subvención bonificaciones cuotas de comedor efectuadas por el centro,
CANARIAS,668562,CONSEJERÍA DE TRANSICIÓN ECOLÓGICA Y ENERGÍA,02/01/2023,NO,,SUBV. SEO/BIRDLIFE - NATURA@NIGHT (LIFE20 NAT/PT/001098) - Red Natura 2000,
CANARIAS,668563,SERVICIO CANARIO DE EMPLEO,02/01/2023,NO,,"Aportación dineraria para el desarrollo del proyecto ""Estrategia de apoyo al empleo 2022-2023",
CANARIAS,668564,"CONSEJERÍA DE EDUCACIÓN, FORMACIÓN PROFESIONAL, ACTIVIDAD FÍSICA Y DEPORTES",02/01/2023,NO,,Convenio Marco con la FECAM para 2022,
CANARIAS,668565,INSTITUTO CANARIO DE IGUALDAD,02/01/2023,NO,,Ayudas económicas prevista en el Art. 27 de la L.O. 1/2004,
CANARIAS,668566,INSTITUTO CANARIO DE IGUALDAD,02/01/2023,NO,,Ayudas económicas prevista en el Art. 27 de la L.O. 1/2004,
CANARIAS,668567,"CONSEJERÍA DE BIENESTAR SOCIAL, IGUALDAD, JUVENTUD, INFANCIA Y FAMILIAS",02/01/2023,NO,,NO PROCEDE,
CANARIAS,668568,INSTITUTO CANARIO DE IGUALDAD,02/01/2023,NO,,Ayudas económicas prevista en el Art. 27 de la L.O. 1/2004,
CANARIAS,668569,INSTITUTO CANARIO DE IGUALDAD,02/01/2023,NO,,Orden 26/12/2006 Instituto Canario de la Mujer,
CANARIAS,668570,"CONSEJERÍA DE EDUCACIÓN, FORMACIÓN PROFESIONAL, ACTIVIDAD FÍSICA Y DEPORTES",02/01/2023,NO,,SUBVENCION NOMINADA EN EL PRESUPUESTO DE LA CAC PARA 2022 A FAVOR DEL AYTO VALSEQUILLO,
CANARIAS,668571,CONSEJERÍA DE TURISMO Y EMPLEO,02/01/2023,NO,,"DINAMIZACIÓN DE LA ZCA ""URBANIZACIÓN III FASE AV. ISLAS CANARIAS"" - EL PASO",
CANARIAS,668572,INSTITUTO CANARIO DE IGUALDAD,02/01/2023,NO,,Ayudas económicas prevista en el Art. 27 de la L.O. 1/2004,
CANARIAS,668573,INSTITUTO CANARIO DE IGUALDAD,02/01/2023,NO,,Ayudas económicas prevista en el Art. 27 de la L.O. 1/2004,
CANARIAS,668574,INSTITUTO CANARIO DE IGUALDAD,02/01/2023,NO,,Ayudas económicas prevista en el Art. 27 de la L.O. 1/2004,
CANARIAS,668575,INSTITUTO CANARIO DE IGUALDAD,02/01/2023,NO,,Ayudas económicas prevista en el Art. 27 de la L.O. 1/2004,
CANARIAS,668576,INSTITUTO CANARIO DE IGUALDAD,02/01/2023,NO,,Ayudas económicas prevista en el Art. 27 de la L.O. 1/2004,
CANARIAS,668577,SERVICIO CANARIO DE EMPLEO,02/01/2023,NO,,FORMACIÓN Y EMPLEO PARA EL DESARROLLO DE LA ESTRATEGIA DE GESTIÓN DE DATOS,
CANARIAS,668578,INSTITUTO CANARIO DE IGUALDAD,02/01/2023,NO,,Ayudas económicas prevista en el Art. 27 de la L.O. 1/2004,
CANARIAS,668579,INSTITUTO CANARIO DE IGUALDAD,02/01/2023,NO,,Ayudas económicas prevista en el Art. 27 de la L.O. 1/2004,
CANARIAS,668580,INSTITUTO CANARIO DE IGUALDAD,02/01/2023,NO,,Ayudas económicas prevista en el Art. 27 de la L.O. 1/2004,
CANARIAS,668581,INSTITUTO CANARIO DE IGUALDAD,02/01/2023,NO,,Ayudas económicas prevista en el Art. 27 de la L.O. 1/2004,
CANARIAS,668582,INSTITUTO CANARIO DE IGUALDAD,02/01/2023,NO,,Ayudas económicas prevista en el Art. 27 de la L.O. 1/2004,
CANARIAS,668583,INSTITUTO CANARIO DE IGUALDAD,02/01/2023,NO,,Ayudas económicas prevista en el Art. 27 de la L.O. 1/2004,
CANARIAS,668584,INSTITUTO CANARIO DE IGUALDAD,02/01/2023,NO,,Ayudas económicas prevista en el Art. 27 de la L.O. 1/2004,
CANARIAS,668585,INSTITUTO CANARIO DE IGUALDAD,02/01/2023,NO,,Ayudas económicas prevista en el Art. 27 de la L.O. 1/2004,
CANARIAS,668586,INSTITUTO CANARIO DE IGUALDAD,02/01/2023,NO,,Ayudas económicas prevista en el Art. 27 de la L.O. 1/2004,
CANARIAS,668590,SERVICIO CANARIO DE EMPLEO,02/01/2023,NO,,"2022 PROYECTO ""SALEMA"" HECANSA",
CANARIAS,669165,"CONSEJERÍA DE EDUCACIÓN, FORMACIÓN PROFESIONAL, ACTIVIDAD FÍSICA Y DEPORTES",05/01/2023,NO,,Subvenciones nominadas Viceconsejeria de Cultura y Patrimonio Cultural,
CANARIAS,669350,"CONSEJERÍA DE EDUCACIÓN, FORMACIÓN PROFESIONAL, ACTIVIDAD FÍSICA Y DEPORTES",09/01/2023,NO,,PARTICIPACIÓN EN LOS CAMPEONATOS DE ESPAÑA EN EDAD ESCOLAR POR SELECCIONES AUTONÓMICAS EN EL AÑO 2022,
CANARIAS,669351,"CONSEJERÍA DE EDUCACIÓN, FORMACIÓN PROFESIONAL, ACTIVIDAD FÍSICA Y DEPORTES",09/01/2023,NO,,SUBVENCIONES DIRECTAS PARA FINANCIAR LOS COSTES DE LA DOBLE INSULARIDAD EN COMPETICIONES ESTATALES EN EL AÑO 2022,
CANARIAS,669352,CONSEJERÍA DE TURISMO Y EMPLEO,09/01/2023,SI,,Subvención Proyecto PSTD convocatoria extraordinaria A. Valsequillo,
CANARIAS,669353,SERVICIO CANARIO DE EMPLEO,09/01/2023,NO,,"PROYECTO FORMATIVO PARA LA CUALIFICACIÓN EN EL SECTOR DE LA CONSTRUCCIÓN ""CONSTRUYE-T"" 2022",
CANARIAS,669354,INSTITUTO CANARIO DE LA VIVIENDA,09/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669355,INSTITUTO CANARIO DE LA VIVIENDA,09/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669356,INSTITUTO CANARIO DE LA VIVIENDA,09/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669357,SERVICIO CANARIO DE LA SALUD,09/01/2023,NO,,Proyecto de Atención a las Drogodependencias 2022,
CANARIAS,669358,INSTITUTO CANARIO DE LA VIVIENDA,09/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669359,INSTITUTO CANARIO DE LA VIVIENDA,09/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669360,SERVICIO CANARIO DE LA SALUD,09/01/2023,NO,,Subvenciones de Atención a las Drogodependencias,
CANARIAS,669361,INSTITUTO CANARIO DE LA VIVIENDA,09/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669362,INSTITUTO CANARIO DE LA VIVIENDA,09/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669363,INSTITUTO CANARIO DE LA VIVIENDA,09/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669364,SERVICIO CANARIO DE EMPLEO,09/01/2023,NO,,PROYECTO DE FORMACIÓN DE CONDUCTORES Y CONDUCTORAS DE TRANSPORTE DE VIAJEROS Y MERCANCÍAS EN LA C.A.C.,
CANARIAS,669365,INSTITUTO CANARIO DE LA VIVIENDA,09/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669366,INSTITUTO CANARIO DE LA VIVIENDA,09/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669367,INSTITUTO CANARIO DE LA VIVIENDA,09/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669368,INSTITUTO CANARIO DE LA VIVIENDA,09/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669369,PRESIDENCIA DEL GOBIERNO,09/01/2023,NO,,"SUBVENCIÓN DIRECTA, POR RAZONES DE INTERÉS SOCIAL Y",
CANARIAS,669679,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669680,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669681,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669682,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669683,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669684,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669685,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669686,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669687,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669688,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669689,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669690,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669691,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669692,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669693,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669694,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669695,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669696,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669697,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669698,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES PEV 2018-2021,
CANARIAS,669699,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669700,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669701,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669702,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669703,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669704,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669705,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669706,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669707,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669708,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669709,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES PEV,
CANARIAS,669710,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER VIVIENDA CUPO GENERAL Y MAYORES 2018-2021,
CANARIAS,669711,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669712,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669713,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES PEV 2018-2021,
CANARIAS,669714,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669715,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669716,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669717,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669718,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669719,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669720,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669721,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669722,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669723,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669724,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669725,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669726,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669727,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES PEV 2018-2021,
CANARIAS,669728,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669729,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669730,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669731,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669732,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
CANARIAS,669733,INSTITUTO CANARIO DE LA VIVIENDA,10/01/2023,NO,,FOMENTO ALQUILER DE VIVIENDA CUPO GENERAL Y MAYORES,
