Código BDNS,Mecanismo de Recuperación y Resiliencia,Administración,Departamento,Órgano,Fecha de registro,Título de la convocatoria,Título cooficial
837991,NO,VIC,AYUNTAMIENTO DE VIC,,06/06/2025,Aprovar el conveni amb el centre educatiu Dominiques Vic-Fundació Educativa Dominiques de l`Ensenyament per a la gratuÃ¯tat I2.,
837990,NO,VIC,AYUNTAMIENTO DE VIC,,06/06/2025,SUBVENCIÓN CONVENIO MUSEU MEDIEVAL,
837989,NO,VIC,AYUNTAMIENTO DE VIC,,06/06/2025,Aprobar el convenio con la Asociació de vecino del Barri dels Caputxins para el fomento de las entidades vecinales i el asociacionismo en los barrios de la ciudad de Vic,
837986,NO,MOLINA DE SEGURA,AYUNTAMIENTO DE MOLINA DE SEGURA,,06/06/2025,CONVENIO-SUBVENCIÓN NOMINATIVA 2025 DEL AYUNTAMIENTO DE MOLINA DE SEGURA A LA ASOCIACIÓN GASTRONÓMICA CULTURAL DE MOLINA DE SEGURA.,
837985,NO,SEGORBE,AYUNTAMIENTO DE SEGORBE,,06/06/2025,CONVOCATORIA  CONCESIÓN DE AYUDAS AL TRANSPORTE A ESTUDIANTES DE ENSEÑANZAS POSTOBLIGATORIAS DURANTE EL CURSO ACADÉMICO 2024-2025.,
837984,NO,RUBÍ,AYUNTAMIENTO DE RUBÍ,,06/06/2025,"9.2B Activitats de dinamització social, cultural i esportiva dels barris",
837983,NO,ESPARREGUERA,AYUNTAMIENTO DE ESPARREGUERA,,06/06/2025,CONVOCATORIA CONCURS DE PINTURA RAPIDA 2025 - CATEGORIA ADULTS,
837980,NO,BENIGÀNIM,AYUNTAMIENTO DE BENIGÀNIM,,06/06/2025,Concurso del cartel anunciador fiestas patronales y de moros y cristianos Benigànim 2025.,
837978,NO,RUBÍ,AYUNTAMIENTO DE RUBÍ,,06/06/2025,LÍNIA 2.3C- PROJECTES SOCIOEDUCATIUS ADREÇATS A LA INFÀNCIA I L`ADOLESCÈNCIA,
837975,NO,ALCÁZAR DE SAN JUAN,AYUNTAMIENTO DE ALCÁZAR DE SAN JUAN,,06/06/2025,BASES QUE REGULAN EL PROGRAMA DE BECAS PARA JÓVENES “TRANSICIÓN A LA VIDA ACTIVA 2025”,
837974,NO,CÓRDOBA,AYUNTAMIENTO DE CÓRDOBA,,06/06/2025,"CONVENIO DE COLABORACIÓN CON LA ASOCIACIÓN ESPAÑOLA CONTRA EL CÁNCER (AECC), PROYECTO “MUJERES Y CÁNCER. CAMINANDO HACIA LA IGUALDAD”.",
837973,NO,RUBÍ,AYUNTAMIENTO DE RUBÍ,,06/06/2025,LÍNIA 2.3F- PROJECTES D`INCLUSIÓ SOCIAL DE PERSONES AMB DISCAPACITAT,
837972,NO,SAN BARTOLOMÉ,AYUNTAMIENTO DE SAN BARTOLOMÉ,,06/06/2025,"Resolución 3549/2025 de 5 de junio de 2025 por la que se concede subvención directa nominada dentro del presupuesto vigente para el 2025 a la Asociación Social Creciendo Yaiza para la ejecución de un proyecto asistencial denominado ""Incluyéndonos"".",
837969,NO,CARTAGENA,AYUNTAMIENTO DE CARTAGENA,,06/06/2025,EDU FAMPA 2O25,
837967,NO,TÀRREGA,AYUNTAMIENTO DE TÀRREGA,,06/06/2025,"ACUERDO DEL 5 DE JUNIO DE 2025 DEL AYUNTAMIENTO DE TÀRREGA POR EL QUE SE APRUEBAN LAS BASES REGULADORAS PARA LA CONCESIÓN DE AYUDAS A LAS FAMILIAS CON NIÑOS, ADOLESCENTES Y JÓVENES DE TÀRREGA QUE NECESITEN ACOMPAÑAMIENTO DE VELADOR/A PARA LA PARTICIÓN EN","ACORD DEL 5 DE JUNY DE 2025 DE L'AJUNTAMENT DE TÀRREGA PEL QUE S'APROVEN LES BASES REGULADORES PER LA CONCESSIÓ D'AJUDES A LES FAMÍLIES AMB NENS, ADOLESCENTS I JOVES DE TÀRREGA QUE NECESSITEN ACOMPANYAMENT DE VETLLADOR/A PER LA PARTICIÓ EN ACTIVITATS D'E"
837965,NO,SAN BARTOLOMÉ,AYUNTAMIENTO DE SAN BARTOLOMÉ,,06/06/2025,Resolución 3548/2025 de 5 de junio por la que se concede subvención directa nominada dentro del presupuesto vigente para el 2025 a la Asociación de Familiares y Amigos contra la Droga de Arrecife (AFACODA) para la ejecución de un proyecto asistencial.,
837964,NO,"CUERVO DE SEVILLA, EL","AYUNTAMIENTO DE CUERVO DE SEVILLA, EL",,06/06/2025,CONCURSO PARA LA ELECCIÓN DE REINAS Y REYES DE LA FERIA Y FIESTAS PATRONALES 2025,
837963,NO,RUBÍ,AYUNTAMIENTO DE RUBÍ,,06/06/2025,Línia 3.3C-Activitats de promoció i difusió de la cultura popular i tradicional de la resta d`Espanya.,
837955,NO,ALICANTE/ALACANT,AYUNTAMIENTO DE ALICANTE/ALACANT,,06/06/2025,APORTACIÓN A LA XXXIII MUESTRA DE TEATRO ESPAÑOL DE AUTORES CONTEMPORÁNEOS 2025.,
837951,NO,BADIA DEL VALLÈS,AYUNTAMIENTO DE BADIA DEL VALLÈS,,06/06/2025,Exp:1925/2025 conveni de col·laboració AsociaciónTumenge Cali 2025,
837950,NO,IURRETA,AYUNTAMIENTO DE IURRETA,,06/06/2025,"Decreto del Alcalde 547/25, de 28 de mayo, por el que se aprueba la convocatoria para la concesión de ayuda para el XVII Concurso de Proyectos Empresariales"" año 2025.""","Maiatzaren 28ko 547/25. Alkatearen Dekretua, 2025. urteko  XVII. Enpresa Proiektuen Lehiaketarako"" laguntza emateko deialdia onartzen duena."""
837949,NO,ANTEQUERA,EXCMO. AYUNTAMIENTO DE ANTEQUERA,,06/06/2025,CONCESIÓN SUBVENCIÓN DIRECTA NOMINATIVA LAURA AGUILERA CAMPOS - GASTOS PARTICIPACIÓN COMPETICIONES DEPORTIVAS 2025,
837948,NO,DÉNIA,AYUNTAMIENTO DE DÉNIA,,06/06/2025,EXTRACTO BASES CONVOCATORIA PARA LA CONCESIÓN DE LOS PREMIOS DEL CONCURSO DE MURALISMO,
837947,NO,GUARDAMAR DEL SEGURA,AYUNTAMIENTO DE GUARDAMAR DEL SEGURA,,06/06/2025,Subvención nominativa al Club Deportivo de Bicicleta de Montaña de Guardamar del Segura. Anualidad 2025.,
837946,NO,FUENGIROLA,AYUNTAMIENTO DE FUENGIROLA,,06/06/2025,"SUBVENCIONES PARA PALIAR LOS EFECTOS DE LA INFLACION EN LOS CIUDADANOS DE FUENGIROLA SOBRE LA CUOTA DEL IMPUESTO SOBRE BIENES INMUEBLES, DEL IMPUESTO SOBRE VEHÍCULOS DE TRACCIÓN MECÁNICA Y SOBRE LA TASA POR GESTIÓN MEDIOAMBIENTAL DE RESIDUOS.",
837942,NO,"MERCADAL, ES",AYUNTAMIENTO DE ES MERCADAL,,06/06/2025,Convocatoria del Ayuntamiento de Es Mercadal y bases que rigen la concesión de becas de prácticas profesionales y formativas para el periodo estival del ejercicio 2025,
837941,NO,CABRA,AYUNTAMIENTO DE CABRA,,06/06/2025,II CONVENIO DE COLABORACION ENTRE EL AYUNTAMIENTO DE CABRA Y LA ASOCIACION DE EMPRESARIOS Y COMERCIANTES DE CABRA [A.E.C.A] PARA LA PROMOCION E IMPULSO DE LA ACTIVIDAD ECONOMICA Y COMERCIAL EGABRENSE PARA EL AÑO 2025.,
837940,NO,ALDAIA,AYUNTAMIENTO DE ALDAIA,,06/06/2025,Concesión subvención nominativa Caza y Tiro 2025,
837939,NO,ALFARO,AYUNTAMIENTO DE ALFARO,,06/06/2025,FOMENTO DEL DEPORTE SUBVENCIÓN CLUB FUTBOL BASE ALFARO,
837931,NO,PALS,AYUNTAMIENTO DE PALS,,05/06/2025,Subvención de concesión directa nominativa a l'AMPA de l'Escola Bressol Municipal Quermany Petit de Pals.,Subvenció de concessió directa nominativa a l'AMPA de l'Escola Bressol Municipal Quermany Petit de Pals.
837921,NO,ADEJE,AYUNTAMIENTO DE ADEJE,,05/06/2025,Subvención nominativa a LEANDRO MANUEL PEREZ HERNANDEZ para el desarrollo de su proyecto deportivo de Automovilismo durante el ejercicio 2024,
837917,NO,HERMIGUA,AYUNTAMIENTO DE HERMIGUA,,05/06/2025,"Ayudas al fomento de la rehabilitación de viviendas de titularidad privada, dentro del programa para combatir la despoblación en el medio rural del Plan de Vivienda de Canarias 2020-2025, anualidad de 2023",
837916,NO,ENGUERA,AYUNTAMIENTO DE ENGUERA,,05/06/2025,"CONVOCATORIA I CONCURSO BIENAL DE PINTURA RÁPIDA ""JOSÉ GARNELO Y ALDA"" 2025",
837915,NO,ADEJE,AYUNTAMIENTO DE ADEJE,,05/06/2025,Subvención nominativa JUAN MANUEL ROCHINA MENDÍAS para el desarrollo de su proyecto deportivo de Ciclismo durante el ejercicio 2024,
837914,NO,LLAGOSTERA,AYUNTAMIENTO DE LLAGOSTERA,,05/06/2025,Convenio entre Ajuntament de Llagostera y AMPA INSTITUT DE LLAGOSTERA regulador de una subvención directa para el año 2025,Conveni entre l'Ajuntament de Llagostera i l’AMPA INSTITUT DE LLAGOSTERA regulador d'una subvenció directa per a l’any 2025
837913,NO,ALMUSSAFES,AYUNTAMIENTO DE ALMUSSAFES,,05/06/2025,Convenio para la concesión de subvención destinada a gastos corrientes entre el Ayuntamiento de Almussafes y la Falla Primitiva de Almussafes.,
837912,NO,ROSES,AYUNTAMIENTO DE ROSES,,05/06/2025,"Convocatoria de subvención a la entidad CREU ROJA ROSES, ejercicio 2025.","Convocatòria de subvenció a l’entitat CREU ROJA ROSES, exercici 2025"
837911,NO,IRUN,AYUNTAMIENTO DE IRUN,,05/06/2025,Subvención a ACUBI 2025,2025 ko ACUBI ri dirulaguntza
837905,NO,ALMUSSAFES,AYUNTAMIENTO DE ALMUSSAFES,,05/06/2025,Convenio para la concesión de subvención destinada a gastos corrientes entre el Ayuntamiento de Almussafes y Bloko Loko Batucada 2025.,
837904,NO,TARRAGONA,AYUNTAMIENTO DE TARRAGONA,,05/06/2025,"Subvención nominativa a la entidad ASSOCIACIO ASPERCAMP  para el desarrollo del “Casal d’estiu adaptat”, año 2025","Subvenció nominativa a l’entitat ASSOCIACIO ASPERCAMP per al desenvolupament del “Casal d’estiu adaptat”, any 2025"
837902,NO,SALLENT,AYUNTAMIENTO DE SALLENT,,05/06/2025,Subvención nominativa CORAL LA TROUPE DEL RIU 2025,
837900,NO,ARRECIFE,AYUNTAMIENTO DE ARRECIFE,,05/06/2025,BASES REGULADORAS DE LA CONVOCATORIA INSTRUMENTAL DE LA CONCESIÓN DE SUBVENCIONES PARA LA REHABILITACIÓN DE VIVIENDAS DEL EXCMO. AYUNTAMIENTO DE ARRECIFE,
837899,NO,ADEJE,AYUNTAMIENTO DE ADEJE,,05/06/2025,Subvención nominativa JUAN JESUS TACORONTE RIVERO para el desarrollo de su proyecto deportivo de Automovilismo durante el ejercicio 2024,
837898,NO,ADEJE,AYUNTAMIENTO DE ADEJE,,05/06/2025,Subvención nominativa a JERRY BRUNET CIDRE para el desarrollo de su proyecto deportivo de Beisbol durante el ejercicio 2024,
837894,NO,ESCATRÓN,AYUNTAMIENTO DE ESCATRÓN,,05/06/2025,SUBVENCIÓN SERVICIO MADRUGADORES CURSO 2024/2025,
837893,NO,CABRA,AYUNTAMIENTO DE CABRA,,05/06/2025,I CONVENIO DE COLABORACION ENTRE EL ILMO. AYUNTAMIENTO DE CABRA Y LA ASOCIACION DE EMPRESARIOS Y COMERCIANTES DE CABRA [A.E.C.A] PARA LA PROMOCION E IMPULSO DE LA ACTIVIDAD ECONOMICA Y COMERCIAL EGABRENSE PARA EL AÑO 2025.,
837891,NO,TARRAGONA,AYUNTAMIENTO DE TARRAGONA,,05/06/2025,"Subvención nominativa a la entidad FUNDACIÓ PRIVADA ONADA para el desarrollo del “Casal d’estiu adaptat”, año 2025","Subvenció nominativa a l’entitat FUNDACIÓ PRIVADA ONADA per al desenvolupament del Casal d’estiu adaptat, any 2025"
837889,NO,ALMUSSAFES,AYUNTAMIENTO DE ALMUSSAFES,,05/06/2025,Convenio para la concesión de subvención destinada a gastos corrientes entre el Ayuntamiento de Almussafes y la Falla Mig Camí de Almussafes 2025.,
837879,NO,CABRA,AYUNTAMIENTO DE CABRA,,05/06/2025,CONVENIO DE COLABORACION ENTRE EL ILMO. AYUNTAMIENTO DE CABRA Y LA ASOCIACION CENTRO COMERCIAL ABIERTO [C.C.A. CABRA] PARA LA DINAMIZACION DE LA ACTIVIDAD ECONOMICA Y COMERCIAL PARA EL AÑO 2025.,
837878,NO,EIBAR,AYUNTAMIENTO DE EIBAR,,05/06/2025,Subvención nominativa a eta Kitto Euskara Elkartea para la organización de talleres y conferencias durante el año 2025.,2025. urtean tailerrak eta hitzaldiak antolatzeko eta Kitto Euskara Elkartearen aldeko dirulaguntza izenduna
837877,NO,IRUN,AYUNTAMIENTO DE IRUN,,05/06/2025,Subvención nominativa para pólizas de seguros de actividades organizadas por las AAVV,Dirulaguntza izenduna Auzo-elkarteek antolatutako jardueren aseguru polizetarako
837876,NO,GÜÍMAR,AYUNTAMIENTO DE GÜÍMAR,,05/06/2025,"4º CONCURSO FOTOGRAFIA ""NATURALMENTE GÜÍMAR""",
837874,NO,ADEJE,AYUNTAMIENTO DE ADEJE,,05/06/2025,Subvención nominativa a IVAN PEREZ SAAVEDRA para el desarrollo de su proyecto deportivo de Squash durante el ejercicio 2024,
837873,NO,CONESA,AYUNTAMIENTO DE CONESA,,05/06/2025,"Convocatoria para la concesión de ayudas económicas, de carácter individual, para la adquisición de libros y material escolar para el alumnado de Conesa 2024-2025","Convocatòria per a la concessió d'ajuts econòmics, de caràcter individual, per a l'adquisició de llibres i material escolar per a l'alumnat de Conesa 2024-2025"
837872,NO,ALMUSSAFES,AYUNTAMIENTO DE ALMUSSAFES,,05/06/2025,Convenio para la concesión de subvención destinada a gastos corrientes ente el Ayuntamiento de Almussafes y la Junta Local Fallera 2025.,
837871,NO,ALCORISA,AYUNTAMIENTO DE ALCORISA,,05/06/2025,Convenio de colaboración entre el Ayuntamiento de Alcorisa y el Club deportivo Alcorisa.,
837869,NO,URDUÑA/ORDUÑA,AYUNTAMIENTO DE URDUÑA/ORDUÑA,,05/06/2025,CONVENIO ENTRE LA ASOCIACIÓN OLARAN Y EL AYUNTAMIENTO DE ORDUÑA PARA LA CELEBRAGIÓN DEL MERCADO AGROALIMENTARIO DE SAN JUAN 2025 EN LA CIUDAD DE ORDUÑA,
837867,NO,ADEJE,AYUNTAMIENTO DE ADEJE,,05/06/2025,Subvención nominativa a la entidad GRUPO DE LA ESCUELA DE FOLKLORE DE ADEJE para el desarrollo del proyecto cultural 2024,
837864,NO,TARRAGONA,AYUNTAMIENTO DE TARRAGONA,,05/06/2025,"Subvención nominativa a la entidad ASSOCIACIO MENT I SALUT LA MURALLA para el desarrollo del “Casal d’estiu adaptat”, año 2025","Subvenció nominativa a l’entitat ASSOCIACIO MENT I SALUT LA MURALLA per al desenvolupament del “Casal d’estiu adaptat”, any 2025"
837863,NO,EIBAR,AYUNTAMIENTO DE EIBAR,,05/06/2025,Subvención nominativa a Eta Kitto Euskara Elkartea para la edición de la revista Txikitto durante el 2025.,2025eanTxikitto Aldizkaria argitaratzeko Eta Kitto Euskara Elkartearen aldeko dirulaguntza izenduna.
837861,NO,XÀTIVA,AYUNTAMIENTO DE XÀTIVA,,05/06/2025,"Exp.5523/2025, Concesión de subvención económica nominativa a la Peña Tiro y Arrastre, NIF G98326598, para la organización del 48 Concurso de Tiro y Arrastre de la Feria de Agosto, el 15 de agosto, dentro de la programación de la Feria de Agosto","Exp.5523/2025, Concessió de subvenció econòmica nominativa a la Penya Tir i Arrossegament, NIF G98326598, per a l’organització del 48 Concurs de Tir i Arrossegament de la Fira d’Agost, el 15 d’agost, dins la programació de la Fira d’Agost"
837860,NO,INGENIO,AYUNTAMIENTO DE INGENIO,,05/06/2025,SUBVENCIÓN NOMINATIVA A FAVOR DE LA ASOCIACIÓN CULTURAL DE ARTISTAS ARTIS.,
837859,NO,ADEJE,AYUNTAMIENTO DE ADEJE,,05/06/2025,"Subvención nominativa la entidad FARRA EVENTS SL para el desarrollo del proyecto ""Sunblast"" en el ejercicio 2024",
837858,NO,"GARRIGA, LA","AYUNTAMIENTO DE GARRIGA, LA",,05/06/2025,"CONVOCATORIA SUBVENCIONES PARA AYUDAS ACTIVIDADES DE OCIO Y CASAL DE VERANO, AÑO 2025",
837853,NO,FIGUERES,AYUNTAMIENTO DE FIGUERES,,05/06/2025,Convenio entre el Ayuntamiento de Figueres i la Asociación Casa Cultural de Andalucía Alt Empordà para la celebración de los actos del mes de abril en la Caseta de Andalucía,Conveni entre l'Ajuntament de Figueres i l'Associació Casa Cultural d'Andalusia Alt Empordà per a la celebració dels actes d'abril a l'anomenada Caseta d'andalusia.
837852,NO,LLORET DE MAR,AYUNTAMIENTO DE LLORET DE MAR,,05/06/2025,SUBVENCION DIRECTA MUSICA EN SANTA CRISTINA 2025,SUBVENCIO DIRECTA MUSICA A SANTA CRISTINA 2025
837847,NO,EIBAR,AYUNTAMIENTO DE EIBAR,,05/06/2025,Subvención nominativa a eta Kitto Euskara Elkartea para el proyecto Berbetan durante 2025-2026.,2025-2026 urtean Berbetan egitasmoa burutzeko eta Kitto Euskara Elkartearen aldeko dirulaguntza izenduna.
837846,NO,URDUÑA/ORDUÑA,AYUNTAMIENTO DE URDUÑA/ORDUÑA,,05/06/2025,CONVENIO REGULADOR DE SUBVENCION NOMINATIVA ENTRE EL EXCMO. AYUNTAMIENTO DE ORDUÑA Y EUSKAL HERRIKO IKASLEEN GURASOEN KONFEDERAZIO PARA LA CELEBRACIÓN DE LA 32ª EDICIÓN DE LA FIESTA DE LA ESCUELA PÚBLICA VASCA,"URDUÑAKO UDALAK ETA EUSKAL HERRIKO IKASLEEN GURASOEN KONFEDERAZIOAK DIRULAGUNTZA NOMINATIBOA ARAUTZEKO SINATUTAKO HITZARMENA, EUSKAL ESKOLA PUBLIKOAREN JAIAREN 32. EDIZIOA DELA ETA"
837843,NO,ALMORADÍ,AYUNTAMIENTO DE ALMORADÍ,,05/06/2025,EXP. 3661/2025.- SUBVENCION NOMINATIVA ANUALIDAD 2025 ASOCIACION DE VECINOS EL SALADAR.,
837841,NO,URDUÑA/ORDUÑA,AYUNTAMIENTO DE URDUÑA/ORDUÑA,,05/06/2025,CONVENIO REGULADOR DE SUBVENCION NOMINATIVA ENTRE EL EXCMO. AYUNTAMIENTO DE ORDUÑA Y LA ASOCIACIÓN DE MADRES Y PADRES “BABIO”. AÑO 2025,URDUÑAKO UDALAK ETA “BABIO” GURASO ELKARTEAK DIRULAGUNTZA NOMINATIBOA ARAUTZEKO SINATUTAKO HITZARMENA. 2025. URTEA
837837,NO,MOGÁN,AYUNTAMIENTO DE MOGÁN,,05/06/2025,Subvención directa a la  Asociación Social AMARARTE para llevar a cabo el proyecto denominado “Asociación Social AMARARTE (familias con personas de diversidad funcional)”,
837834,NO,ALCORISA,AYUNTAMIENTO DE ALCORISA,,05/06/2025,Convenio entre Ayuntamiento de Alcorisa y Asociación Española contra el Cáncer.2025,
837832,NO,CIUDAD RODRIGO,AYUNTAMIENTO DE CIUDAD RODRIGO,,05/06/2025,CONVOCATORIA Y BASES REGULADORAS V CONCURSO DE FOTOGRAFÍA “Interiores de los Monumentos de Ciudad Rodrigo” Ayuntamiento de Ciudad Rodrigo 2025,
837830,NO,NULES,AYUNTAMIENTO DE NULES,,05/06/2025,CONVENIO DE COLABORACIÓN ENTRE EL MI AYUNTAMIENTO DE  NULES I LA FUNDACIÓN GLOBAL NATURE PARA EL EJERCICIO 2025,
